frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,285.0495,227.6135,313.594,364.48,293.379,372.203,546.839,209.4555,545.69,228.544,540.066,311.411,298.252,271.847,536.178,557.5,236.076,219.151,208.675,210.236
1,285.8095,227.6205,313.596,364.61,293.379,372.282,547.6705,209.473,545.704,228.94,540.28,311.42,298.399,273.22,536.878,558.463,236.09,219.151,208.675,210.271
2,286.1845,227.7375,313.596,364.61,293.379,372.282,549.6575,209.473,545.704,229.216,540.28,311.443,298.592,273.777,538.264,561.051,236.271,219.204,208.675,210.271
3,286.1845,227.74,313.596,364.795,293.379,372.203,549.83,209.4365,545.69,229.216,540.374,312.28,298.592,273.777,538.268,561.392,236.271,219.209,208.637,210.236
4,286.189,227.74,313.594,364.839,293.382,372.282,550.137,208.903,545.542,229.216,540.374,316.967,298.601,273.777,538.853,561.421,236.271,219.209,207.822,209.984
5,285.9325,228.1015,313.543,364.795,293.382,372.118,550.4615,208.632,541.301,228.556,540.316,316.967,298.592,273.273,538.853,562.07,236.915,219.288,207.28,209.984
6,285.855,228.281,313.543,364.78,293.294,372.118,550.4615,208.611,541.28,228.401,540.263,316.993,298.437,273.273,538.853,562.07,236.915,219.647,207.238,209.984
7,285.855,228.281,313.601,364.78,293.294,372.321,550.0585,209.0565,541.055,227.428,540.263,316.993,298.437,273.273,538.047,562.07,236.915,219.647,207.238,210.875
8,285.8565,228.3045,313.601,364.78,293.294,372.428,549.4025,208.7935,530.223,227.073,540.263,316.899,298.437,273.276,536.493,562.312,236.913,219.696,206.53,211.057
9,285.8475,228.28,313.782,364.78,293.294,372.428,548.7165,208.735,530.182,226.964,540.217,316.443,298.419,273.276,535.121,562.312,236.913,219.647,206.317,211.153
10,285.8475,228.25,313.782,364.78,293.479,372.428,549.1025,209.099,530.135,226.877,540.217,312.487,298.419,273.276,535.121,563.084,236.913,219.587,206.507,211.691
11,285.515,228.2675,313.782,364.832,293.479,372.433,550.6965,208.922,530.135,226.504,540.217,312.487,297.994,273.036,536.493,564.9,236.951,219.584,206.153,211.691
12,284.9515,228.138,313.731,364.832,293.657,372.433,553.21,208.922,529.399,226.504,540.164,312.458,297.705,272.198,540.316,566.104,237.002,219.274,206.153,211.691
13,284.791,228.2,313.562,364.767,293.657,371.969,553.9045,208.909,529.462,226.465,540.111,312.458,297.598,271.984,540.87,566.939,237.126,219.274,206.334,211.484
14,284.791,228.2,313.562,364.767,293.479,371.969,554.7195,208.909,529.462,226.504,540.111,311.174,297.598,271.984,541.752,567.687,237.126,219.274,206.334,211.484
