frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
115,247.2745,189.1725,318.3,310.57,299.168,316.659,522.1765,170.66649999999998,521.096,346.923,500.474,354.827,262.002,232.547,508.638,535.715,189.815,188.53,170.685,170.648
116,247.574,189.15,318.38,310.339,299.168,316.665,522.1745000000001,170.649,521.143,346.923,500.474,354.827,262.646,232.502,508.634,535.715,189.815,188.485,170.65,170.648
117,247.5965,189.15,318.343,310.287,299.049,316.688,522.086,170.652,521.143,347.366,500.474,354.633,262.646,232.547,508.601,535.571,189.815,188.485,170.65,170.654
118,247.358,189.1725,318.38,310.287,299.049,316.688,521.9755,170.61950000000002,521.543,347.19,500.613,354.633,262.214,232.502,508.598,535.353,189.815,188.53,170.591,170.648
119,247.835,189.1375,318.343,310.287,299.086,316.688,521.9425,170.6225,521.543,347.19,500.613,355.072,263.23,232.44,508.598,535.287,189.745,188.53,170.591,170.654
120,247.784,189.418,318.469,310.031,299.086,316.407,521.944,170.64,521.712,347.19,500.642,356,263.23,232.338,508.601,535.287,190.308,188.528,170.591,170.689
121,247.275,189.32549999999998,318.468,310.031,299.111,316.299,521.9875,170.71550000000002,521.718,347.187,500.642,356,262.214,232.336,508.688,535.287,190.123,188.528,170.75,170.681
122,247.26749999999998,189.1365,318.468,309.943,299.111,316.299,522.4195,170.726,521.718,346.81,500.642,356,262.214,232.321,508.75,536.089,189.745,188.528,170.763,170.689
123,246.9365,189.118,318.219,309.943,299.111,316.299,522.4195,170.804,521.536,346.799,500.365,355.938,261.81,232.063,508.75,536.089,189.745,188.491,170.824,170.784
124,247.039,189.029,318.209,310.031,299.001,316.709,522.4345000000001,170.805,521.536,346.73,500.723,355.676,261.81,232.268,508.78,536.089,189.597,188.461,170.806,170.804
125,246.797,188.972,318.209,310.806,298.834,316.753,522.436,171.107,521.441,346.73,500.365,355.514,261.81,231.784,508.783,536.089,189.453,188.491,170.806,171.408
126,247.018,188.993,318.209,311.076,298.834,316.753,522.436,171.1205,521.441,346.81,500.365,355.514,262.252,231.784,508.783,536.089,189.367,188.619,170.833,171.408
127,247.1715,188.914,318.311,311.076,298.905,316.753,522.425,171.1995,521.536,346.979,500.688,355.514,262.233,232.11,508.783,536.067,189.367,188.461,170.833,171.566
128,247.2495,189.011,318.483,310.825,298.905,316.494,522.476,171.1485,521.53,346.979,500.688,355.514,262.233,232.266,508.84,536.112,189.447,188.575,170.844,171.453
129,247.094,189.03300000000002,318.691,310.825,299.06,316.474,522.4875,171.1485,521.594,346.979,500.628,355.514,262.078,232.11,508.85,536.125,189.447,188.619,170.844,171.453
130,247.1715,189.2045,318.691,310.825,299.06,316.474,522.5095,171.1635,521.594,346.957,500.679,355.355,262.233,232.11,508.907,536.112,189.784,188.625,170.874,171.453
131,247.2495,189.26850000000002,318.55,310.623,299.258,316.474,522.446,171.175,521.53,346.863,500.628,355.144,262.233,232.266,508.907,535.985,189.895,188.642,170.874,171.476
132,247.245,189.311,318.55,309.996,299.258,316.492,522.4209999999999,171.1635,521.473,346.863,500.628,355.07,262.249,232.241,508.912,535.93,189.895,188.727,170.874,171.453
133,247.247,189.4385,318.324,309.996,299.087,316.565,522.391,171.09300000000002,521.376,346.863,500.628,355.07,262.253,232.241,508.912,535.87,189.895,188.982,170.883,171.303
134,247.247,189.4075,318.12,309.996,299.034,316.565,522.3875,171.17950000000002,521.373,346.863,500.458,354.856,262.253,232.241,508.914,535.861,189.833,188.982,170.883,171.476
135,247.267,189.2425,318.242,310.021,299.034,316.621,522.4,171.0875,521.376,346.807,500.458,354.732,262.293,232.241,508.947,535.853,189.689,188.796,170.883,171.292
136,247.09449999999998,189.32299999999998,318.12,310.021,298.945,316.624,522.4000000000001,171.0875,521.325,346.805,500.458,354.483,262.293,231.896,508.985,535.815,189.689,188.957,170.883,171.292
137,246.9835,189.291,317.925,310.021,298.967,316.624,522.4190000000001,171.08100000000002,521.325,346.805,500.292,354.483,262.071,231.896,509.023,535.815,189.625,188.957,170.883,171.279
138,246.9835,189.291,317.913,310.01,298.929,316.624,522.442,171.1025,521.35,346.805,500.292,354.483,262.071,231.896,509.023,535.861,189.625,188.957,170.926,171.279
139,247.12800000000001,189.381,317.751,309.911,298.929,316.766,522.4594999999999,171.084,521.557,347.157,500.458,355.1,262.071,232.185,509.023,535.896,189.805,188.957,170.93,171.238
140,247.12800000000001,189.381,317.751,309.911,298.966,316.766,522.404,170.9995,521.551,347.157,500.768,355.265,262.071,232.185,508.912,535.896,189.805,188.957,170.939,171.06
141,247.304,189.37900000000002,317.925,309.632,298.966,316.769,522.437,170.954,521.666,347.157,500.768,355.265,262.396,232.212,508.862,536.012,189.805,188.953,170.939,170.969
142,247.304,189.3125,318.372,309.549,298.966,316.766,522.437,170.9495,521.666,347.412,500.768,355.265,262.396,232.212,508.862,536.012,189.805,188.82,170.93,170.969
143,247.2565,189.288,318.55,309.632,299.208,316.766,522.4064999999999,170.994,521.551,346.996,500.696,354.254,262.467,232.046,508.835,535.978,189.756,188.82,170.928,171.06
144,247.1995,189.1945,318.55,309.926,299.208,316.769,522.401,171.208,521.304,346.996,500.255,354.254,262.467,231.932,508.824,535.978,189.569,188.82,170.912,171.504
145,247.19599999999997,189.221,318.526,310.309,298.93,316.769,522.44,171.17000000000002,521.304,347.007,500.233,354.254,262.383,232.009,508.824,536.056,189.549,188.893,170.788,171.552
146,247.151,189.2185,318.526,310.309,298.93,316.831,522.401,171.1825,521.304,347.007,500.233,354.765,262.293,232.009,508.824,535.978,189.544,188.893,170.778,171.587
147,247.151,189.2185,318.526,310.731,298.93,316.831,522.3965,171.1495,521.36,347.007,500.255,354.859,262.293,232.009,508.815,535.978,189.544,188.893,170.629,171.67
148,246.99399999999997,189.1245,318.526,310.731,298.93,316.681,522.3575,171.1495,521.458,347.1,500.805,355.327,262.056,231.932,508.796,535.919,189.493,188.756,170.629,171.67
149,246.894,189.0315,318.526,310.309,299.141,316.338,522.355,171.0675,521.52,347.188,500.904,355.327,262.056,231.732,508.791,535.919,189.404,188.659,170.548,171.587
150,246.894,189.0315,318.46,310.242,299.141,316.338,522.314,170.908,521.622,347.188,500.904,355.327,262.056,231.732,508.709,535.919,189.404,188.659,170.527,171.289
151,246.99450000000002,189.00799999999998,318.46,310.242,299.141,316.338,522.352,170.8945,521.52,347.196,500.854,355.771,262.257,231.732,508.559,536.145,189.322,188.694,170.5,171.289
152,247.2985,188.9905,318.46,310.196,299.047,316.338,522.432,170.8885,521.52,347.224,500.854,355.771,262.517,232.08,508.559,536.305,189.322,188.659,170.488,171.289
153,247.36849999999998,189.065,318.453,309.886,299.047,316.465,522.4765,170.9495,518.747,348.483,500.941,356.004,262.596,232.141,508.559,536.394,189.471,188.659,170.488,171.411
154,247.51049999999998,189.0975,318.453,310.196,299.047,316.465,522.5799999999999,170.95999999999998,518.314,348.483,501.107,356.227,262.88,232.141,508.61,536.55,189.501,188.694,170.509,171.411
