frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,266.1525,160.2905,332.734,313.187,320.348,320.731,565.3495,159.9075,508.12,284.998,501.611,276.812,280.454,251.851,552.162,578.537,164.626,155.955,162.456,157.359
1,266.392,160.813,332.752,313.326,320.45,321.295,565.5445,159.9235,508.676,285.005,501.959,276.812,280.833,251.951,552.499,578.59,165.569,156.057,162.479,157.368
2,266.4025,160.813,333.024,313.326,320.533,321.295,565.8165,160.0225,508.676,285.058,506.87,278.498,280.833,251.972,552.873,578.76,165.569,156.057,162.664,157.381
3,266.335,160.5105,333.024,313.187,320.582,321.295,566.7785,159.934,508.815,285.452,506.911,278.498,280.698,251.972,554.523,579.034,164.964,156.057,162.479,157.389
4,266.532,160.6775,332.849,313.042,320.623,320.952,566.9535,159.9225,508.815,285.452,506.911,277.748,280.889,252.175,554.873,579.034,165.569,155.786,162.456,157.389
5,266.4365,160.3745,333.024,312.878,320.8,320.864,566.887,159.9235,508.815,285.706,506.911,278.498,280.698,252.175,554.74,579.034,165.163,155.586,162.458,157.389
6,266.4135,160.3745,333.071,312.828,321.19,320.426,566.887,159.7545,508.815,286.098,506.776,278.535,280.652,252.175,554.74,579.034,165.163,155.586,162.144,157.365
7,266.2995,160.3935,333.193,312.828,321.513,320.4,567.058,159.5135,509.838,290.522,506.776,279.086,280.652,251.947,554.873,579.243,165.201,155.586,161.833,157.194
8,265.935,160.3625,333.242,312.828,321.513,320.218,568.263,159.0675,509.999,290.591,506.776,279.103,280.147,251.723,555.795,580.731,165.201,155.524,161.058,157.077
9,265.8925,160.3435,333.273,312.828,321.561,320.144,568.4875,159.0265,510.237,291.01,506.776,279.638,280.096,251.689,555.93,581.045,165.163,155.524,161.008,157.045
10,265.8925,160.3625,333.944,312.845,321.561,320.144,569.1195,158.855,511.169,291.393,505.861,283.095,280.096,251.689,555.986,582.253,165.201,155.524,160.777,156.933
11,265.935,160.378,333.944,312.845,321.316,319.191,569.8925,158.7675,511.169,291.232,500.713,283.095,280.147,251.723,556.964,582.821,165.232,155.524,160.777,156.758
12,266.6275,160.45,334.023,312.837,321.287,319.191,572.4835,158.5305,511.169,291.232,498.413,283.282,280.885,252.37,558.217,586.75,165.349,155.551,160.545,156.516
13,266.7435,160.4815,334.023,312.856,321.239,320.19,572.5955,158.305,509.686,291.232,496.232,283.727,280.945,252.542,558.44,586.751,165.397,155.566,160.276,156.334
14,266.906,160.503,334.031,312.837,321.239,320.19,573.3985,156.775,508.93,289.882,490.667,284.575,281.248,252.564,559.574,587.223,165.44,155.566,157.268,156.282
15,266.9375,160.6415,334.031,312.562,321.29,320.918,573.5635,156.775,508.892,289.858,490.659,284.575,281.268,252.607,559.837,587.29,165.612,155.671,157.268,156.282
16,266.9375,160.503,334.462,312.562,321.29,320.982,574.89,156.801,508.813,289.427,490.659,284.575,281.268,252.607,562.238,587.542,165.44,155.566,157.268,156.334
17,266.9675,160.864,334.589,312.562,321.38,320.918,577.3985,157.353,507.815,285.691,490.659,283.759,281.328,252.607,564.399,590.398,166.057,155.671,157.664,157.042
18,266.995,160.889,334.734,312.561,321.38,320.482,577.8955,157.3655,507.537,285.236,499.985,278.308,281.328,252.662,564.467,591.324,166.057,155.721,157.689,157.042
19,266.9375,160.718,334.885,312.561,321.29,320.482,578.2875,157.507,502.374,284.535,500.74,277.961,281.213,252.662,565.1,591.475,165.688,155.748,157.972,157.042
20,266.9375,160.718,334.734,312.744,321.04,319.863,579.447,157.4205,502.374,284.535,517.032,275.698,281.213,252.662,566.002,592.892,165.688,155.748,158.018,156.823
21,267.0035,160.8485,334.589,312.919,321.04,319.863,579.4785,157.4545,502.178,284.094,517.136,269.379,281.345,252.662,566.003,592.954,165.688,156.009,158.086,156.823
22,266.991,160.8485,334.61,312.763,321.04,319.863,579.651,157.4545,502.374,284.094,517.172,269.379,281.32,252.662,566.285,593.017,165.688,156.009,158.086,156.823
23,266.9705,161.1225,334.565,312.763,321.194,320.227,579.934,157.6155,507.647,284.449,523.813,269.152,281.32,252.621,566.564,593.304,166.003,156.242,158.086,157.145
24,267.065,163.3335,334.565,312.763,321.248,320.227,581.5565,157.6265,507.888,284.487,523.813,269.379,281.621,252.509,567.694,595.419,166.411,160.256,158.108,157.145
25,267.065,163.7915,334.61,312.546,321.401,320.227,581.8835,157.659,507.949,284.487,523.877,269.394,281.621,252.509,567.726,596.041,166.411,161.172,158.173,157.145
26,266.883,163.792,334.61,312.546,321.401,320.227,581.8835,157.7615,508.045,284.897,523.877,269.394,281.86,251.906,567.726,596.041,166.412,161.172,158.311,157.212
27,267.0725,164.0455,334.66,312.546,321.406,320.694,581.8835,157.686,508.045,284.897,523.877,269.186,281.937,252.208,567.726,596.041,166.851,161.24,158.311,157.061
28,267.7195,164.151,334.66,313.029,321.401,320.51,581.16,157.64,507.949,284.897,524.061,269.186,282.93,252.509,567.366,594.954,167.062,161.24,158.311,156.969
29,267.7305,164.206,334.686,313.233,321.31,320.694,580.8475,157.64,508.045,284.825,524.061,269.162,282.93,252.531,567.187,594.508,167.169,161.243,158.311,156.969
30,267.896,164.28,334.832,313.262,321.094,320.813,580.8475,157.655,508.382,284.77,524.061,269.162,282.962,252.83,567.187,594.508,167.261,161.299,158.278,157.032
31,268.068,164.403,334.94,313.36,321.094,320.882,580.8375,157.6235,508.632,284.77,524.129,269.186,283.306,252.83,567.187,594.488,167.503,161.303,158.278,156.969
32,268.1035,164.536,334.94,313.373,321.094,320.898,581.091,157.6695,508.632,284.77,524.039,269.127,283.306,252.901,567.674,594.508,167.719,161.353,158.307,157.032
33,268.1465,164.536,334.94,313.373,321.406,321.057,581.1155,157.749,508.632,284.77,524.039,269.4,283.319,252.974,567.674,594.557,167.719,161.353,158.307,157.191
34,268.2125,164.536,334.94,313.36,321.427,321.057,581.2755,157.7625,508.717,283.748,523.999,269.4,283.319,253.106,567.674,594.877,167.719,161.353,158.278,157.247
35,268.2225,164.5785,335.008,312.739,321.442,320.898,581.1385,157.8495,508.717,283.687,523.999,269.127,283.319,253.126,567.185,595.092,167.825,161.332,158.307,157.392
36,268.8,164.6015,335.198,312.739,321.76,320.099,581.191,158.044,508.592,278.234,517.011,268.829,283.667,253.933,567.185,595.197,167.871,161.332,158.508,157.58
37,269.9705,164.5835,335.231,312.739,322.001,320.058,581.191,158.151,508.592,278.234,516.911,268.732,283.873,256.068,567.185,595.197,167.871,161.296,158.722,157.58
38,270.499,164.0465,335.317,312.411,322.105,319.927,581.109,158.16,508.592,278.234,516.911,268.726,284.258,256.74,567.021,595.197,167.956,160.137,158.74,157.58
39,270.499,163.953,335.317,312.37,322.212,319.75,581.2665,158.155,508.592,278.234,516.911,268.714,284.258,256.74,567.199,595.334,167.871,160.035,158.74,157.57
40,270.499,163.7035,335.42,312.577,322.212,319.927,581.3075,158.118,508.311,284.292,516.911,268.633,284.258,256.74,567.204,595.411,167.804,159.603,158.722,157.514
41,270.288,163.9195,335.446,312.577,322.105,319.927,581.35,158.0395,508.311,284.292,516.85,268.372,284.086,256.49,567.204,595.496,167.804,160.035,158.565,157.514
42,270.111,163.934,335.496,312.577,322.085,319.927,581.447,158.0395,508.311,284.292,516.85,268.372,284.047,256.175,567.398,595.496,167.804,160.064,158.565,157.514
43,269.835,163.917,335.496,312.62,321.931,319.747,581.447,158.018,508.311,284.292,516.85,268.372,283.664,256.006,567.398,595.496,167.77,160.064,158.534,157.502
44,269.7105,163.955,335.496,312.62,321.855,320.212,581.45,158.04,508.27,284.652,516.85,268.77,283.475,255.946,567.484,595.416,167.645,160.265,158.565,157.515
45,269.697,163.957,335.497,312.62,321.855,319.747,581.415,158.1815,508.23,284.697,523.473,268.77,283.448,255.946,567.461,595.369,167.645,160.269,158.733,157.63
46,269.825,163.969,335.496,312.62,321.789,319.731,581.356,158.124,508.23,284.697,523.473,268.77,283.475,256.175,567.398,595.314,167.645,160.293,158.733,157.515
47,269.8935,164.1075,335.437,312.62,321.408,319.731,581.383,158.051,508.23,284.652,515.682,268.307,283.475,256.312,567.397,595.369,167.922,160.293,158.6,157.502
48,270.202,164.3035,335.241,312.484,321.408,319.799,581.3555,157.993,508.23,284.652,515.682,268.307,284.092,256.312,567.397,595.314,167.922,160.685,158.6,157.386
49,270.202,164.3035,335.048,312.484,321.282,319.799,581.1525,157.8975,507.991,284.812,515.637,268.307,284.092,256.312,567.232,595.073,167.922,160.685,158.436,157.359
50,268.771,164.4165,334.94,312.484,321.282,319.799,581.1525,157.7235,507.869,284.865,515.637,268.287,284.092,253.45,567.232,595.073,167.985,160.848,158.088,157.359
51,268.771,164.7245,334.94,312.484,321.215,319.799,581.15,157.6955,507.788,284.865,515.717,268.248,284.092,253.45,567.232,595.068,167.99,161.459,158.032,157.359
52,268.771,164.9115,334.94,312.484,320.942,320.034,581.1405,157.617,507.641,284.868,516.281,268.248,284.092,253.45,567.232,595.049,168.208,161.615,157.908,157.326
53,268.679,165.1065,334.94,312.698,320.942,319.379,581.193,157.617,507.788,284.868,516.306,268.248,284.054,253.304,567.337,595.049,168.58,161.633,157.908,157.326
54,268.5965,165.501,334.94,312.836,321.08,319.379,581.193,157.688,507.842,284.868,516.398,268.248,283.932,253.261,567.337,595.049,168.58,162.422,157.908,157.468
55,268.7375,165.501,335.084,313.058,321.026,319.729,581.0295,157.842,507.788,285.165,516.836,268.255,284.214,253.261,567.189,594.87,168.58,162.422,157.99,157.694
56,268.5505,165.3875,335.084,313.064,320.942,319.842,580.9885,157.896,507.814,285.165,516.836,268.566,283.932,253.169,567.189,594.788,168.538,162.237,158.098,157.694
57,268.267,165.348,335.084,313.064,320.934,319.842,580.9075,157.9545,507.84,285.165,516.836,268.57,283.371,253.163,567.114,594.701,168.459,162.237,158.215,157.694
58,268.267,165.2215,334.716,313.086,321.026,319.853,580.9435,157.948,507.84,285.049,515.998,275.875,283.371,253.163,567.099,594.788,168.459,161.984,158.215,157.681
59,267.962,164.809,334.348,313.16,321.026,319.853,580.837,158.0485,507.84,284.941,515.998,275.875,283.24,252.684,567.114,594.56,168.331,161.287,158.416,157.681
60,267.7765,164.5915,334.212,313.243,321.035,319.888,580.837,158.05,508.437,284.773,515.785,276.76,282.869,252.684,567.114,594.56,167.999,161.184,158.419,157.681
61,267.8565,164.4805,334.194,313.409,321.035,319.888,581.0365,158.1945,508.445,284.732,507.383,277.305,282.799,252.914,567.231,594.842,167.985,160.976,158.419,157.97
62,267.93,164.4805,333.983,313.634,321.106,320.232,581.047,158.1975,508.445,284.732,515.785,276.922,282.799,253.061,567.252,594.842,167.985,160.976,158.425,157.97
63,267.889,164.4805,333.983,313.634,321.106,320.232,580.9435,158.1975,508.445,284.742,516.792,276.922,282.799,252.979,567.252,594.635,167.985,160.976,158.425,157.97
64,267.9685,164.8295,333.983,313.634,321.231,320.232,580.933,158.218,508.052,284.742,516.792,276.922,282.876,253.061,567.231,594.635,167.994,161.665,158.726,157.71
65,268.187,164.8295,333.983,313.466,321.231,319.852,580.822,158.015,508.042,285.085,516.792,269.62,283.286,253.088,567.134,594.51,167.994,161.665,158.425,157.605
66,268.313,164.96,334.198,313.466,321.231,319.852,580.8,158.003,507.972,285.089,516.792,269.62,283.369,253.257,567.09,594.51,168.149,161.771,158.425,157.581
67,268.3435,164.96,334.304,313.466,321.017,319.852,580.8,158.05,507.899,285.433,516.695,269.429,283.38,253.307,567.09,594.51,168.149,161.771,158.495,157.605
68,268.3435,164.996,334.462,313.422,320.98,320.159,580.8465,158.05,507.899,285.433,516.678,269.62,283.38,253.307,567.051,594.642,168.244,161.748,158.495,157.605
69,268.338,165.005,334.304,313.422,320.872,320.159,580.916,157.8945,507.899,285.433,516.333,275.959,283.369,253.307,567.051,594.781,168.262,161.748,158.268,157.521
70,268.2695,165.0365,334.304,313.252,320.872,320.159,581.373,157.8945,507.952,285.309,516.162,276.2,283.236,253.303,567.132,595.614,168.302,161.771,158.268,157.521
71,268.208,165.4685,334.291,313.252,320.872,320.159,582.0245,157.4305,508.249,285.047,507.052,276.754,283.113,253.303,567.37,596.679,168.988,161.949,157.252,157.609
72,268.208,165.926,334.253,313.251,321.265,320.099,584.753,156.997,508.249,285.047,506.719,277.032,283.113,253.303,572.071,597.435,169.209,162.643,156.082,157.912
73,268.455,165.973,334.228,313.007,321.509,319.567,585.1825,156.914,508.249,284.945,506.719,277.344,283.236,253.674,572.349,598.016,169.209,162.737,155.891,157.937
74,268.643,165.973,334.228,313.007,321.509,319.567,585.277,156.919,508.248,285.047,506.604,277.344,283.516,253.77,572.349,598.205,169.209,162.737,155.848,157.99
75,268.704,165.8715,334.228,313.007,321.265,319.491,585.183,156.946,508.248,285.168,506.551,277.344,283.638,253.77,572.161,598.205,169.1,162.643,155.848,158.044
76,268.704,165.4985,334.228,313.007,321.039,319.491,585.138,156.979,508.248,285.168,506.719,277.167,283.638,253.77,572.071,598.205,168.73,162.267,155.848,158.11
77,268.715,165.4985,334.228,313.507,321.039,320.007,584.991,157.039,508.248,285.248,506.795,277.167,283.638,253.792,571.999,597.983,168.73,162.267,155.881,158.197
78,268.7555,165.409,334.246,313.615,320.946,320.067,584.9875,157.196,507.924,285.942,515.539,269.321,283.638,253.873,571.999,597.976,168.73,162.088,156.124,158.268
79,268.756,165.4345,334.274,313.615,321.039,320.355,584.7945,157.245,507.848,291.045,548.261,268.951,283.638,253.874,571.999,597.59,168.833,162.036,156.124,158.366
80,268.778,165.4705,334.274,313.615,321.194,320.355,584.7405,157.446,507.8,291.202,557.728,261.185,283.612,253.944,572.015,597.466,168.985,161.956,156.124,158.768
81,269.7735,165.537,334.274,313.585,321.194,320.379,584.8145,157.393,507.8,291.357,557.728,260.703,283.612,255.935,572.163,597.466,169.118,161.956,156.018,158.768
82,269.5085,165.843,334.246,313.364,320.912,320.379,584.8765,157.393,507.608,291.58,557.879,260.703,283.082,255.935,572.163,597.59,169.757,161.929,156.018,158.768
83,269.5085,165.817,334.231,313.173,321.194,320.379,585.107,157.2635,507.608,292.324,557.879,259.709,283.082,255.935,572.284,597.93,169.973,161.661,156.018,158.509
84,269.225,165.817,334.125,313.173,320.912,320.379,585.1275,157.2015,507.844,292.602,562.614,253.842,283.082,255.368,572.296,597.959,169.973,161.661,156.008,158.395
85,269.277,165.7255,334.066,313.193,320.841,320.408,585.304,157.2015,507.968,292.906,562.926,252.514,283.186,255.368,572.296,598.312,169.973,161.478,156.008,158.395
86,269.277,164.404,334.125,313.173,320.804,320.412,585.434,157.2085,507.968,292.917,573.199,252.514,283.186,255.368,572.296,598.572,168.201,160.607,156.008,158.409
87,269.604,164.2715,334.066,313.193,320.775,320.431,585.4615,157.209,507.968,292.917,573.375,252.47,283.38,255.828,572.296,598.627,168.156,160.387,156.008,158.41
88,269.604,164.2715,333.943,313.193,320.67,320.44,585.4605,157.163,507.968,293.222,573.925,245.738,283.38,255.828,572.294,598.627,168.156,160.387,155.917,158.409
89,269.652,164.294,333.943,313.1,320.56,320.44,585.433,157.1035,507.968,292.917,579.81,238.176,283.476,255.828,572.294,598.572,168.201,160.387,155.798,158.409
90,269.544,165.409,333.78,312.792,320.56,320.44,585.3005,157.084,508.009,292.506,579.81,238.176,283.26,255.828,572.099,598.502,169.796,161.022,155.798,158.37
91,269.6035,165.7395,333.78,312.779,320.56,320.428,585.134,157.038,508.266,292.506,579.81,238.176,283.26,255.947,572.294,597.974,170.437,161.042,155.749,158.327
92,269.636,165.7395,333.78,312.779,320.719,320.428,584.8985,157.0085,508.316,292.686,579.87,238.176,283.26,256.012,571.823,597.974,170.437,161.042,155.69,158.327
93,269.636,165.7395,333.801,312.779,320.728,320.428,583.3095,157.004,508.266,292.506,580.243,238.176,283.26,256.012,568.645,597.974,170.437,161.042,155.638,158.37
94,269.603,165.6255,334.034,312.913,320.784,320.634,582.849,157.0085,508.266,292.506,590.024,230.517,283.194,256.012,567.979,597.719,169.996,161.255,155.69,158.327
95,269.4075,165.352,334.034,313.189,320.784,320.634,582.597,157.0085,508.264,292.022,590.024,230.517,283.194,255.621,567.475,597.719,169.449,161.255,155.69,158.327
96,268.4155,165.2225,334.034,313.197,321.061,320.735,582.419,157.0865,508.264,291.697,590.024,230.517,283.085,253.746,567.352,597.486,168.887,161.558,155.9,158.273
97,268.407,165.4165,334.036,313.189,321.076,320.634,582.07,157.376,508.264,291.228,592.2222,227.5378,283.085,253.729,566.742,597.398,168.887,161.946,156.479,158.273
98,268.407,165.4165,334.057,313.171,321.168,320.483,580.9365,157.3905,508.229,291.079,594.4444,224.5756,283.085,253.729,566.082,595.791,168.887,161.946,156.598,158.183
99,268.385,165.169,333.953,313.198,321.172,320.483,580.868,157.4355,508.188,291.228,596.6667,221.6133,283.09,253.68,566.021,595.715,168.78,161.558,156.598,158.273
100,268.326,165.145,333.953,313.198,321.172,320.735,580.719,157.539,508.183,291.697,598.8889,218.6511,283.09,253.562,565.987,595.451,168.78,161.51,156.769,158.309
101,268.305,165.006,333.953,313.548,321.168,320.894,579.905,157.539,508.183,291.739,601.1111,215.6889,283.09,253.52,565.348,594.462,168.566,161.446,156.769,158.309
102,268.3555,164.9925,333.886,313.548,321.102,320.911,579.3405,157.5085,508.183,291.739,603.3333,212.7267,283.191,253.52,564.668,594.013,168.566,161.419,156.941,158.076
103,268.432,164.927,333.886,313.548,320.735,321.072,579.314,157.5135,508.503,291.739,605.5556,209.7644,283.344,253.52,564.618,594.01,168.566,161.288,156.951,158.076
104,268.434,164.7505,333.757,313.548,320.735,321.091,579.239,157.5135,508.503,291.936,607.7778,206.8022,283.348,253.52,564.547,593.931,168.372,161.129,156.951,158.076
105,268.3525,164.8775,333.821,313.548,320.845,321.091,579.05,157.2135,508.701,291.936,610.861,203.836,283.348,253.357,564.539,593.561,168.626,161.129,156.852,157.575
106,268.819,164.8915,333.886,313.515,320.845,321.091,578.422,157.1615,508.503,291.798,610.861,207,283.664,253.974,563.302,593.542,168.654,161.129,156.951,157.372
107,269.0335,164.8725,333.821,313.391,321.082,321.072,575.6195,156.747,508.701,291.798,611.78,210.609,284.093,253.974,562.43,588.809,168.654,161.091,156.951,156.543
108,268.756,164.8725,333.72,313.391,321.082,320.934,575.284,156.7975,507.979,291.798,612.108,204.899,284.093,253.419,562.203,588.365,168.654,161.091,157.074,156.521
