frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,207.45850000000002,200.506,277.548,341.892,264.635,347.635,509.0125,190.3815,444.011,360.572,446.334,377.089,220.13,194.787,491.889,526.136,202.258,198.754,192.718,188.045
1,208.551,200.506,277.548,341.892,264.659,347.635,509.7205,190.5005,444.197,360.803,447.099,377.089,222.315,194.787,492.532,526.909,202.258,198.754,192.718,188.283
2,209.08800000000002,200.506,278.097,341.925,264.683,347.635,510.156,190.5005,444.197,360.897,447.124,377.089,223.389,194.787,493.096,527.216,202.258,198.754,192.718,188.283
3,209.0925,200.476,278.097,341.892,264.659,347.602,510.1605,190.3305,444.21,360.897,447.124,377.08,223.398,194.787,493.105,527.216,202.223,198.729,192.616,188.045
4,209.0925,200.32299999999998,277.548,341.864,264.659,347.54,510.519,188.583,444.21,360.925,447.099,377.08,223.398,194.787,493.812,527.226,202.021,198.625,190.138,187.028
5,209.0585,200.32299999999998,277.624,341.864,264.683,347.493,511.052,188.143,444.099,360.994,445.585,377.08,223.389,194.728,493.922,528.182,202.021,198.625,189.835,186.451
6,208.88549999999998,200.2275,277.624,341.759,264.737,347.451,512.37,187.3115,443.705,360.994,445.373,377.062,223.379,194.392,494.224,530.516,201.946,198.509,189.207,185.416
7,208.61649999999997,200.1805,277.448,341.685,264.713,347.227,513.0540000000001,183.877,443.606,360.969,445.07,377.062,223.105,194.128,494.225,531.883,201.946,198.415,182.808,184.946
8,208.606,200.22449999999998,277.429,341.539,264.737,347.227,513.8145,183.19,443.606,360.986,445.373,377.381,223.104,194.108,494.37,533.259,201.94,198.509,181.463,184.917
9,207.9955,200.40449999999998,277.429,341.539,264.737,347.227,514.161,182.80900000000003,443.606,360.969,445.373,377.062,222.662,193.329,495.046,533.276,201.92,198.889,181.401,184.217
10,208.5075,200.29149999999998,277.076,341.539,264.737,347.195,514.873,181.95,443.907,360.951,445.07,377.062,222.907,194.108,495.046,534.7,201.92,198.663,180.008,183.892
11,207.9955,200.312,277.076,341.733,264.754,347.107,515.293,181.85750000000002,444.013,360.969,445.429,377.08,222.662,193.329,495.046,535.54,201.92,198.704,180.008,183.707
12,207.7925,200.33350000000002,277.076,342.135,264.788,347.107,515.476,181.3315,444.032,360.937,445.429,377.151,222.426,193.159,495.101,535.851,201.94,198.727,180.008,182.655
13,207.6865,200.52800000000002,277.107,342.435,264.788,347.107,515.833,181.82,444.036,360.513,444.921,377.08,222.214,193.159,495.232,536.434,202.329,198.727,180.985,182.655
14,207.4755,200.5165,278.361,342.435,265.595,347.82,515.476,182.03449999999998,444.102,360.066,444.921,377.08,222.12,192.831,495.101,535.851,202.329,198.704,181.414,182.655
15,207.4755,200.23950000000002,280.27,342.489,267.089,348.198,515.3435,182.20350000000002,444.102,360.014,444.964,377.036,222.12,192.831,494.836,535.851,201.775,198.704,181.501,182.906
16,207.38150000000002,200.1465,280.393,342.667,267.089,348.444,514.721,184.17700000000002,444.102,360.014,444.964,376.836,221.964,192.799,495.101,534.341,201.775,198.518,183.985,184.369
17,207.38150000000002,199.744,280.491,342.667,267.089,349.267,513.581,185.821,444.084,360.014,445.365,376.836,221.964,192.799,495.232,531.93,201.282,198.206,186.53,185.112
18,207.228,199.6615,280.491,342.781,267.089,349.406,513.0905,187.5045,443.915,360.419,445.381,376.836,221.725,192.731,494.995,531.186,201.129,198.194,189.494,185.515
19,207.235,199.5255,280.491,342.863,269.84,351.56,512.789,187.7115,443.823,360.442,445.381,376.92,221.739,192.731,495.141,530.437,200.914,198.137,189.599,185.824
20,207.235,199.42700000000002,280.118,342.863,269.84,352.221,512.2095,187.8435,443.915,361.017,445.56,377.06,221.739,192.731,495.141,529.278,200.727,198.127,189.599,186.088
21,207.845,199.3435,279.935,342.781,269.84,352.221,512.03,187.98649999999998,444.084,361.017,445.381,377.261,222.477,193.213,494.995,529.065,200.653,198.034,189.783,186.19
22,208.12900000000002,199.1535,279.935,341.987,270.268,352.221,510.9995,188.0505,444.122,361.017,445.381,377.06,222.449,193.809,494.665,527.334,200.653,197.654,189.869,186.232
23,208.46550000000002,199.1905,279.935,341.987,270.268,352.221,510.8835,188.358,444.185,360.959,445.366,377.06,222.477,194.454,494.442,527.325,200.727,197.654,189.869,186.847
24,208.65050000000002,199.47,280.118,341.574,270.268,352.265,510.8835,188.47050000000002,444.185,360.509,445.626,377.036,222.477,194.824,494.442,527.325,201.286,197.654,189.922,187.019
25,208.81650000000002,199.75599999999997,280.224,341.574,270.268,352.473,510.8835,188.522,444.122,360.352,445.69,376.976,222.449,195.184,494.442,527.325,201.759,197.753,189.961,187.083
26,208.0795,199.75599999999997,281.015,341.574,270.372,352.475,511.1885,188.522,444.18,360.352,445.69,376.976,220.431,195.728,494.449,527.928,201.759,197.753,189.961,187.083
27,208.1955,199.872,281.015,340.693,270.373,353.443,511.1885,188.652,443.776,360.509,445.02,377.036,220.431,195.96,494.449,527.928,201.759,197.985,190.164,187.14
28,208.29950000000002,199.818,281.015,340.693,270.762,353.978,511.1885,189.11,443.776,360.784,445.274,377.297,220.431,196.168,494.449,527.928,201.586,198.05,190.854,187.366
29,208.29950000000002,199.8,280.497,341.338,270.762,353.971,510.71299999999997,189.287,443.712,360.784,444.616,377.297,220.431,196.168,494.265,527.161,201.55,198.05,191.11,187.464
30,207.8595,199.58350000000002,280.485,342.115,270.845,354.539,510.44050000000004,189.287,443.85,360.784,444.616,377.297,219.928,195.791,493.835,527.046,201.437,197.73,191.11,187.464
31,207.8595,199.4515,279.841,341.777,270.924,354.706,510.34349999999995,189.287,443.85,360.39,444.824,377.057,219.928,195.791,493.791,526.896,201.236,197.667,191.11,187.464
32,207.80599999999998,199.24,279.383,342.081,270.924,354.539,510.0925,188.7275,443.85,360.39,445.168,377.057,219.928,195.684,493.289,526.896,201.016,197.464,190.087,187.368
33,207.702,199.189,279.274,342.081,270.845,354.362,510.08799999999997,188.53699999999998,443.963,360.39,444.824,377.057,219.893,195.511,493.28,526.896,200.982,197.396,189.862,187.212
34,207.71949999999998,198.97449999999998,279.096,341.902,270.845,354.362,509.82599999999996,188.438,443.963,360.641,444.824,377.419,219.928,195.511,493.28,526.372,200.641,197.308,189.731,187.145
