frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,481.047,505.052,468.849,420.864,250.351,224.11,275.402,194.065,203.499,204.605,385.681,354.402,212.465,204.665,356.885,384.039,493.0495,204.052,237.2305,208.565
1,481.632,505.229,468.881,421.008,250.395,224.212,275.402,196.17,203.499,204.608,385.681,354.402,212.465,204.665,356.926,384.1,493.4305,204.05349999999999,237.30349999999999,208.565
2,481.632,505.229,469.118,421.008,251.03,224.9,275.767,204.044,203.55,204.758,385.681,354.64,212.465,205.181,356.926,384.1,493.4305,204.154,237.965,208.823
3,481.808,505.327,469.118,420.864,250.395,224.212,275.767,204.08,203.545,204.758,385.681,355.117,212.465,205.073,356.926,384.039,493.5675,204.1515,237.30349999999999,208.769
4,481.808,505.327,469.118,420.846,250.351,224.11,282.82443392721467,204.367,203.545,204.731,385.681,355.117,212.465,204.73,356.926,379.574,493.5675,204.13799999999998,237.2305,208.5975
5,481.808,505.327,468.941,420.846,249.878,223.544,292.339,209.094,203.545,204.731,386.067,355.117,213.11,205.071,357.004,379.141,493.5675,204.13799999999998,236.711,209.09050000000002
6,481.765,505.247,468.941,420.846,249.878,223.195,297.254,211.154,203.545,204.731,386.271,355.117,213.399,205.073,357.004,379.138,493.506,204.13799999999998,236.5365,209.236
7,481.765,505.247,468.941,421.409,249.878,223.195,299.15,220.525,203.541,204.647,386.599,355.007,213.486,205.073,357.004,378.91,493.506,204.094,236.5365,209.27949999999998
8,481.734,505.247,468.995,421.409,249.932,223.22,299.15,229.524,203.534,204.647,386.271,355.007,213.486,205.559,357.516,378.91,493.4905,204.0905,236.576,209.52249999999998
9,481.765,505.341,469.14,421.409,250.124,223.22,299.15,229.852,203.534,204.647,386.616,354.946,213.777,205.839,357.516,378.91,493.553,204.0905,236.672,209.808
10,481.734,505.193,469.14,421.192,250.168,224.327,293.89,230.372,203.534,204.652,386.616,354.946,214.971,205.877,357.592,378.912,493.46349999999995,204.093,237.2475,210.424
11,481.734,505.341,468.995,421.087,250.568,225.887,291.97,230.396,203.526,204.754,385.917,355.431,215.801,206.363,358.486,378.91,493.5375,204.14,238.22750000000002,211.082
12,481.357,505.392,468.516,421.087,250.65,225.999,291.234,230.584,203.526,204.783,385.557,355.431,216.382,206.451,361.888,378.849,493.3745,204.15449999999998,238.3245,211.41649999999998
13,480.737,505.482,468.516,421.192,253.537,226.808,291.234,230.637,203.588,204.783,385.557,354.946,216.727,208.973,363.953,378.612,493.1095,204.1855,240.1725,212.85000000000002
14,480.732,505.392,468.485,421.114,253.578,227.173,291.234,230.637,203.658,204.777,385.498,355.144,216.727,209.09,364.884,378.556,493.062,204.21749999999997,240.3755,212.9085
15,480.732,505.392,468.485,421.114,253.682,227.524,291.242,230.584,203.761,204.783,385.404,354.91,216.727,209.371,365.011,378.511,493.062,204.272,240.603,213.049
16,480.514,505.072,468.485,421.114,254.521,228.398,293.309,230.408,203.761,204.799,385.404,354.91,216.737,209.671,365.227,378.497,492.793,204.28,241.4595,213.204
17,479.777,505.032,468.485,420.756,254.602,229.677,293.507,229.323,203.718,204.777,385.368,355.144,216.737,210.002,365.564,378.497,492.4045,204.2475,242.1395,213.36950000000002
18,479.777,505.029,468.388,420.569,255.385,232.675,295.207,229.323,203.718,204.788,385.368,355.388,217.382,210.203,365.564,378.497,492.403,204.253,244.03,213.79250000000002
19,479.895,505.014,468.045,420.15,255.855,232.675,295.523,229.905,203.328,204.788,385.404,356.19,217.686,211.12,365.564,378.813,492.4545,204.058,244.265,214.40300000000002
20,479.777,504.949,468.045,420.15,256.044,232.675,295.65,229.323,203.278,204.788,385.381,356.19,217.902,211.626,365.564,378.813,492.363,204.03300000000002,244.3595,214.764
21,479.895,504.949,468.296,420.55,256.044,232.675,296.08,229.905,203.278,204.688,385.381,355.388,217.918,211.805,365.555,378.865,492.422,203.983,244.3595,214.8615
22,479.895,504.887,468.045,420.55,256.918,232.675,299.707,229.937,203.328,204.788,385.381,356.19,218,211.805,365.387,378.865,492.39099999999996,204.058,244.7965,214.9025
23,479.503,504.752,467.915,420.592,256.088,232.629,299.774,231.037,203.423,204.851,385.314,356.21,218.256,211.907,365.387,378.959,492.1275,204.137,244.3585,215.0815
24,479.503,504.532,468.089,420.592,256.088,232.629,300.097,235.406,203.423,204.862,385.043,356.21,218.442,212.092,365.387,379.374,492.0175,204.14249999999998,244.3585,215.267
25,479.916,504.532,468.089,420.814,256.179,232.424,300.097,236.328,203.423,204.862,384.73,356.306,218.78,211.987,365.759,379.46,492.224,204.14249999999998,244.30149999999998,215.3835
26,479.619,504.532,467.411,420.814,256.28,232.424,300.097,236.438,203.423,205.008,384.73,356.317,218.814,211.987,365.869,379.46,492.07550000000003,204.21550000000002,244.35199999999998,215.4005
27,479.916,504.568,468.089,420.561,256.28,232.424,300.097,236.438,203.423,205.008,385.043,356.317,218.814,212.07,365.876,379.446,492.24199999999996,204.21550000000002,244.35199999999998,215.442
28,479.952,504.742,468.089,420.561,256.414,232.74,300.097,236.439,203.24,204.929,384.931,356.306,219.186,212.092,366.146,379.46,492.347,204.0845,244.577,215.639
29,480.333,504.828,468.015,420.716,257.093,233.315,300.256,236.525,203.354,204.99,384.931,356.137,219.186,213.209,366.56,379.46,492.58050000000003,204.17200000000003,245.204,216.1975
30,480.536,504.846,468.015,420.716,257.545,233.754,300.328,236.625,203.498,204.99,384.951,356.056,219.294,214.179,366.734,379.603,492.69100000000003,204.244,245.6495,216.7365
31,480.536,504.843,468.162,420.88,258.217,234.157,300.467,240.227,203.498,204.99,384.931,355.793,219.586,214.701,366.848,386.497,492.6895,204.244,246.187,217.14350000000002
32,480.695,504.846,468.015,420.88,258.615,234.733,300.467,242.421,203.496,204.99,384.931,355.793,220.029,214.916,366.888,386.564,492.77049999999997,204.243,246.674,217.4725
33,480.695,504.945,468.332,420.716,258.615,234.737,300.467,242.717,203.533,204.99,384.9,356.056,220.207,214.966,366.888,386.624,492.82,204.2615,246.676,217.5865
34,480.446,504.962,468.332,420.918,258.615,234.737,300.467,244.329,203.533,204.73,384.951,355.793,220.207,214.966,366.848,387.577,492.704,204.1315,246.676,217.5865
35,480.307,505.002,468.332,421.045,258.118,234.737,300.577,244.688,203.496,204.719,385.177,355.562,220.207,214.966,366.364,387.671,492.6545,204.10750000000002,246.4275,217.5865
36,480.405,505.093,468.05,421.045,258.118,234.797,300.622,245.18,203.449,204.719,385.177,355.562,220.207,214.966,366.274,388.051,492.749,204.084,246.45749999999998,217.5865
37,480.288,505.093,468.052,421.045,258.118,234.797,300.669,245.589,203.343,204.719,385.177,355.562,220.444,215.048,366.156,388.875,492.69050000000004,204.031,246.45749999999998,217.74599999999998
38,479.524,505.002,468.052,421.045,258.061,234.837,300.78,245.88,203.343,204.802,385.36,355.562,219.426,214.652,365.971,388.875,492.26300000000003,204.0725,246.44899999999998,217.039
39,479.524,504.968,468.273,420.972,258.543,235.211,300.78,246.08,203.343,204.875,385.418,355.712,221.078,214.652,365.971,388.875,492.246,204.10899999999998,246.877,217.865
40,480.288,504.95,468.237,420.972,258.543,235.211,300.78,246.08,203.495,204.878,385.418,355.712,221.078,214.409,365.971,388.135,492.619,204.1865,246.877,217.74349999999998
41,480.288,504.808,468.273,420.972,258.061,234.837,300.966,246.342,203.532,204.878,385.418,355.712,221.056,214.409,365.991,388.135,492.548,204.20499999999998,246.44899999999998,217.73250000000002
42,480.782,504.808,468.529,420.813,258.057,234.481,300.796,246.557,203.532,204.878,385.552,355.67,220.719,214.409,365.993,388.135,492.79499999999996,204.20499999999998,246.269,217.564
43,480.782,504.927,468.609,420.917,257.982,233.875,300.754,247.218,203.495,204.635,385.552,355.67,220.719,215.139,366.015,388.383,492.85450000000003,204.065,245.9285,217.929
44,480.823,504.947,468.609,420.917,257.335,233.026,300.754,247.22,203.467,204.617,385.552,355.67,220.719,215.334,365.993,388.383,492.885,204.042,245.1805,218.0265
45,480.782,504.935,468.664,420.813,257.048,232.959,300.726,247.899,203.439,204.617,385.552,355.848,220.719,215.485,365.993,388.383,492.8585,204.028,245.0035,218.102
46,480.461,504.947,468.609,420.813,257.041,232.959,300.726,247.967,203.439,204.635,385.552,356.227,223.74,216.953,365.886,387.021,492.704,204.03699999999998,245,220.3465
47,480.461,504.947,468.609,420.917,256.861,232.959,300.726,252.76,203.372,204.685,385.494,356.28,224.256,217.325,365.596,384.08,492.704,204.0285,244.91,220.7905
48,480.727,505.053,468.52,421.036,256.526,232.922,300.966,255.637,203.317,204.813,385.151,356.282,224.42,217.325,365.462,379.544,492.89,204.065,244.724,220.8725
49,480.713,505.222,468.648,421.155,255.616,232.922,301.098,266.472,203.317,204.813,384.752,356.282,224.42,217.918,365.462,371.551,492.9675,204.065,244.269,221.16899999999998
50,480.727,505.222,468.648,421.424,255.538,232.922,301.098,266.472,203.271,204.813,384.752,356.28,223.74,217.918,365.311,364.991,492.9745,204.04199999999997,244.23000000000002,220.829
51,480.727,505.222,468.756,421.424,255.495,232.432,301.098,266.472,203.271,204.772,384.673,356.094,223.661,214.772,365.455,364.841,492.9745,204.0215,243.9635,219.2165
52,480.713,504.845,468.844,421.477,254.406,231.073,300.639,267.383,203.271,204.772,384.673,356.001,223.443,214.772,365.311,357.492,492.779,204.0215,242.73950000000002,219.10750000000002
53,480.192,504.841,468.965,421.73,253.261,228.161,300.639,267.383,203.271,204.739,384.752,355.782,223.443,215.314,365.455,341.002,492.5165,204.005,240.711,219.3785
54,480.192,504.841,469.489,421.73,251.799,225.91,300.639,267.383,203.271,204.739,384.673,355.782,223.443,215.314,365.455,338.326,492.5165,204.005,238.8545,219.3785
55,480.192,504.841,469.57,421.73,251.046,224.792,301.38,275.289,203.246,204.812,384.481,356.001,221.284,215.682,367.383,331.348,492.5165,204.029,237.91899999999998,218.483
56,480.983,505.002,469.57,421.631,250.715,224.604,301.38,276.198,203.164,204.812,384.481,356.059,221.284,216.61,367.383,325.603,492.9925,203.988,237.6595,218.947
57,481.591,505.241,469.532,421.507,250.667,223.955,301.38,276.969,203.164,204.739,384.77,356.059,221.403,216.968,367.383,325.602,493.416,203.9515,237.311,219.1855
58,481.591,505.241,469.532,421.409,250.252,222.91,301.371,276.969,203.16,204.752,384.547,356.059,221.403,217.843,367.231,323.025,493.416,203.95600000000002,236.58100000000002,219.623
59,480.983,505.002,469.444,421.397,249.502,222.182,301.133,277.063,203.164,204.671,384.547,356.431,221.525,217.843,366.932,317.066,492.9925,203.9175,235.84199999999998,219.684
60,480.089,505.002,469.388,421.397,248.375,221.725,300.645,277.063,203.247,204.505,385.031,356.038,221.771,217.843,366.421,317.031,492.5455,203.876,235.05,219.807
61,479.277,505.031,469.108,421.409,248.134,221.646,300.536,277.063,203.247,204.561,385.031,355.733,221.965,217.675,366.344,309.628,492.154,203.904,234.89,219.82
62,479.277,504.994,469.052,421.409,246.209,220.606,300.483,277.015,203.235,204.671,384.719,355.733,221.965,217.618,366.344,309.607,492.1355,203.953,233.4075,219.79149999999998
63,479.478,504.994,469.052,421.371,245.824,220.512,300.306,277.015,203.351,204.671,384.87,355.765,221.771,217.581,366.421,309.607,492.236,204.011,233.168,219.676
64,479.478,504.884,469.045,421.532,245.181,220.132,300.306,277.015,203.235,204.561,384.985,355.733,221.695,217.57,366.47,309.607,492.18100000000004,203.89800000000002,232.6565,219.6325
65,479.557,504.884,469.052,421.665,245.089,219.825,300.306,277.07,203.231,204.561,384.87,355.623,221.635,217.414,366.475,310.411,492.2205,203.89600000000002,232.457,219.5245
66,479.557,504.752,468.824,421.371,243.998,219.817,300.307,278.483,203.127,204.526,384.87,355.765,221.581,217.407,366.475,310.411,492.1545,203.8265,231.9075,219.494
67,479.478,504.638,468.81,421.371,243.322,219.564,300.38,278.557,203.127,204.526,384.902,355.894,220.946,216.839,366.47,310.411,492.058,203.8265,231.44299999999998,218.89249999999998
68,478.933,504.638,468.813,421.51,242.38,219.185,300.485,278.962,203.108,204.526,384.902,355.623,221.031,216.869,366.475,311.855,491.78549999999996,203.817,230.7825,218.95
69,478.933,504.347,468.813,421.156,242.38,219.035,300.485,278.962,203.096,204.563,384.902,356.374,220.949,216.859,366.489,311.855,491.64,203.8295,230.70749999999998,218.904
70,478.733,504.347,468.81,421.156,242.271,219.034,300.485,278.962,203.127,204.596,384.973,356.374,220.946,216.859,366.554,311.855,491.53999999999996,203.8615,230.65249999999997,218.9025
71,478.733,504.347,468.581,421.51,242.271,218.988,300.485,281.555,203.178,204.683,385.127,355.923,220.949,216.869,366.557,314.176,491.53999999999996,203.9305,230.6295,218.909
72,478.918,504.295,468.579,421.51,242.137,218.241,300.709,282.063,203.37,204.726,385.183,355.877,220.949,216.889,366.685,314.334,491.6065,204.048,230.18900000000002,218.919
73,478.918,504.32,468.579,421.591,242.052,218.241,300.709,282.983,203.592,204.893,385.277,355.923,220.697,217.075,366.803,315.496,491.619,204.2425,230.1465,218.886
74,478.877,504.384,468.581,421.591,242.052,218.241,300.606,283.035,203.651,204.893,385.277,355.877,220.58,217.075,366.803,316.472,491.6305,204.272,230.1465,218.8275
75,478.918,504.551,468.583,421.543,242.918,218.309,300.573,282.983,203.651,204.893,385.277,355.793,220.58,217.156,366.686,316.761,491.7345,204.272,230.6135,218.868
76,478.918,504.551,468.809,421.543,242.918,218.431,300.573,283.035,203.712,204.836,385.277,355.418,220.58,217.167,366.686,316.809,491.7345,204.274,230.67450000000002,218.8735
77,479.468,504.551,468.94,421.543,243.425,218.52,300.428,283.035,203.727,204.743,385.153,355.418,220.775,217.182,366.659,316.809,492.0095,204.235,230.97250000000003,218.9785
78,479.626,504.64,468.94,421.543,243.622,218.846,300.428,282.928,203.727,204.733,385.153,355.418,220.835,217.167,366.573,316.761,492.133,204.23000000000002,231.234,219.001
79,479.635,504.64,468.94,421.709,243.827,218.91,300.428,281.832,203.587,204.733,385.153,355.551,220.925,217.167,366.526,315.085,492.1375,204.16,231.36849999999998,219.046
80,479.626,504.58,468.651,421.709,244.686,218.932,300.629,281.832,203.656,204.743,385.153,355.654,221.009,217.167,366.371,315.085,492.10299999999995,204.1995,231.809,219.088
81,479.468,504.58,468.438,421.244,244.858,219.123,300.675,281.748,203.551,204.733,385.153,355.847,221.013,217.215,366.371,314.985,492.024,204.142,231.9905,219.114
82,479.159,504.58,468.438,421.859,245.048,219.664,300.908,281.678,203.551,204.733,384.421,355.654,221.081,217.215,366.369,314.687,491.8695,204.142,232.356,219.148
83,479.159,504.498,468.651,421.011,245.675,220.054,300.935,281.257,203.62,204.702,384.318,355.842,221.496,217.219,366.371,314.662,491.82849999999996,204.161,232.86450000000002,219.35750000000002
84,479.159,504.498,469.012,420.618,248.083,221.501,301.212,279.612,203.62,204.52,384.158,356.233,221.756,217.22,366.437,314.653,491.82849999999996,204.07,234.792,219.488
85,479.526,504.832,469.012,420.599,248.185,221.783,301.147,278.67,203.472,204.449,384.106,356.233,221.756,217.596,366.696,311.443,492.179,203.96050000000002,234.98399999999998,219.676
86,479.754,504.685,469.187,420.451,248.436,222.483,301.147,278.67,203.473,204.52,384.106,356.17,221.931,217.596,366.696,311.443,492.21950000000004,203.99650000000003,235.4595,219.76350000000002
87,479.93,504.776,469.187,420.451,249.06,222.659,301.147,278.67,203.473,204.52,384.312,356.17,221.931,217.309,366.696,311.443,492.353,203.99650000000003,235.8595,219.62
88,479.989,504.846,468.861,420.451,249.272,222.659,301.147,280.181,203.473,204.651,384.312,356.543,221.674,217.309,366.575,315.527,492.4175,204.062,235.9655,219.4915
89,479.93,504.776,468.861,420.682,250.066,222.816,300.726,282.096,203.497,204.742,384.585,356.17,221.438,217.309,366.407,316.672,492.353,204.11950000000002,236.441,219.37349999999998
90,479.754,504.776,469.366,420.902,250.13,222.843,300.581,282.153,203.631,204.742,384.62,355.784,221.438,217.278,366.369,316.672,492.265,204.1865,236.48649999999998,219.358
91,479.728,504.846,469.784,421.231,250.13,223.819,300.565,282.153,203.707,204.742,384.62,355.473,221.438,217.086,366.369,316.675,492.28700000000003,204.22449999999998,236.97449999999998,219.262
92,479.728,504.944,469.784,421.133,250.13,223.827,300.581,282.348,203.631,204.651,384.637,355.784,221.243,217.043,366.407,316.729,492.336,204.14100000000002,236.9785,219.143
93,479.728,504.978,470.083,421.231,250.13,223.98,300.581,282.437,203.631,204.703,384.637,355.462,221.243,217.043,366.547,316.729,492.353,204.167,237.055,219.143
94,479.735,505.031,470.083,421.249,250.668,223.98,300.97,282.508,203.539,204.606,384.637,355.388,221.194,216.914,366.555,316.729,492.38300000000004,204.0725,237.324,219.05399999999997
95,480.064,505.097,469.881,421.249,250.668,223.827,300.97,282.508,203.539,204.703,384.752,355.462,221.194,216.633,366.555,316.729,492.58050000000003,204.12099999999998,237.2475,218.9135
96,480.064,505.097,469.17,421.215,250.668,224.065,300.986,282.963,203.539,204.703,384.989,355.816,221.145,216.616,366.547,316.872,492.58050000000003,204.12099999999998,237.3665,218.8805
97,479.735,505.097,469.17,421.215,250.401,224.252,300.986,282.963,203.671,204.796,385.191,355.822,221.14,216.182,366.206,316.872,492.416,204.2335,237.3265,218.661
98,479.495,504.689,469.096,421.215,250.401,224.277,300.986,282.935,203.671,204.796,385.191,355.822,221.145,216.182,366.145,316.521,492.092,204.2335,237.339,218.6635
99,479.495,504.689,468.993,421.215,250.395,224.277,301.081,281.233,203.701,204.85,385.427,355.822,221.271,216.354,366.059,315.333,492.092,204.2755,237.336,218.8125
100,479.41,504.634,468.935,421.636,250.401,224.277,301.081,281.233,203.671,204.85,385.509,355.786,221.23,216.182,366.059,315.251,492.02200000000005,204.26049999999998,237.339,218.706
101,479.294,504.613,468.935,421.674,250.404,224.137,300.922,280.521,203.577,204.85,385.442,355.692,221.23,216.174,366.145,315.251,491.95349999999996,204.2135,237.2705,218.702
102,479.294,504.613,468.993,421.781,250.554,224.137,300.788,280.521,203.577,204.85,385.442,355.504,221.271,216.107,366.167,315.025,491.95349999999996,204.2135,237.34550000000002,218.689
103,479.834,504.729,469.207,421.781,250.631,224.137,300.788,280.521,203.699,205.108,385.442,355.337,221.303,216.107,366.167,314.998,492.2815,204.4035,237.38400000000001,218.70499999999998
104,479.622,504.75,469.207,421.781,250.782,224.507,300.775,280.856,203.666,205.108,385.426,355.337,221.23,216.107,366.167,315.251,492.18600000000004,204.387,237.6445,218.6685
105,479.622,504.75,469.207,421.674,250.782,224.507,300.693,280.856,203.699,205.108,385.216,355.504,221.303,216.032,366.138,315.06,492.18600000000004,204.4035,237.6445,218.66750000000002
106,479.622,504.75,469.195,421.366,250.782,224.507,300.693,280.893,203.699,205.104,385.106,355.337,221.303,215.722,366.138,314.967,492.18600000000004,204.4015,237.6445,218.5125
