frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,208.3785,199.5905,280.716,344.26,269.636,351.45,514.8295,181.98899999999998,443.211,358.035,450.265,375.285,219.922,196.835,495.4,534.259,201.134,198.047,179.319,184.659
1,208.6725,200.2715,280.75,344.37,269.661,351.45,514.8295,182.566,443.286,358.035,451.707,375.352,220.309,197.036,495.4,534.259,202.111,198.432,180.199,184.933
2,208.6725,200.2715,280.83,344.37,269.661,351.453,514.912,182.72449999999998,443.308,358.035,451.707,375.417,220.309,197.036,495.565,534.259,202.111,198.432,180.516,184.933
3,208.68349999999998,200.2715,280.75,344.37,269.638,351.453,514.912,182.73399999999998,443.286,357.969,451.707,375.352,220.331,197.036,495.565,534.259,202.111,198.432,180.535,184.933
4,208.68349999999998,200.2565,280.716,344.127,269.636,351.489,514.912,182.8255,443.308,357.894,452.47,375.285,220.331,197.036,495.565,534.259,202.081,198.432,180.535,185.116
5,208.76600000000002,200.2405,280.218,343.673,269.435,351.539,516.6785,182.8255,443.405,357.816,452.47,375.187,220.496,197.036,497.572,535.785,202.021,198.46,180.535,185.116
6,209.6895,200.239,280.154,343.576,269.435,351.75,516.884,182.6985,443.41,357.816,452.47,375.187,222.073,197.306,497.572,536.196,201.901,198.577,180.214,185.183
7,210.33800000000002,199.817,280.134,343.257,269.638,352.532,516.884,182.48250000000002,443.555,357.816,452.739,375.187,222.073,198.603,497.572,536.196,201.011,198.623,179.685,185.28
8,210.2745,199.6465,280.016,343.11,269.7,352.655,517.0185,182.566,443.725,358.122,452.886,375.428,221.946,198.603,497.895,536.142,200.67,198.623,179.602,185.53
9,210.4025,199.6465,280.016,343.11,270.21,353.108,516.6790000000001,182.566,443.89,358.502,452.886,375.456,222.073,198.732,497.216,536.142,200.67,198.623,179.602,185.53
10,210.368,199.606,280.016,343.257,270.21,353.601,516.5445,182.473,443.89,358.502,452.739,375.456,222.073,198.663,497.1,535.989,200.67,198.542,179.602,185.344
11,210.2745,199.635,279.897,343.62,270.21,353.668,516.1475,182.566,443.725,358.413,452.123,375.456,221.946,198.603,496.979,535.316,200.858,198.412,179.602,185.53
12,210.67950000000002,199.635,279.89,343.62,270.179,353.708,516.126,182.63,443.645,358.4,452.076,375.433,222.696,198.663,496.936,535.316,200.858,198.412,179.73,185.53
13,211.139,199.68900000000002,279.878,343.62,270.179,353.721,515.9195,182.862,443.535,358.4,451.93,375.31,223.315,198.963,496.523,535.316,200.858,198.52,180.38,185.344
14,211.139,199.4785,278.944,343.462,270.179,353.721,516.1949999999999,182.862,443.346,357.884,451.886,375.296,223.315,198.963,496.523,535.867,200.437,198.52,180.38,185.344
15,211.2625,199.36700000000002,278.851,343.252,270.305,353.708,516.4014999999999,182.487,443.346,357.884,451.93,375.31,223.45,199.075,496.936,535.867,200.311,198.423,179.583,185.391
