frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,256.625,224.394,292.676,266.767,542.19,566.122,567.851,479.4148436724565,171.537,166.53,322.812,332.17,186.449,190.861,220.392,297.4159776674938,240.5095,169.0335,554.156,188.655
1,256.625,224.852,292.687,266.804,543.45,568.202,573.139,490.761,171.732,166.53,322.872,332.17,186.467,191.351,221.025,299.106,240.7385,169.131,555.826,188.909
2,256.625,224.852,292.771,266.804,543.45,568.202,573.139,490.762,171.735,167.168,323.719,332.393,186.622,191.351,221.025,299.106,240.7385,169.4515,555.826,188.9865
3,256.596,224.844,292.771,266.804,543.45,568.202,573.139,490.762,171.879,166.978,323.806,332.311,186.53,191.353,221.025,299.118,240.72,169.42849999999999,555.826,188.94150000000002
4,256.222,224.844,292.687,266.799,542.291,566.85,567.409,490.762,172.12,166.978,323.083,332.289,186.467,191.351,220.55,299.106,240.533,169.549,554.5705,188.909
5,256.085,224.61,292.82,266.804,542.174,566.482,567.164,490.92,172.537,167.009,323.083,332.289,186.467,191.257,220.135,298.959,240.3475,169.773,554.328,188.86200000000002
6,256.062,224.587,292.974,267.092,541.873,566.186,566.104,490.974,172.547,167.018,323.083,332.311,186.432,191.146,220.135,298.844,240.3245,169.7825,554.0295000000001,188.789
7,255.717,224.49,292.917,267.118,541.812,566.106,566.047,491.649,172.537,167.018,322.875,332.311,186.432,191.069,220.363,298.398,240.1035,169.7775,553.9590000000001,188.7505
8,255.941,224.49,292.82,267.092,541.81,565.891,565.992,491.649,172.621,167.018,322.875,332.401,186.405,190.618,220.144,298.398,240.21550000000002,169.8195,553.8505,188.5115
9,255.717,224.444,292.82,267.092,541.703,565.729,565.913,491.655,172.621,167.018,322.844,332.401,186.368,190.618,220.206,298.398,240.0805,169.8195,553.716,188.493
10,253.779,224.311,292.449,266.992,541.703,565.69,565.992,491.655,172.348,166.834,322.875,332.439,186.327,190.554,220.207,298.398,239.04500000000002,169.591,553.6965,188.4405
11,253.779,223.77,292.302,266.454,541.684,565.69,565.992,491.825,172.266,166.801,323.652,332.549,186.327,190.618,220.207,298.418,238.7745,169.5335,553.687,188.4725
12,253.666,223.718,292.256,266.454,541.627,565.729,566.633,491.844,172.266,166.801,323.652,332.554,186.327,190.657,220.207,298.418,238.692,169.5335,553.678,188.49200000000002
13,253.419,223.687,291.874,266.454,541.512,565.744,566.767,491.944,172.266,166.801,323.579,332.554,186.344,190.739,220.538,298.409,238.553,169.5335,553.6279999999999,188.54149999999998
14,253.419,223.348,291.874,266.87,541.512,565.818,566.81,491.963,172.266,166.641,323.869,332.563,186.378,191.054,220.538,298.396,238.38350000000003,169.4535,553.665,188.716
15,253.329,223.207,291.526,266.87,541.548,566.136,566.81,491.963,172.315,166.641,323.579,332.717,186.43,191.519,220.538,298.409,238.268,169.478,553.842,188.9745
16,253.046,222.673,291.495,267.064,541.548,566.136,566.767,491.987,172.54,166.641,323.579,332.717,186.45,191.519,220.535,298.409,237.8595,169.5905,553.842,188.9845
17,252.661,221.858,291.495,266.872,541.632,566.136,566.678,492.139,172.651,166.57,323.89,332.859,186.45,191.505,220.305,298.409,237.2595,169.6105,553.884,188.9775
18,252.523,221.858,292.053,267.169,541.707,566.078,566.678,492.139,173.003,166.57,323.89,332.986,186.378,191.361,220.305,298.328,237.1905,169.7865,553.8924999999999,188.8695
19,252.502,221.858,292.053,267.169,541.735,565.994,566.678,492.051,173.103,166.332,323.709,332.877,186.344,191.474,220.488,298.293,237.18,169.7175,553.8645,188.909
20,252.502,221.858,292.053,267.169,541.735,565.844,566.6,492.051,173.317,166.332,323.837,332.877,186.328,191.409,220.488,298.293,237.18,169.8245,553.7895000000001,188.86849999999998
21,252.224,221.858,292.473,267.169,541.735,565.844,566.654,492.038,173.317,166.324,323.837,332.986,186.328,191.361,220.493,298.255,237.041,169.8205,553.7895000000001,188.84449999999998
22,252.067,221.092,292.473,267.169,541.707,565.844,566.873,491.997,173.317,166.332,323.709,332.877,186.328,191.361,220.493,298.255,236.5795,169.8245,553.7755,188.84449999999998
23,252.032,220.973,291.93,266.854,541.703,566.044,566.843,491.992,173.139,166.415,323.709,332.794,186.324,191.346,220.493,298.255,236.5025,169.777,553.8734999999999,188.835
24,252.032,220.642,291.93,266.749,541.615,566.044,566.717,491.958,173.005,166.558,323.57,332.62,186.328,190.927,220.265,298.25,236.337,169.7815,553.8295,188.6275
25,252.032,220.642,292.089,266.749,541.486,566.044,566.749,491.924,172.946,166.558,322.876,332.579,186.368,190.927,220.265,298.25,236.337,169.752,553.765,188.64749999999998
26,252.056,220.642,291.754,266.749,541.485,565.795,566.749,491.924,172.946,166.558,322.876,332.569,186.2,190.927,220.259,298.256,236.349,169.752,553.64,188.56349999999998
27,252.056,220.642,291.754,266.749,541.485,565.585,566.749,491.924,172.946,166.587,322.869,332.532,186.368,190.983,220.265,298.256,236.349,169.7665,553.5350000000001,188.6755
28,252.068,220.642,291.754,266.811,541.376,565.585,566.717,491.934,172.946,166.63,322.876,332.569,186.368,190.983,220.269,298.25,236.35500000000002,169.788,553.4805,188.6755
29,252.068,220.589,291.583,266.811,541.376,565.693,566.382,492.086,173.076,166.587,322.876,332.579,186.225,190.983,220.274,298.171,236.32850000000002,169.8315,553.5345,188.60399999999998
30,252.095,220.589,290.882,266.811,541.376,565.77,566.382,492.17,173.076,166.311,322.424,332.532,186.225,190.983,220.279,298.11,236.34199999999998,169.6935,553.573,188.60399999999998
31,252.095,220.589,290.645,266.519,541.468,565.77,566.827,492.17,173.076,166.311,322.416,332.517,186.288,191.186,220.391,298.078,236.34199999999998,169.6935,553.6189999999999,188.73700000000002
32,252.261,220.762,290.636,266.519,541.468,565.77,566.105,492.102,172.887,166.311,322.319,332.621,186.225,191.186,220.44,298.078,236.5115,169.599,553.6189999999999,188.7055
33,252.569,220.796,290.636,266.519,541.599,565.984,566.827,492.17,172.882,166.069,322.289,332.534,186.218,191.186,220.44,298.078,236.6825,169.4755,553.7915,188.702
34,252.578,220.958,290.636,266.485,541.599,565.984,566.892,492.17,172.82,165.986,322.187,332.517,186.232,191.264,220.584,298.078,236.768,169.403,553.7915,188.748
35,252.569,221.223,290.934,266.551,541.599,565.699,566.892,492.205,172.465,165.711,322.119,332.517,186.232,191.264,220.593,298.078,236.89600000000002,169.08800000000002,553.649,188.748
36,252.261,221.223,291.087,266.692,541.782,565.699,566.892,492.151,172.465,164.721,322.119,332.403,186.232,191.103,220.597,298.103,236.74200000000002,168.59300000000002,553.7405,188.66750000000002
37,252.126,222.039,291.435,266.692,541.854,565.754,567.141,492.151,172.465,164.721,322.119,332.403,186.288,191.103,220.695,298.174,237.08249999999998,168.59300000000002,553.8040000000001,188.6955
38,252.116,222.16,291.538,266.692,541.854,565.707,566.892,491.893,172.324,164.582,322.211,332.403,186.289,191.103,220.695,298.284,237.138,168.453,553.7805000000001,188.696
39,252.066,222.38,291.899,266.803,541.857,565.754,567.468,491.893,172.541,164.721,322.805,332.451,186.31,191.103,220.625,298.321,237.223,168.631,553.8054999999999,188.7065
40,251.938,222.38,291.64,266.803,541.903,566.023,567.468,491.889,172.576,164.89,322.805,332.57,186.319,191.196,220.625,298.321,237.159,168.733,553.963,188.7575
41,251.759,222.496,292.072,266.837,541.876,566.023,567.511,491.889,172.541,164.89,323.066,332.57,186.357,191.338,220.551,298.331,237.1275,168.7155,553.9495,188.8475
42,251.495,222.532,292.179,266.837,541.876,565.976,567.247,491.893,172.463,164.376,323.066,332.549,186.402,191.338,220.551,298.331,237.01350000000002,168.4195,553.9259999999999,188.87
