frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,276.722,167.3955,334.728,303.024,317.741,312.312,563.4125,158.628,584.331,300.244,563.627,291.319,290.586,262.858,550.715,576.11,172.785,162.006,159.085,158.171
1,276.7875,167.71550000000002,334.761,303.04,317.951,312.392,564.864,159.579,584.523,300.324,563.887,291.422,290.717,262.858,550.715,579.013,172.824,162.607,160.963,158.195
2,277.175,167.72750000000002,334.865,303.077,317.951,312.446,565.072,159.579,584.537,300.324,563.887,291.422,290.737,263.613,551.125,579.019,172.848,162.607,160.963,158.195
3,277.175,167.41500000000002,334.826,303.077,317.951,312.446,565.1085,159.575,584.537,300.244,564.407,291.319,290.737,263.613,551.125,579.092,172.824,162.006,160.979,158.171
4,277.187,167.0605,334.826,303.187,317.726,312.446,565.0235,159.579,585.009,300.157,564.407,291.25,290.863,263.511,550.955,579.092,172.785,161.336,160.963,158.195
5,277.196,166.8295,334.817,303.219,317.594,312.637,565.1445,159.5045,585.009,300.153,564.331,290.858,290.881,263.511,551.125,579.164,172.323,161.336,160.814,158.195
6,277.196,166.8185,334.817,303.219,317.594,313.333,565.1445,159.596,585.009,300.153,564.331,290.845,290.881,263.511,551.125,579.164,172.301,161.336,160.814,158.378
7,277.1755,166.861,334.739,303.187,317.726,313.443,565.1495,159.651,584.444,300.153,564.407,290.845,290.881,263.47,551.135,579.164,172.279,161.443,160.864,158.438
8,276.966,166.8605,334.739,303.187,318,313.333,565.011,159.6595,584.444,300.124,564.427,290.674,290.499,263.433,551.101,578.921,172.194,161.527,160.864,158.455
9,276.966,167.012,334.739,303.211,318,313.443,565.028,159.656,584.406,300.134,564.427,290.845,290.499,263.433,551.135,578.921,172.279,161.745,160.864,158.448
10,276.9845,166.8605,334.527,303.211,318,313.333,565.028,159.656,584.444,300.134,564.427,290.872,290.499,263.47,551.135,578.921,172.194,161.527,160.864,158.448
11,277.1825,166.8185,334.831,303.355,317.993,313.274,565.2860000000001,159.677,584.659,300.134,564.413,290.872,290.824,263.541,551.39,579.182,172.194,161.443,160.914,158.44
12,277.377,166.95499999999998,334.887,303.355,317.993,312.834,565.435,159.913,584.661,300.11,564.413,291.022,290.899,263.855,551.59,579.28,172.608,161.302,161.386,158.44
13,277.61249999999995,167.1005,334.887,303.355,317.993,312.834,565.553,159.918,584.659,300.11,564.413,291.022,291.217,264.008,551.792,579.314,172.899,161.302,161.467,158.369
14,277.56050000000005,166.95499999999998,335.048,303.263,317.993,312.358,565.8325,159.89100000000002,584.661,300.11,564.416,291.022,291.266,263.855,551.795,579.87,172.608,161.302,161.547,158.235
15,277.56050000000005,167.1615,335.221,303.229,317.929,312.025,565.855,159.83249999999998,584.704,300.202,564.46,290.994,291.266,263.855,551.795,579.915,172.608,161.715,161.547,158.118
16,277.62,167.1735,335.61,303.228,317.938,311.99,565.855,159.7065,584.704,299.926,564.46,290.994,291.266,263.974,551.795,579.915,172.632,161.715,161.547,157.866
17,277.159,167.23399999999998,335.61,303.228,317.938,312.025,565.893,159.465,584.791,299.926,564.46,290.808,291.075,263.243,551.916,579.87,172.59,161.878,161.286,157.644
18,276.77049999999997,167.23399999999998,335.828,303.229,317.938,311.99,565.577,159.0325,586.173,293.613,564.903,284.703,290.298,263.243,552.01,579.144,172.59,161.878,160.627,157.438
19,276.84950000000003,166.96300000000002,335.828,303.432,318.09,311.937,565.9255,158.65050000000002,586.219,292.908,565.409,284.554,290.084,263.615,552.979,578.872,172.632,161.294,160.014,157.287
20,276.90250000000003,166.918,335.828,303.432,318.09,311.937,565.2695000000001,158.6655,586.219,292.729,565.409,284.429,290.084,263.721,551.916,578.623,172.632,161.204,160.044,157.287
21,276.90250000000003,166.881,335.76,303.432,318.09,311.937,565.142,158.61200000000002,586.219,292.441,565.409,284.429,290.084,263.721,551.916,578.368,172.558,161.204,160.014,157.21
22,276.9075,166.867,335.725,303.46,318.137,311.868,564.847,158.55599999999998,585.874,292.16,565.012,284.429,290.094,263.721,551.628,578.066,172.558,161.176,159.902,157.21
23,276.905,166.7775,335.452,302.823,317.744,311.868,564.427,158.50400000000002,585.874,291.873,563.561,284.714,290.195,263.615,551.311,577.543,172.458,161.097,159.8,157.208
24,276.967,166.728,335.24,302.823,317.744,312.39,564.3855,158.4525,585.818,291.751,562.718,284.79,290.996,262.938,551.232,577.539,172.458,160.998,159.697,157.208
25,276.9055,166.76749999999998,335.24,303.154,317.905,312.39,563.5535,158.4075,581.31,291.751,562.358,284.79,291.023,262.788,550.232,576.875,172.551,160.984,159.613,157.202
26,276.9575,166.7745,335.38,303.154,317.905,312.39,560.7995000000001,158.1995,580.403,291.751,562.358,284.81,291.127,262.788,549.224,572.375,172.551,160.998,159.697,156.702
27,276.97450000000003,166.824,335.24,303.154,317.873,312.466,560.505,158.1085,580.952,291.883,562.718,284.81,291.274,262.675,548.805,572.205,172.551,161.097,159.697,156.52
28,277.00300000000004,167.1415,335.24,303.185,317.873,312.514,560.1315,159.15550000000002,580.952,292.015,562.358,284.689,291.331,262.675,548.515,571.748,172.551,161.732,161.791,156.52
29,277.18600000000004,167.1515,335.38,303.218,317.873,312.574,559.5995,159.262,596.876,292.668,562.245,284.493,291.343,263.029,547.582,571.617,172.571,161.732,161.822,156.702
30,277.201,167.152,335.146,303.392,317.598,312.574,559.1555,160.173,596.173,292.668,562.245,284.493,291.343,263.059,547.054,571.257,172.572,161.732,163.532,156.814
31,277.20550000000003,167.102,335.146,303.392,317.598,312.574,559.1505,160.222,586.126,292.668,562.843,284.493,291.331,263.08,547.054,571.247,172.472,161.732,163.532,156.912
32,277.1615,167.102,335.426,303.218,317.654,312.574,559.11,160.3465,593.692,299.42,562.611,289.03,291.243,263.08,547.027,571.193,172.472,161.732,163.781,156.912
33,277.18449999999996,167.0215,335.514,303.11,317.654,312.368,559.0184999999999,160.30200000000002,593.692,299.42,562.843,289.303,291.243,263.126,547.054,570.983,172.472,161.571,163.781,156.823
34,277.1085,166.92849999999999,335.514,303.11,317.654,312.368,559.307,160.417,586.126,300.177,562.949,289.303,291.091,263.126,547.421,571.193,172.286,161.571,164.011,156.823
35,277.277,167.02249999999998,335.514,303.079,317.788,312.048,559.363,160.47050000000002,586.082,299.42,563.308,289.769,291.227,263.327,547.533,571.193,172.286,161.759,164.029,156.912
36,277.4255,166.92849999999999,335.514,303.079,317.788,312.048,559.5655,160.65249999999997,585.535,299.42,564.277,289.806,291.157,263.694,547.912,571.219,172.286,161.571,164.289,157.016
37,277.4785,166.813,334.837,303.33,317.835,312.642,559.5655,160.7385,585.448,300.331,564.277,290.061,291.227,263.73,547.912,571.219,172.355,161.271,164.38,157.097
38,277.45950000000005,166.9245,334.829,303.33,317.835,312.642,559.6145,160.75650000000002,585.448,300.331,564.573,289.769,291.189,263.73,547.912,571.317,172.578,161.271,164.416,157.097
