frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,248.088,218.23,291.146,265.996,540.448,564.562,548.641,484.815,172.844,169.577,320.186,320.025,197.814,198.14,354.801,291.764,233.159,171.2105,552.505,197.97699999999998
1,248.091,218.407,291.205,266.171,540.448,564.74,548.948,484.815,173.73,169.942,321.052,320.275,198.28,198.857,354.812,292.068,233.24900000000002,171.836,552.594,198.5685
2,248.42,218.415,291.205,266.171,540.501,565.019,549.591,485.455,173.73,169.942,321.052,320.345,198.291,198.857,355.066,292.068,233.4175,171.836,552.76,198.574
3,248.42,218.407,291.205,266.465,540.501,565.033,549.591,485.164,173.73,170.015,320.973,320.345,198.28,198.857,355.771,293.157,233.4135,171.8725,552.767,198.5685
4,248.802,218.415,291.229,266.494,540.448,565.51,549.704,485.164,173.272,170.015,320.973,321.465,198.291,198.857,356.837,293.21,233.6085,171.6435,552.979,198.574
5,248.802,218.415,290.9,266.5,540.448,565.528,549.591,485.164,173.272,169.699,320.973,321.465,198.326,198.864,357.214,293.251,233.6085,171.4855,552.988,198.595
6,248.839,218.654,290.9,266.61,540.527,566.27,549.591,485.164,173.271,169.699,320.578,321.465,198.291,199.263,357.422,293.722,233.7465,171.485,553.3985,198.777
7,248.839,218.868,291.993,266.724,540.56,570.937,549.461,484.99,173.271,169.867,316.227,321.349,198.151,199.337,357.422,294.185,233.8535,171.569,555.7484999999999,198.744
8,249.273,219.518,292.144,266.78,540.463,570.937,549.632,484.99,173.257,169.862,316.227,321.305,198.151,199.263,357.422,294.185,234.3955,171.5595,555.7,198.707
9,249.416,219.564,292.144,266.856,540.641,570.937,549.567,484.99,173.126,169.862,316.178,321.305,198.037,199.263,357.401,294.187,234.49,171.494,555.789,198.65
10,249.482,219.604,292.446,266.929,540.704,570.821,549.567,486.752,173.109,169.867,316.171,321.349,198.037,199.337,357.401,294.187,234.543,171.488,555.7625,198.687
11,250.369,219.604,292.489,267.074,540.791,570.789,549.567,488.006,173.07,169.862,316.178,321.349,198.151,199.337,357.401,294.024,234.9865,171.466,555.79,198.744
12,251.122,219.729,292.489,267.074,540.812,570.789,549.567,488.006,173.019,169.559,316.178,321.02,199.265,199.612,357.307,294.024,235.4255,171.289,555.8005,199.43849999999998
13,251.337,219.845,292.489,267.074,541.758,570.635,549.207,488.678,172.791,169.539,316.171,321.02,201.738,199.73,357.312,294.024,235.591,171.165,556.1965,200.73399999999998
14,251.337,219.845,292.046,267.043,541.758,570.312,549.132,488.58,172.783,169.559,316.17,321.02,201.927,199.73,357.642,294.024,235.591,171.171,556.0350000000001,200.8285
15,251.337,220.203,292.046,267.043,541.758,569.671,549.207,488.58,172.783,169.559,316.17,321.02,201.927,200.429,357.642,294.024,235.76999999999998,171.171,555.7145,201.178
16,251.452,225.641,291.861,267.043,541.758,569.671,549.207,489.216,172.783,169.964,316.17,321.547,201.927,200.429,357.312,293.119,238.54649999999998,171.37349999999998,555.7145,201.178
17,253.277,225.723,292.046,268.174,541.746,568.88,549.463,492.624,172.599,169.964,322.546,322.886,201.886,199.232,357.585,293.068,239.5,171.2815,555.313,200.559
18,253.548,225.789,291.44,268.607,541.746,568.61,549.875,492.723,172.558,169.964,322.666,323.777,198.722,199.232,357.585,293.005,239.6685,171.261,555.178,198.977
19,255.831,226.432,289.635,269.426,541.811,568.63,549.903,492.723,172.558,169.941,325.17,324.063,198.67,199.483,357.116,293.005,241.1315,171.2495,555.2205,199.0765
20,255.831,226.713,289.635,269.426,541.815,568.63,549.875,492.614,172.599,169.413,325.185,324.983,198.563,199.483,357.116,293.005,241.272,171.006,555.2225000000001,199.023
21,256.023,226.747,289.496,269.54,541.816,568.88,549.875,492.723,172.599,169.413,325.655,324.063,198.528,199.588,357.031,292.624,241.38500000000002,171.006,555.348,199.058
22,256.528,227.15,289.496,269.426,541.816,568.63,549.647,492.723,172.558,169.413,325.655,323.777,198.528,199.588,356.908,293.005,241.839,170.9855,555.223,199.058
23,256.528,227.227,291.988,269.54,541.816,568.63,549.004,493.418,172.695,169.403,329.683,291.714,197.253,199.483,356.908,293.104,241.8775,171.04899999999998,555.223,198.368
24,256.748,227.872,292.129,268.568,541.674,568.93,548.389,493.664,172.827,169.512,330.678,289.001,196.566,197.458,357.362,293.144,242.31,171.1695,555.3019999999999,197.012
25,256.789,228.211,292.353,268.568,541.441,569.17,548.389,493.715,172.91,169.739,330.791,286.586,196.508,197.458,357.362,293.477,242.5,171.3245,555.3054999999999,196.983
26,257.303,228.226,292.425,268.568,541.421,568.223,548.545,493.715,172.827,169.739,331.119,286.586,196.305,197.09,357.362,293.482,242.7645,171.28300000000002,554.822,196.6975
27,257.342,228.245,292.425,269.065,541.421,568.037,548.545,493.715,172.827,169.629,330.791,286.586,196.508,197.144,357.362,293.527,242.7935,171.228,554.729,196.82600000000002
28,257.406,228.245,293.43,269.065,541.364,568.976,548.545,493.715,172.773,169.629,330.791,289.016,196.508,197.458,357.164,293.686,242.8255,171.201,555.1700000000001,196.983
29,257.62,228.211,295.362,269.065,541.364,568.976,548.562,493.553,172.075,169.502,330.958,289.835,196.889,197.54,356.837,293.686,242.9155,170.7885,555.1700000000001,197.2145
30,258.171,229.337,295.703,269.122,541.364,568.042,548.926,493.32,172.064,169.502,331.119,292.896,197.088,197.144,356.56,293.686,243.754,170.78300000000002,554.703,197.11599999999999
31,258.324,229.45,295.703,269.122,541.194,568.256,549.438,493.501,171.95,169.46,331.042,299.272,197.088,197.144,356.425,293.553,243.887,170.70499999999998,554.7249999999999,197.11599999999999
32,258.394,230.141,295.703,269.098,541.189,568.256,549.462,493.324,171.868,169.396,331.042,306.029,197.088,196.737,356.425,293.553,244.26749999999998,170.632,554.7225,196.9125
33,258.448,230.18,294.916,269.087,541.117,568.042,549.462,493.501,171.868,169.396,331.042,306.119,196.922,196.487,356.357,293.371,244.314,170.632,554.5795,196.7045
