frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
38,223.3225,188.0475,292.984,329.146,275.269,340.389,524.1669999999999,207.32,486.35,301.093,473.603,345.792,237.49,209.155,510.4,537.934,191.469,184.626,205.688,208.952
39,223.45499999999998,187.96550000000002,292.984,329.146,275.11,340.389,524.189,207.2785,485.984,301.049,473.598,345.777,237.629,209.281,510.444,537.934,191.305,184.626,205.612,208.945
40,223.8075,187.9235,293.096,329.119,275.11,339.682,524.219,207.2065,485.984,301.093,473.598,345.645,238.048,209.567,510.4,538.038,191.221,184.626,205.688,208.725
41,224.31,187.41750000000002,293.598,328.819,274.686,339.682,524.2685,207.1135,485.959,300.952,473.575,345.645,238.505,210.115,510.462,538.075,190.58,184.255,205.512,208.715
42,224.8675,183.848,293.598,327.981,274.686,339.639,524.41,207.0535,486.109,300.877,473.459,345.645,239.065,210.67,510.537,538.283,186.043,181.653,205.485,208.622
43,224.8675,183.44299999999998,293.598,327.971,274.686,339.639,525.0360000000001,207.0115,486.109,300.877,473.476,345.798,239.065,210.67,511.702,538.37,185.892,180.994,205.442,208.581
44,225.072,183.425,293.67,327.971,274.752,339.682,525.0360000000001,206.97050000000002,486.109,301.056,473.476,345.811,239.467,210.677,511.702,538.37,185.892,180.958,205.368,208.573
45,224.87099999999998,183.425,293.474,327.971,274.756,339.639,525.0360000000001,206.905,486.198,300.968,473.476,345.928,239.065,210.677,511.702,538.37,185.892,180.958,205.246,208.564
46,224.87099999999998,183.6095,293.376,327.971,274.779,339.639,524.837,206.97050000000002,486.231,301.056,473.845,345.94,239.065,210.677,511.545,538.129,186.225,180.994,205.368,208.573
47,224.95,185.12099999999998,293.312,328.29,275.363,339.84,524.701,207.003,486.231,301.056,474.019,346.033,239.223,210.677,511.533,537.869,187.179,183.063,205.442,208.564
48,225.0655,185.382,293.312,328.326,275.547,339.84,524.3445,207.014,486.26,300.968,474.123,346.055,239.395,210.736,510.82,537.869,187.179,183.585,205.464,208.564
49,225.083,185.4015,293.312,328.347,275.547,339.745,524.4745,207.13299999999998,486.26,300.907,474.144,346.077,239.395,210.771,510.82,538.129,187.179,183.624,205.563,208.703
50,225.1205,184.8245,293.391,328.347,275.547,340.194,524.5695,207.13299999999998,486.313,300.822,474.214,346.055,239.47,210.771,510.82,538.319,186.024,183.625,205.563,208.703
51,225.1905,184.786,293.554,328.42,275.547,340.194,524.623,207.2905,486.313,300.822,474.175,346.182,239.61,210.771,510.82,538.426,185.948,183.624,205.464,209.117
52,224.9575,183.446,293.554,328.466,275.729,340.036,524.623,207.2995,487.121,300.822,474.175,346.182,239.61,210.305,510.82,538.426,183.307,183.585,205.464,209.135
53,225.2905,183.321,293.496,328.466,275.64,340.226,524.649,207.2985,487.121,300.862,474.175,346.057,240.276,210.305,510.828,538.47,183.219,183.423,205.462,209.135
54,225.2905,183.2825,293.496,328.618,275.615,340.268,524.5565,207.2985,487.121,300.862,474.214,345.861,240.276,210.305,510.643,538.47,183.219,183.346,205.462,209.135
55,225.2305,183.17649999999998,293.013,328.618,275.615,340.268,524.341,207.36700000000002,486.965,300.932,474.175,345.861,240.061,210.4,510.568,538.114,183.219,183.134,205.538,209.196
56,225.3545,182.993,292.946,328.618,275.615,340.309,524.3185,207.4085,486.965,300.955,474.097,345.793,240.061,210.648,510.568,538.069,183.219,182.767,205.621,209.196
57,225.50400000000002,182.947,292.946,328.618,275.452,340.487,524.397,207.36450000000002,486.664,301.004,474.095,345.793,240.36,210.648,510.68,538.114,183.009,182.885,205.621,209.108
58,225.45049999999998,182.7905,292.033,328.78,275.178,340.487,524.3185,207.36450000000002,486.546,301.004,474.097,345.861,240.253,210.648,510.568,538.069,182.858,182.723,205.621,209.108
59,225.3175,182.65550000000002,292.033,328.78,275.178,340.309,524.376,207.301,486.546,301.117,474.097,346.048,240.253,210.382,510.68,538.072,182.698,182.613,205.545,209.057
60,225.1205,182.422,292.033,328.78,274.632,340.193,524.4110000000001,207.28699999999998,486.342,301.244,474.227,346.048,240.253,209.988,510.75,538.072,182.422,182.422,205.517,209.057
61,224.711,182.3285,293.052,328.765,274.635,340.175,524.5285,207.2745,486.004,301.372,474.227,346.048,239.695,209.727,510.75,538.307,182.302,182.355,205.492,209.057
62,224.711,182.096,293.242,328.686,275.075,339.763,524.5285,207.1025,485.375,301.439,474.377,346.05,239.695,209.727,510.75,538.307,182.302,181.89,205.367,208.838
63,224.711,181.575,293.399,328.431,274.961,339.758,524.5785000000001,207.035,485.534,301.372,474.377,345.905,239.695,209.727,510.773,538.384,181.973,181.177,205.255,208.815
64,225.149,181.16,293.399,328.431,274.635,339.758,524.6179999999999,207.1095,485.581,301.372,474.341,345.879,240.479,209.819,510.846,538.39,181.922,180.398,205.367,208.852
65,225.393,181.16,293.399,328.359,274.793,339.763,524.6935,207.005,485.534,301.426,474.377,345.879,240.945,209.841,510.943,538.444,181.922,180.398,205.195,208.815
66,225.393,181.16,293.399,328.054,274.793,339.764,524.6935,206.905,485.534,301.426,474.382,345.879,240.945,209.841,510.943,538.444,181.922,180.398,205.195,208.615
67,225.4395,181.4375,294.114,328.029,274.12,339.834,524.703,206.9265,485.581,301.254,474.382,345.879,241.02,209.859,511.022,538.384,182.023,180.852,205.238,208.615
68,225.4395,181.732,294.114,328.054,273.773,340.399,524.5335,206.941,485.817,301.243,474.382,345.879,241.02,209.859,510.935,538.132,182.023,181.441,205.267,208.615
69,225.3915,181.7785,294.114,328.359,269.471,340.4,524.4835,206.9245,485.817,301.243,474.383,345.978,240.945,209.838,510.935,538.032,182.116,181.441,205.267,208.582
70,225.2155,181.853,292.83,328.914,269.323,341.022,524.4835,206.97,485.817,301.107,474.397,346.005,240.783,209.648,510.935,538.032,182.265,181.441,205.358,208.582
71,225.072,181.68,292.83,328.914,269.471,341.731,524.577,207.0025,485.553,301.243,474.487,346.121,240.812,209.332,511.022,538.132,182.023,181.337,205.423,208.582
72,225.072,181.7475,292.83,328.914,269.471,341.731,525.2470000000001,207.0045,485.389,301.243,474.655,346.121,240.812,209.332,511.904,538.59,182.272,181.223,205.427,208.582
73,225.23000000000002,181.5525,293.162,327.66,274.183,341.731,525.3675000000001,207.11950000000002,485.389,301.252,474.696,346.005,240.812,209.648,512.061,538.674,182.272,180.833,205.504,208.735
74,225.3845,181.5525,293.162,327.424,274.248,340.631,525.3675000000001,207.12,485.482,301.252,474.696,345.963,241.117,209.652,512.061,538.674,182.272,180.833,205.504,208.736
75,225.672,181.5525,293.631,327.424,274.248,340.376,525.3845,207.165,485.378,301.252,474.655,345.854,241.507,209.837,512.095,538.674,182.272,180.833,205.594,208.736
76,225.788,181.797,293.661,327.424,274.183,339.779,525.486,207.1645,485.285,301.241,474.516,345.854,241.683,209.893,512.095,538.877,182.445,181.149,205.594,208.735
77,225.982,181.97250000000003,293.661,328.858,274.028,339.691,525.5545,207.022,485.462,301.241,474.516,345.854,241.864,210.1,512.095,539.014,182.58,181.365,205.31,208.734
78,225.982,182.084,293.089,328.923,273.739,339.691,525.5545,206.844,485.462,301.22,474.516,345.796,241.864,210.1,512.095,539.014,182.588,181.58,205.31,208.378
79,225.982,182.0925,292.993,329.197,273.226,339.779,525.5595000000001,206.8455,485.462,301.2,474.551,345.796,241.864,210.1,512.099,539.02,182.588,181.597,205.313,208.378
80,224.868,182.1485,292.62,329.197,270.541,339.779,525.5595000000001,206.844,485.462,301.182,474.686,345.796,240.364,209.372,512.099,539.02,182.588,181.709,205.31,208.378
81,224.70850000000002,182.4325,292.62,329.197,270.421,339.765,525.623,206.84949999999998,485.462,301.2,474.688,345.698,240.11,209.307,512.099,539.147,182.588,182.277,205.313,208.386
82,224.70850000000002,182.41,292.62,329.197,269.903,339.765,525.5635,207.0265,485.532,301.207,474.688,345.698,240.11,209.307,511.98,539.147,182.315,182.505,205.365,208.688
83,224.75099999999998,182.4445,292.753,329.276,269.823,339.583,525.441,207.0745,485.28,301.182,474.688,345.698,240.195,209.307,511.974,538.908,182.315,182.574,205.365,208.784
84,225.1515,182.61450000000002,292.951,329.285,269.465,338.717,524.871,207.0975,485.28,301.059,474.877,346.006,240.195,210.108,510.958,538.784,182.591,182.638,205.411,208.784
85,225.20350000000002,182.734,293.706,329.24,269.218,338.388,524.863,207.0495,485.687,301.207,474.869,346.156,240.299,210.108,510.943,538.783,182.83,182.638,205.411,208.688
86,225.20350000000002,182.8615,293.706,329.24,269.218,338.388,524.8005,207.132,485.833,301.207,474.525,346.196,240.299,210.108,510.928,538.673,182.83,182.893,205.463,208.801
87,225.20350000000002,182.8995,293.706,329.24,269.218,338.717,524.8005,207.0525,485.687,301.321,474.525,346.208,240.299,210.108,510.928,538.673,182.83,182.969,205.463,208.642
88,225.1165,182.8155,293.706,329.24,269.631,338.903,524.6345,207.0085,485.823,301.414,474.443,346.218,240.125,210.108,510.943,538.326,182.814,182.817,205.411,208.606
89,225.313,182.677,293.497,329.027,269.631,339.126,524.6345,206.9925,485.687,301.434,474.443,346.346,240.125,210.501,510.943,538.326,182.385,182.969,205.343,208.642
90,225.636,182.671,293.497,329.023,269.631,340.18,524.732,206.9605,485.586,301.448,474.389,346.346,240.125,211.147,511.163,538.301,182.373,182.969,205.279,208.642
91,225.82150000000001,182.3825,293.788,329.023,269.64,340.336,524.756,206.698,485.542,301.448,474.389,346.277,240.417,211.226,511.186,538.326,181.948,182.817,204.83,208.566
92,225.86450000000002,182.19150000000002,293.497,328.809,269.422,340.336,524.981,206.64600000000002,485.586,301.614,474.354,346.277,240.502,211.227,511.452,538.51,181.597,182.786,204.746,208.546
93,225.86450000000002,181.96,293.788,328.809,269.422,340.336,525.0735,206.64600000000002,485.586,301.685,474.354,346.168,240.502,211.227,511.513,538.634,181.532,182.388,204.746,208.546
94,225.948,181.442,293.918,328.809,269.64,340.336,525.1535,206.64600000000002,485.811,301.685,474.354,346.168,240.417,211.479,511.577,538.73,181.137,181.747,204.746,208.546
95,225.49099999999999,181.119,294.285,328.528,274.176,340.336,525.8695,206.80599999999998,486.127,301.693,474.453,346.061,239.503,211.479,512.414,539.325,180.852,181.386,204.75,208.862
96,225.47500000000002,181.0685,295.536,328.528,274.176,340.42,526.753,206.80599999999998,486.253,301.685,474.453,346.061,239.471,211.479,513.224,540.282,180.852,181.285,204.75,208.862
97,224.9135,180.9615,295.603,329.15,274.176,340.42,527.039,206.87,486.294,301.46,474.453,346.153,239.161,210.666,513.492,540.586,180.91,181.013,204.75,208.99
98,224.973,180.64,295.603,328.107,273.945,340.685,527.3779999999999,206.832,486.294,301.46,474.358,346.153,239.397,210.549,513.874,540.882,180.734,180.546,204.589,209.075
99,224.7865,180.466,295.536,328.918,269.467,340.823,527.5095,206.832,486.294,301.535,474.317,346.061,239.161,210.412,513.936,541.083,180.659,180.273,204.589,209.075
100,224.445,180.346,294.844,329.059,269.467,340.823,528.021,206.79250000000002,486.259,301.535,474.306,346.153,238.613,210.277,514.613,541.429,180.659,180.033,204.589,208.996
101,223.8425,179.9845,294.844,328.918,269.507,340.823,528.47,206.89749999999998,485.455,301.703,474.306,346.015,238.255,209.43,515.324,541.616,180.295,179.674,204.72,209.075
102,223.6695,179.663,294.632,328.918,269.586,341.195,529.03,206.9605,485.455,301.703,474.176,346.015,237.951,209.388,515.566,542.494,179.779,179.547,204.846,209.075
103,223.14,179.4685,294.632,329.059,269.586,341.195,529.1610000000001,207.0925,485.455,301.715,474.244,346.177,237.014,209.266,515.629,542.693,179.39,179.547,205.09,209.095
104,222.471,179.3675,294.632,329.155,269.612,341.366,529.3555,207.10750000000002,485.455,301.726,474.244,346.177,236.868,208.074,515.696,543.015,179.306,179.429,205.12,209.095
105,222.4415,179.35,294.581,329.17,269.612,341.518,529.4000000000001,207.1685,485.521,301.726,474.244,346.108,236.85,208.033,515.749,543.051,179.271,179.429,205.213,209.124
106,222.39749999999998,178.90249999999997,294.348,329.182,269.586,341.724,529.3820000000001,207.3365,485.521,301.578,474.244,346.108,236.85,207.945,515.749,543.015,179.164,178.641,205.394,209.279
107,222.09949999999998,178.788,293.297,329.645,268.241,342.638,529.2705,207.4675,485.416,301.726,474.534,345.699,236.701,207.498,515.848,542.693,178.935,178.641,205.656,209.279
108,222.09449999999998,178.67849999999999,293.031,330.239,268.241,342.638,529.3934999999999,207.579,485.295,301.798,474.87,345.699,236.701,207.488,516.012,542.775,178.935,178.422,205.879,209.279
109,221.9805,178.38400000000001,293.031,330.239,268.241,342.638,529.03,207.55599999999998,485.295,301.931,475.241,345.699,236.491,207.47,516.105,541.955,178.935,177.833,205.879,209.233
110,221.9755,178.7535,293.031,330.239,268.241,341.881,528.8945,207.315,485.295,301.931,475.278,345.699,236.491,207.46,516.108,541.681,178.965,178.542,205.906,208.724
111,221.9755,178.5485,292.807,330.108,268.204,341.881,529.0315,207.30149999999998,485.732,301.931,475.278,345.734,236.491,207.46,516.108,541.955,178.965,178.132,205.879,208.724
112,221.774,178.51999999999998,292.807,330.046,268.204,341.881,529.44,207.252,485.765,301.866,475.278,345.734,236.088,207.46,516.105,542.775,178.965,178.075,205.78,208.724
113,221.774,178.3155,292.807,329.908,268.204,342.737,529.4929999999999,206.91500000000002,485.776,301.706,475.185,345.734,236.088,207.46,515.96,543.026,178.499,178.132,205.662,208.168
114,221.934,178.5205,292.807,329.863,268.204,342.737,529.4685,206.8355,485.776,301.637,475.185,345.581,236.088,207.78,515.911,543.026,178.499,178.542,205.503,208.168
115,222.4275,178.98149999999998,292.867,329.791,268.632,342.737,529.4124999999999,206.8685,485.765,301.706,475.185,345.542,236.755,208.1,515.799,543.026,178.499,179.464,205.455,208.282
116,222.74,179.0265,292.938,329.791,273.616,341.91,528.8245,206.78750000000002,485.69,301.566,475.097,345.542,236.853,208.627,515.509,542.14,178.589,179.464,205.293,208.282
117,222.9545,179.47750000000002,293.014,329.863,273.754,341.91,528.4475,206.917,485.69,301.555,475.097,345.715,237.162,208.747,515.166,541.729,179.079,179.876,205.167,208.667
118,223.288,179.47750000000002,293.831,329.791,274.169,341.904,528.298,206.917,485.69,301.445,475.097,345.715,237.214,209.362,514.867,541.729,179.079,179.876,205.167,208.667
119,224.0805,179.275,293.831,330.034,274.169,341.91,528.3795,206.84199999999998,485.755,301.333,475.093,345.741,237.853,210.308,514.645,542.114,179.079,179.471,205.017,208.667
120,224.36599999999999,179.368,293.831,330.105,274.169,342.017,528.1275,206.81900000000002,485.755,301.048,474.976,345.764,238.028,210.704,514.286,541.969,179.265,179.471,204.922,208.716
121,224.515,179.43,293.053,330.105,273.165,343.114,528.2,206.7735,485.755,301.014,474.959,345.764,238.054,210.976,514.286,542.114,179.389,179.471,204.893,208.654
122,224.91750000000002,179.368,292.977,330.223,273.165,343.114,528.2,206.7735,485.755,300.821,474.608,345.764,238.81,211.025,514.286,542.114,179.265,179.471,204.893,208.654
123,224.98250000000002,179.5165,292.977,330.223,273.165,343.114,528.106,206.918,485.687,300.821,474.608,345.764,238.818,211.147,514.243,541.969,179.475,179.558,205.017,208.819
124,225.013,179.8,293.053,330.223,268.303,342.57,528.149,206.938,485.56,300.821,474.605,345.764,238.818,211.208,514.329,541.969,179.559,180.041,205.057,208.819
125,225.1125,179.8535,293.053,330.172,268.204,342.57,528.287,206.864,485.56,300.877,474.477,345.921,238.85,211.375,514.384,542.19,179.559,180.148,205.074,208.654
126,225.37099999999998,179.875,292.977,330.167,268.109,342.57,528.278,206.78500000000003,485.687,300.899,474.605,345.965,239.203,211.539,514.329,542.227,179.493,180.257,205.074,208.496
127,225.37099999999998,179.875,292.277,330.125,267.796,342.938,528.3444999999999,206.726,485.687,300.965,474.67,346.007,239.203,211.539,514.329,542.36,179.493,180.257,205.074,208.378
128,225.3185,179.81150000000002,292.111,330.125,267.796,343.327,528.3444999999999,206.638,485.509,301.033,474.605,346.007,239.098,211.539,514.329,542.36,179.366,180.257,205.197,208.079
129,225.258,179.81150000000002,292.111,330.172,267.796,343.54,528.4135,206.4405,485.795,301.035,474.477,346.007,239.098,211.418,514.399,542.428,179.366,180.257,204.997,207.884
130,225.258,179.77550000000002,292.111,330.209,268.15,343.758,528.3655,206.38150000000002,486.146,301.079,474.663,346.007,239.098,211.418,514.371,542.36,179.294,180.257,204.997,207.766
131,225.258,179.8555,292.274,330.265,268.615,343.758,528.2294999999999,206.417,486.279,301.36,474.663,345.995,239.098,211.418,514.399,542.06,179.294,180.417,205.068,207.766
132,225.4545,179.8555,292.74,330.339,268.873,344.279,528.091,206.505,486.062,301.44,474.663,345.958,239.341,211.568,514.371,541.811,179.294,180.417,205.101,207.909
133,225.6935,180.12,293.185,330.455,268.972,344.379,528.091,206.505,486.193,301.705,474.663,345.958,239.341,212.046,514.371,541.811,179.823,180.417,205.101,207.909
134,225.7455,179.7255,293.247,330.455,268.972,344.379,528.0645,206.69549999999998,486.193,301.716,474.74,346.003,239.341,212.15,514.371,541.758,179.242,180.209,205.101,208.29
135,225.638,179.8585,293.247,330.431,268.873,344.279,527.998,206.78949999999998,486.193,301.716,474.801,346.003,239.126,212.15,514.34,541.656,179.967,179.75,205.289,208.29
136,225.72,179.791,293.247,330.431,269.013,342.619,527.946,206.78949999999998,486.193,301.716,474.801,346.066,239.008,212.432,514.254,541.638,180.004,179.578,205.289,208.29
137,225.6525,180.0335,293.247,330.365,269.027,342.531,527.8845,206.5575,486.215,301.628,474.917,346.066,238.751,212.554,514.34,541.429,180.51,179.557,205.198,207.917
138,225.6285,180.86399999999998,293.364,330.193,274.159,341.632,528.008,206.5575,486.248,301.62,474.917,346.066,238.703,212.554,514.587,541.429,182.265,179.463,205.198,207.917
139,225.6285,180.299,292.977,330.288,274.159,341.616,527.958,206.6805,486.359,301.437,474.917,345.92,238.703,212.554,514.487,541.429,182.31,178.288,205.444,207.917
140,225.22050000000002,179.828,292.985,330.288,274.625,341.541,528.0854999999999,206.80149999999998,486.248,301.349,474.917,345.92,238.302,212.139,514.587,541.584,182.354,177.302,205.439,208.164
141,225.22050000000002,179.768,293.033,330.288,274.159,341.616,528.0854999999999,206.80149999999998,486.359,301.349,474.893,345.92,238.302,212.139,514.587,541.584,182.354,177.182,205.439,208.164
142,225.22050000000002,179.271,293.033,330.335,274.159,341.632,528.1645,206.821,486.248,301.349,474.878,345.94,238.302,212.139,514.487,541.842,182.265,176.277,205.439,208.203
143,225.60649999999998,177.5945,292.985,330.376,274.137,344.326,528.1645,206.821,486.359,301.14,474.782,346.111,238.534,212.679,514.487,541.842,182.08,173.109,205.439,208.203
144,226.1905,177.2455,292.985,330.585,273.252,344.508,528.437,206.86149999999998,486.583,301.14,474.878,346.322,239.124,213.257,514.842,542.032,181.935,172.556,205.439,208.284
145,226.24099999999999,176.9685,292.852,330.585,272.685,344.667,528.328,206.8245,486.726,301.155,474.878,346.322,239.124,213.358,514.65,542.006,181.551,172.386,205.365,208.284
146,226.35750000000002,176.3285,292.516,330.738,268.704,344.866,528.328,206.9065,486.726,301.222,474.882,346.322,239.124,213.591,514.65,542.006,180.415,172.242,205.368,208.445
147,226.3365,176.3285,292.475,330.774,268.514,344.866,528.5985000000001,206.826,486.726,301.18,474.882,346.322,239.082,213.591,514.65,542.547,180.415,172.242,205.368,208.284
148,226.3365,176.257,292.063,330.791,268.285,345.029,528.4255,206.8185,486.726,301.222,474.882,346.248,239.082,213.591,514.638,542.213,180.415,172.099,205.365,208.272
149,226.098,176.286,291.673,330.956,267.255,345.029,528.4255,206.8185,486.534,301.337,474.808,346.248,239.019,213.177,514.638,542.213,180.415,172.157,205.365,208.272
150,225.9395,176.3285,284.26,330.956,266.774,344.861,528.5925,206.652,486.436,301.366,474.808,346.248,238.838,213.041,514.638,542.547,180.415,172.242,205.123,208.181
151,225.6585,176.348,284.15,330.791,265.676,343.456,528.8885,206.617,486.534,301.366,474.808,346.248,238.503,212.814,514.706,543.071,180.303,172.393,205.123,208.111
152,225.0765,176.1105,283.878,325.818,263.275,335.727,528.9415,206.483,486.65,301.366,474.825,346.248,238.503,211.65,514.812,543.071,179.828,172.393,205.123,207.843
153,225.01850000000002,176.1105,284.15,325.765,263.184,334.975,528.9665,206.483,486.534,301.366,475.009,346.248,238.387,211.65,514.862,543.071,179.828,172.393,205.123,207.843
154,224.9885,176.14100000000002,284.15,315.28,259.95,331.37,528.953,206.4725,486.402,301.412,475.009,346.248,238.387,211.59,514.851,543.055,179.828,172.454,205.102,207.843
