frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
69,207.58350000000002,199.6275,274.703,338.854,258.9,347.575,552.0435,182.98149999999998,495.257,302.69,510.212,324.524,219.975,195.192,533.68,570.407,201.588,197.667,183.912,182.051
70,207.6,199.64499999999998,274.703,339.068,258.9,347.758,552.2155,182.8635,495.257,302.703,510.212,324.524,219.804,195.396,533.92,570.511,201.623,197.667,183.676,182.051
71,207.5965,199.582,274.752,339.156,259.028,347.322,552.2155,182.8635,493.279,303.844,510.405,325.421,219.797,195.396,533.92,570.511,201.623,197.541,183.676,182.051
72,207.5965,199.6015,274.944,339.441,254.41,346.291,552.3365,183.0005,493.002,304.233,510.42,327.248,219.797,195.396,534.162,570.511,201.662,197.541,183.58,182.421
73,207.8635,199.5935,275.156,339.455,254.41,346.186,552.3385000000001,183.1525,493.002,304.249,510.42,327.569,219.975,195.752,534.162,570.515,201.662,197.525,183.559,182.746
74,207.77550000000002,199.583,275.156,339.551,258.922,347.322,552.512,183.1725,492.886,304.667,510.458,327.569,219.566,195.985,534.162,570.862,201.706,197.46,183.559,182.786
75,207.8775,199.563,274.944,339.801,254.186,347.322,552.512,183.1725,492.677,304.667,510.42,327.569,219.753,196.002,534.162,570.862,201.706,197.42,183.559,182.786
76,208.07999999999998,199.684,274.808,339.855,254.186,347.434,552.512,183.30900000000003,492.496,304.667,510.408,326.769,220.154,196.006,534.162,570.862,201.908,197.46,183.872,182.746
77,208.2535,199.684,274.808,339.899,258.922,347.588,552.5295,183.371,492.344,304.526,509.674,326.099,220.154,196.353,534.197,570.862,201.908,197.46,183.996,182.746
78,208.20850000000002,199.82,274.775,339.899,258.922,347.75,552.6085,184.59550000000002,492.161,304.507,509.454,326.099,220.064,196.353,534.75,570.467,201.836,197.804,186.5,182.691
79,208.2535,199.8345,274.754,339.899,258.638,347.855,552.7405,184.55,491.901,304.236,509.366,326.099,220.154,196.353,535.2,570.281,201.836,197.833,186.554,182.546
80,208.26100000000002,199.84550000000002,274.754,339.889,259.22,347.974,552.931,184.433,491.901,304.236,509.366,326.53,220.169,196.353,535.581,570.281,201.836,197.855,186.554,182.312
81,208.3185,199.83249999999998,274.686,339.881,259.22,348.003,553.0630000000001,184.374,492.161,304.354,509.454,326.65,220.309,196.328,535.2,570.926,201.809,197.856,186.5,182.248
82,208.17849999999999,199.624,274.686,339.879,259.283,347.855,553.0630000000001,184.406,491.973,304.354,509.665,327.848,220.169,196.188,535.2,570.926,201.393,197.855,186.5,182.312
83,208.17849999999999,199.624,274.6,339.362,259.283,347.855,553.3915,183.303,492.551,304.354,510.046,327.848,220.169,196.188,535.258,571.525,201.393,197.855,184.358,182.248
84,208.0505,199.6245,275.004,339.362,259.283,347.593,553.394,182.73149999999998,492.635,304.368,510.046,327.848,220.1,196.001,535.258,571.53,201.393,197.856,183.537,181.926
85,208.01350000000002,199.654,275.024,339.362,259.212,347.593,553.4195,182.517,492.551,304.354,509.72,327.617,220.026,196.001,535.258,571.581,201.452,197.856,183.123,181.911
86,207.9395,199.511,275.024,339.517,258.918,347.593,553.394,182.204,492.654,304.165,509.72,327.617,220.026,195.853,535.258,571.53,201.64,197.382,182.809,181.599
87,207.5735,199.511,274.939,339.517,258.849,347.593,553.394,182.204,492.654,304.165,510.046,327.425,219.399,195.748,535.258,571.53,201.64,197.382,182.809,181.599
88,207.30700000000002,199.362,274.939,339.517,258.849,347.391,553.2570000000001,182.2335,492.468,304.368,510.112,327.425,219.399,195.215,535.13,571.384,201.64,197.084,182.809,181.658
