frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
27,263.692,232.272,306.936,286.318,560.565,591.993,535.245,574.395,178.433,184.595,357.149,332.671,174.513,176.506,253.572,212.501,247.982,181.514,576.279,175.5095
28,263.692,232.02,306.594,286.318,561.443,592.466,535.245,574.45,178.433,184.595,357.149,332.671,174.313,176.184,253.827,212.367,247.856,181.514,576.9545,175.24849999999998
29,263.692,232.02,306.936,286.318,561.587,592.571,535.245,574.45,177.914,184.399,357.046,333.274,174.513,176.506,254.149,212.367,247.856,181.1565,577.079,175.5095
30,263.615,231.968,307.615,289.215,561.587,592.286,535.245,574.398,177.813,184.069,356.247,339.23,175.31,176.559,254.178,212.36,247.79149999999998,180.94099999999997,576.9365,175.9345
31,263.615,231.945,307.559,289.661,561.443,592.286,535.337,574.279,177.813,184.069,356.247,339.23,175.392,176.559,254.216,212.36,247.78,180.94099999999997,576.8644999999999,175.9755
32,263.24,231.945,307.559,290.011,560.819,592.286,535.337,574.279,177.813,184.285,356.015,339.23,175.392,176.17,254.178,212.404,247.5925,181.04899999999998,576.5525,175.781
33,263.24,231.968,307.559,290.011,560.819,592.254,535.429,574.279,178.253,184.069,355.919,338.982,175.404,175.387,254.178,212.518,247.60399999999998,181.161,576.5364999999999,175.3955
34,263.24,231.819,300.759,290.011,560.771,592.095,535.429,574.212,178.276,184.24,355.75,338.67,175.435,175.387,253.97,212.518,247.52949999999998,181.258,576.433,175.411
35,263.24,231.819,299.57,290.255,560.741,592.028,535.496,574.212,178.837,184.24,348.36,338.67,175.676,175.387,253.97,212.52,247.52949999999998,181.5385,576.3845,175.5315
36,263.39,231.819,298.158,290.418,560.741,591.963,535.496,574.077,178.837,184.214,347.343,338.67,176.837,176.471,253.812,212.795,247.60449999999997,181.5255,576.352,176.654
37,263.544,231.51,295.402,290.5,560.741,591.963,535.496,573.931,178.253,183.647,339.153,338.97,176.94,176.623,253.769,212.795,247.527,180.95,576.352,176.7815
38,263.544,231.413,294.991,290.6,560.591,591.707,536.535,573.911,177.208,183.202,338.75,339.659,176.94,176.623,253.748,213.061,247.4785,180.20499999999998,576.149,176.7815
39,263.638,231.413,292.881,290.778,560.577,591.963,536.567,573.911,177.208,183.202,337.502,339.799,176.837,176.471,253.748,213.061,247.5255,180.20499999999998,576.27,176.654
40,264.001,231.51,292.12,290.778,560.591,591.963,537.146,573.909,177.208,183.202,334.903,339.799,176.54,178.156,253.748,213.325,247.75549999999998,180.20499999999998,576.277,177.348
41,264.032,231.576,292.12,290.626,560.778,591.971,537.146,573.931,177.366,183.334,334.396,339.789,176.54,178.156,253.959,213.325,247.80399999999997,180.35000000000002,576.3745,177.348
42,264.151,231.759,291.691,290.778,561.029,592.134,537.146,573.998,178.104,183.334,334.367,339.659,176.54,175.829,254.222,213.325,247.95499999999998,180.719,576.5815,176.1845
43,264.338,232.075,291.691,290.93406486474765,561.054,592.409,536.185,574.076,178.104,183.334,334.223,339.789,176.663,176.087,254.249,213.085,248.2065,180.719,576.7315,176.375
44,264.338,232.075,292.12,290.626,561.054,592.409,536.185,573.998,178.104,183.334,334.367,339.291,176.663,176.087,254.249,213.085,248.2065,180.719,576.7315,176.375
45,264.299,232.612,292.321,290.93406486474765,561.029,592.409,536.185,574.224,178.273,183.916,334.367,339.291,176.663,175.782,254.475,212.999,248.45549999999997,181.09449999999998,576.719,176.22250000000003
46,264.299,232.612,291.389,290.93406486474765,561.208,592.409,536.185,574.224,178.802,183.965,334.367,338.684,176.761,175.782,254.475,212.987,248.45549999999997,181.3835,576.8085,176.2715
47,264.299,232.574,291.389,290.405,561.161,592.116,536.03,574.241,179.181,184.212,334.223,333.691,176.4,175.505,254.285,212.999,248.4365,181.69650000000001,576.6385,175.9525
48,264.299,232.131,290.79,290.405,560.855,592.116,535.685,574.325,179.433,184.374,334.422,333.691,176.387,175.505,254.181,213.151,248.21499999999997,181.9035,576.4855,175.946
49,264.468,232.18,290.345,291.026,561.006,592.326,535.617,574.325,179.686,184.571,334.422,333.691,176.387,178.857,253.719,213.151,248.324,182.1285,576.6659999999999,177.622
50,264.545,232.18,290.345,290.405,561.161,592.326,535.527,574.203,179.433,184.493,334.911,337.792,176.4,178.857,253.602,213.151,248.3625,181.963,576.7435,177.6285
51,264.545,232.285,290.79,290.013,561.006,591.214,535.527,574.325,179.433,184.493,335.003,337.792,176.387,176.217,253.602,213.151,248.41500000000002,181.963,576.11,176.30200000000002
52,264.545,232.285,291.138,291.026,560.855,591.214,534.885,574.346,179.565,184.493,338.932,338.742,176.302,176.217,253.602,213.028,248.41500000000002,182.029,576.0345,176.2595
53,264.666,232.33,291.682,291.322,560.773,591.179,534.885,574.423,179.565,184.301,338.932,338.742,176.302,175.899,253.606,212.928,248.498,181.933,575.976,176.1005
54,264.717,232.865,292.179,299.495,560.732,590.905,534.885,574.496,179.565,184.301,338.997,355.571,176.276,175.811,253.834,212.927,248.791,181.933,575.8185,176.0435
55,264.775,233.022,292.274,299.495,560.732,590.905,534.942,574.571,179.809,184.301,339.056,355.571,176.276,175.366,253.93,212.885,248.89849999999998,182.055,575.8185,175.82100000000003
56,264.886,233.022,292.274,299.617,560.732,590.98,535.051,574.571,179.809,184.301,340.301,355.571,176.325,175.366,253.834,212.927,248.954,182.055,575.856,175.84550000000002
57,265.077,233.117,292.368,299.617,560.681,590.98,535.051,574.571,179.809,184.031,340.301,355.279,176.366,175.366,253.938,212.927,249.09699999999998,181.92000000000002,575.8305,175.866
58,265.077,233.031,292.368,299.558,560.681,590.884,535.228,574.479,179.809,184.305,340.301,355.15,176.325,175.366,253.957,213.221,249.054,182.05700000000002,575.7825,175.84550000000002
59,265.077,233.117,292.408,291.915,560.532,590.682,535.228,574.325,179.809,183.952,339.622,347.2,176.384,175.375,253.957,213.331,249.09699999999998,181.88049999999998,575.607,175.8795
60,265.096,233.031,292.259,292.35002789171625,560.389,590.439,534.973,574.325,179.893,183.88,339.466,339.9608777222972,176.539,175.547,254.155,213.331,249.0635,181.8865,575.414,176.043
61,265.096,233.031,292.221,291.915,559.755,590.143,534.973,574.479,179.895,183.909,339.401,339.356,176.573,175.547,254.59,213.338,249.0635,181.902,574.9490000000001,176.06
62,265.043,233.031,292.221,291.577,559.755,589.584,534.973,574.353,179.895,183.952,339.332,339.327,176.617,175.82,254.59,213.373,249.037,181.9235,574.6695,176.2185
63,265.003,233.114,292.221,291.654,560.059,589.584,534.786,574.585,180.007,183.952,339.23,339.097,176.617,175.841,254.59,213.541,249.05849999999998,181.9795,574.8215,176.22899999999998
64,265.043,233.114,292.221,291.654,559.913,589.584,534.973,574.585,179.893,183.934,339.042,339.097,176.771,175.861,254.844,213.555,249.07850000000002,181.9135,574.7484999999999,176.31599999999997
65,265.043,233.199,292.221,291.654,559.913,589.905,534.803,574.353,179.863,183.934,338.75,339.097,176.617,175.861,254.844,218.476,249.121,181.8985,574.909,176.23899999999998
66,265.043,233.199,292.107,295.96897686574715,559.913,589.96,534.803,574.26,179.483,183.934,338.75,347.61941903369814,176.287,175.841,254.844,218.558,249.121,181.70850000000002,574.9365,176.06400000000002
67,265.022,233.199,290.586,298.6877929498487,559.906,590.078,535.112,574.09,179.312,183.696,338.804,353.4308371110673,176.014,175.841,254.844,218.903,249.1105,181.50400000000002,574.992,175.9275
68,265.369,232.764,290.267,298.6877929498487,559.829,590.078,535.241,573.855,178.71,183.449,338.804,353.4308371110673,176.287,175.598,254.844,218.925,249.06650000000002,181.0795,574.9535,175.9425
69,265.243,232.764,290.039,298.6877929498487,559.829,590.078,535.241,573.764,178.71,183.449,338.804,353.4308371110673,176.287,175.502,254.807,218.925,249.0035,181.0795,574.9535,175.8945
70,265.243,232.764,290.267,296.970342845022,559.645,589.738,535.241,574.09,178.71,183.449,338.804,350.3458798881257,176.364,175.502,254.531,218.925,249.0035,181.0795,574.6915,175.933
71,265.46,232.845,290.586,295.1041940915719,559.829,589.738,535.241,573.988,179.329,183.809,338.884,346.95847294836153,176.847,175.478,254.496,219.085,249.15249999999997,181.56900000000002,574.7835,176.16250000000002
72,265.536,233.071,291.348,293.3988910955503,559.94,589.738,535.241,573.988,179.329,183.809,338.08,343.83596090896145,176.847,175.391,254.383,219.104,249.30349999999999,181.56900000000002,574.839,176.119
73,265.982,233.337,291.348,292.163978263009,560.277,589.856,536.219,574.154,179.329,183.809,337.663,341.54568838711214,176.815,175.414,254.383,219.106,249.6595,181.56900000000002,575.0665,176.1145
74,265.982,233.337,291.668,291.709,560.277,589.856,536.219,574.213,179.343,183.688,337.663,340.999,176.847,175.391,254.383,219.106,249.6595,181.51549999999997,575.0665,176.119
75,265.46,232.971,291.763,291.563,560.277,589.981,536.219,574.213,179.236,183.683,339.35,340.655,176.889,175.391,254.496,219.104,249.2155,181.4595,575.129,176.14
76,265.195,232.971,292.105,289.692,560.237,589.856,536.211,574.405,179.236,183.391,339.921,340.377,176.889,175.414,254.593,218.838,249.083,181.31349999999998,575.0464999999999,176.1515
77,265.069,232.547,300.229,289.692,560.074,589.72,536.211,574.649,179.061,183.355,348.125,339.885,176.889,175.466,254.884,213.539,248.808,181.208,574.8969999999999,176.1775
78,265.069,232.547,300.229,289.647,559.993,589.668,536.211,574.649,179.061,183.355,348.125,339.342,176.889,175.466,254.884,213.539,248.808,181.208,574.8305,176.1775
79,265.195,232.547,300.229,289.574,560.074,589.668,536.254,574.649,179.061,183.322,348.125,339.342,176.636,175.466,254.918,213.539,248.87099999999998,181.19150000000002,574.871,176.051
80,265.292,232.651,292.869,289.574,559.967,589.668,536.254,573.712,179.333,183.322,339.663,339.021,175.92,174.976,254.918,218.512,248.9715,181.3275,574.8175,175.44799999999998
81,265.315,232.908,292.587,289.647,559.967,589.854,536.254,573.712,179.333,183.322,339.589,339.131,175.92,174.976,254.769,218.525,249.11149999999998,181.3275,574.9105,175.44799999999998
82,265.315,232.908,292.587,289.647,559.967,589.854,535.627,573.712,179.333,183.436,339.381,339.342,175.92,174.896,254.163,218.525,249.11149999999998,181.3845,574.9105,175.408
83,265.315,232.651,292.235,289.845,559.947,589.854,535.241,574.03,179.507,183.503,336.962,339.495,176.158,174.894,254.028,218.512,248.983,181.505,574.9005,175.526
84,265.149,232.651,292.235,291.069,559.807,589.991,535.067,574.389,179.723,183.953,336.741,346.82,176.808,174.896,254.028,213.486,248.9,181.83800000000002,574.899,175.85199999999998
85,264.995,232.798,292.789,298.205,559.947,589.991,534.574,574.389,179.764,184.032,336.741,355.905,176.919,175.112,254.163,213.452,248.8965,181.89800000000002,574.969,176.0155
86,264.995,232.603,292.789,298.302,559.995,589.991,534.574,574.389,179.764,184.032,336.94,356.408,177.204,175.112,254.163,213.452,248.799,181.89800000000002,574.9929999999999,176.15800000000002
87,264.995,232.267,292.202,298.302,559.904,589.991,535.067,574.282,179.764,184.032,336.741,356.554,177.204,175.112,254.17,213.486,248.631,181.89800000000002,574.9475,176.15800000000002
88,264.995,232.237,292.321,298.205,559.995,589.991,535.367,573.323,179.43,183.631,336.741,356.554,177.204,175.112,254.17,219.068,248.61599999999999,181.53050000000002,574.9929999999999,176.15800000000002
89,265.135,232.237,292.321,298.205,559.995,589.818,535.533,573.071,178.694,183.334,336.94,356.554,176.951,173.818,254.133,219.086,248.68599999999998,181.014,574.9065,175.3845
90,265.149,232.237,292.17,298.069,559.979,589.799,535.533,573.071,178.47,183.075,336.524,356.408,176.448,173.746,253.798,219.227,248.69299999999998,180.77249999999998,574.889,175.097
91,265.345,232.416,291.541,293.003,559.904,589.062,535.533,573.185,178.408,182.99,336.524,356.315,175.943,173.713,253.798,219.213,248.8805,180.699,574.483,174.828
92,265.411,232.416,292.321,291.088,558.876,589.062,535.202,573.185,178.408,182.99,337.078,346.861,176.448,173.713,253.792,219.213,248.9135,180.699,573.969,175.0805
93,265.411,232.684,291.773,291.049,558.876,589.062,535.156,573.124,178.178,182.99,337.078,346.227,176.442,173.713,253.496,219.323,249.0475,180.584,573.969,175.0775
94,265.499,232.684,291.773,290.303,558.709,589.108,534.833,573.185,178.408,183.019,337.078,346.227,175.728,173.898,253.478,219.323,249.0915,180.7135,573.9085,174.813
95,265.569,232.837,292.165,290.303,558.876,589.108,534.737,573.124,178.637,183.019,337.078,346.436,175.918,173.909,253.478,219.374,249.203,180.828,573.992,174.9135
96,266.007,233.077,292.428,290.303,558.876,589.108,534.737,572.917,178.823,183.666,337.954,346.53,175.918,177.497,253.404,219.427,249.542,181.24450000000002,573.992,176.7075
97,266.182,233.077,292.428,290.318,558.638,588.902,534.805,572.917,179.231,183.666,337.954,346.53,175.847,177.497,253.404,219.427,249.6295,181.4485,573.77,176.67200000000003
98,266.297,233.077,292.433,290.525,558.609,588.675,534.653,572.948,179.278,183.684,337.954,346.572,175.793,177.566,253.404,219.427,249.687,181.481,573.642,176.67950000000002
99,266.302,233.077,292.492,290.525,558.638,588.675,534.805,572.917,179.357,183.835,337.998,346.572,175.847,177.566,253.404,219.427,249.6895,181.596,573.6565,176.7065
100,266.36,233.474,292.505,290.739,558.638,588.675,534.921,572.917,179.357,183.835,338.08,346.823,175.793,177.698,253.404,219.306,249.917,181.596,573.6565,176.7455
101,267.093,233.612,293.542,290.739,559.097,588.673,534.921,572.834,179.357,183.959,339.983,346.967,175.44,177.698,253.323,219.209,250.35250000000002,181.65800000000002,573.885,176.56900000000002
102,267.116,233.931,293.542,291.089,559.212,588.786,534.921,572.834,179.278,183.959,340.262,347.278,175.793,177.698,253.025,219.209,250.5235,181.61849999999998,573.999,176.7455
103,267.502,233.931,293.906,290.848,559.499,588.789,535.497,572.834,179.216,183.874,340.513,347.312,176.372,173.816,253.139,219.209,250.7165,181.54500000000002,574.144,175.094
104,267.659,233.965,298.103,290.848,559.499,588.789,535.497,573.233,179.193,183.874,340.513,347.312,176.013,173.816,253.025,219.418,250.812,181.5335,574.144,174.9145
105,267.752,233.965,298.623,290.415,559.212,588.786,535.303,573.233,179.133,183.959,341.159,347.278,176.013,173.775,253.025,219.519,250.8585,181.546,573.999,174.894
106,267.807,234.081,298.672,290.848,559.374,588.786,535.303,573.233,179.125,183.981,341.159,339.89,176.013,173.816,253.139,219.519,250.94400000000002,181.553,574.0799999999999,174.9145
107,267.807,234.081,298.672,290.848,559.374,588.789,534.901,573.047,178.885,184.281,341.159,339.772,175.953,177.573,253.139,219.454,250.94400000000002,181.583,574.0815,176.763
108,267.807,234.34,299.801,291.223,559.042,588.891,534.901,572.928,178.885,184.301,347.778,339.772,175.74,177.573,253.277,219.454,251.07350000000002,181.593,573.9665,176.6565
109,267.206,234.609,299.484,291.227,559.269,588.891,534.901,572.876,178.947,184.379,347.778,339.772,175.626,177.071,253.476,219.642,250.90750000000003,181.663,574.0799999999999,176.3485
110,267.206,234.758,298.672,291.311,559.374,589.098,535.07,572.714,178.947,184.379,339.566,340.894,175.74,177.508,253.477,219.454,250.98200000000003,181.663,574.236,176.62400000000002
111,267.206,234.609,299.484,291.311,559.526,589.102,535.07,572.714,179.038,184.379,347.214,340.972,175.784,177.508,253.477,219.642,250.90750000000003,181.70850000000002,574.314,176.64600000000002
112,267.311,234.758,299.484,291.311,559.269,589.102,535.07,572.684,179.081,184.379,347.214,340.972,175.784,177.071,253.477,219.642,251.03449999999998,181.73,574.1855,176.4275
113,267.465,234.886,299.479,291.809,559.276,589.12,534.571,572.714,179.081,184.022,346.962,340.894,175.784,177.508,253.476,219.642,251.1755,181.55149999999998,574.198,176.64600000000002
114,267.632,234.921,298.219,291.809,559.276,589.142,534.395,572.89,179.081,184.022,339.566,346.407,175.831,177.586,253.596,219.45,251.2765,181.55149999999998,574.2090000000001,176.70850000000002
115,267.97,235.181,291.549,290.944,559.259,589.142,534.043,572.902,179.081,184.379,338.821,346.407,175.895,177.586,253.596,219.592,251.57550000000003,181.73,574.2005,176.7405
116,267.97,235.181,291.549,290.944,559.243,589.141,534.395,572.991,179.081,183.98,338.821,346.407,176.075,177.38,253.597,219.39,251.57550000000003,181.5305,574.192,176.7275
117,267.97,235.181,291.549,290.944,559.243,589.142,534.431,573.038,179.291,184.389,338.821,346.434,176.3,177.524,253.66,219.592,251.57550000000003,181.84,574.1925000000001,176.912
118,267.684,235.179,307.407,290.885,558.959,589.141,534.395,573.102,179.291,184.819,347.29,346.434,176.3,177.38,253.868,219.501,251.43150000000003,182.055,574.05,176.84
119,267.661,234.896,307.407,290.754,558.959,588.9,534.221,573.102,179.3,184.959,347.29,346.434,176.3,174.192,254.091,219.512,251.2785,182.1295,573.9295,175.246
120,267.58,234.773,307.407,290.809,558.959,588.9,534.431,572.991,179.3,184.389,347.29,346.271,176.3,174.192,254.091,219.501,251.17649999999998,181.8445,573.9295,175.246
121,267.661,234.475,298.522,290.809,558.4,589.212,534.431,572.972,179.316,184.389,339.041,346.119,175.975,177.524,254.044,219.501,251.06799999999998,181.85250000000002,573.806,176.7495
122,267.651,234.475,298.412,290.809,558.4,589.21,534.681,572.972,179.316,184.181,339.041,346.119,175.975,177.943,254.044,219.501,251.063,181.7485,573.8050000000001,176.959
123,267.58,234.475,298.046,291.05,558.354,589.21,534.681,572.835,179.565,184.13,338.999,346.119,175.572,177.943,253.971,219.503,251.02749999999997,181.8475,573.782,176.7575
124,267.651,234.515,294.857,292.671,558.4,589.21,534.681,572.835,179.316,183.912,339.041,354.232,175.458,177.943,253.444,219.503,251.083,181.614,573.8050000000001,176.7005
125,267.651,234.515,293.921,292.671,558.585,589.095,533.977,572.835,179.242,183.823,339.036,354.232,175.572,177.774,253.155,219.556,251.083,181.5325,573.84,176.673
126,267.325,234.515,293.729,292.671,558.585,588.602,533.877,572.879,179.242,183.617,339.068,354.585,175.984,174.118,253.155,219.556,250.92,181.4295,573.5935,175.051
127,267.072,234.138,293.921,292.339,558.585,588.602,533.768,572.879,179.66,183.617,339.036,354.585,175.984,174.053,253.155,219.556,250.60500000000002,181.6385,573.5935,175.01850000000002
128,267.072,234.138,294.857,292.281,558.585,588.602,533.665,572.891,179.242,183.354,339.09,354.585,175.984,174.118,253.155,219.617,250.60500000000002,181.298,573.5935,175.051
129,267.072,234.138,293.921,291.456,558.585,588.602,533.665,572.891,179.206,183.176,339.09,347.65,175.984,174.053,253.256,219.623,250.60500000000002,181.19099999999997,573.5935,175.01850000000002
130,267.072,234.037,296.97,291.641,558.54,588.805,533.651,572.891,179.699,183.176,340.813,347.65,175.475,173.724,253.256,219.623,250.55450000000002,181.4375,573.6724999999999,174.59949999999998
131,267.072,233.928,298.072,291.641,558.615,588.951,533.258,572.91,179.658,183.176,341.072,346.837,175.417,173.724,253.012,219.709,250.5,181.41699999999997,573.783,174.57049999999998
132,267.472,234.508,300.193,291.641,558.52,588.951,532.809,572.954,179.206,182.995,346.973,346.837,175.388,174.485,252.775,219.709,250.99,181.1005,573.7355,174.93650000000002
133,267.472,234.508,300.39,292.082,558.542,588.951,532.809,572.954,179.265,182.995,347.25,346.837,175.351,176.641,252.775,219.697,250.99,181.13,573.7465,175.99599999999998
134,267.089,234.486,300.39,292.129,558.542,588.951,532.761,572.967,179.265,182.791,347.25,346.837,175.388,176.717,252.775,219.697,250.7875,181.028,573.7465,176.0525
135,267.131,234.767,300.39,292.129,558.659,588.623,532.761,572.967,179.079,182.791,347.119,346.515,175.417,176.922,252.858,219.643,250.94899999999998,180.935,573.6410000000001,176.1695
136,267.131,234.767,300.386,292.129,558.838,588.623,532.199,573.018,178.434,182.534,347.119,340.308,175.417,177.016,253.058,219.607,250.94899999999998,180.48399999999998,573.7305,176.2165
137,267.089,234.488,300.219,292.187,558.838,588.623,532.199,572.967,177.974,182.467,347.119,340.266,175.654,177.016,253.064,219.414,250.7885,180.22050000000002,573.7305,176.33499999999998
138,267.089,234.486,300.219,292.316,558.864,588.725,532.199,572.983,177.283,182.421,347.119,340.266,175.842,177.307,253.142,219.38,250.7875,179.85199999999998,573.7945,176.5745
139,267.131,234.377,300.386,292.187,559.065,588.725,532.21,572.929,177.061,182.064,346.911,340.308,176.101,177.307,253.382,219.261,250.754,179.5625,573.895,176.704
140,267.163,234.133,300.521,292.316,559.065,588.865,532.222,572.983,177.061,182.009,346.911,348.399,176.34,177.352,253.382,219.25,250.64800000000002,179.535,573.965,176.846
141,267.399,234.133,300.521,292.745,559.065,588.953,532.222,572.983,177.061,181.841,347.251,348.592,176.437,177.352,253.468,219.233,250.76600000000002,179.45100000000002,574.009,176.8945
142,267.399,234.03,300.521,292.316,559.221,589.041,532.21,572.983,177.061,181.696,346.911,348.592,176.527,177.352,253.468,219.233,250.7145,179.3785,574.1310000000001,176.9395
143,267.399,234.133,300.469,297.772,559.29,589.041,532.013,573.051,177.039,181.366,346.236,355.168,176.527,177.258,253.468,219.25,250.76600000000002,179.2025,574.1655000000001,176.89249999999998
144,267.481,234.646,299.467,297.772,559.29,589.05,532.013,573.133,176.498,180.979,339.87,355.458,176.437,177.352,253.468,219.539,251.06349999999998,178.7385,574.17,176.8945
145,267.937,234.746,291.59,297.535,559.384,589.05,532.013,573.322,176.29,180.765,339.846,355.538,176.136,177.436,253.138,219.566,251.3415,178.52749999999997,574.217,176.786
146,268.128,234.646,291.59,297.503,560.006,589.728,532.287,573.322,175.782,180.765,339.612,355.538,176.136,177.987,252.982,219.566,251.387,178.2735,574.867,177.0615
147,268.143,234.993,291.59,297.535,560.006,589.728,532.287,573.322,175.661,180.765,339.518,355.54,175.999,178.143,252.982,219.566,251.56799999999998,178.213,574.867,177.071
148,268.273,235.295,291.688,297.535,560.006,589.801,532.287,573.048,175.661,181.827,339.198,355.691,175.999,178.143,252.982,219.303,251.784,178.744,574.9035,177.071
149,268.581,235.295,291.795,297.833,559.598,589.751,532.287,572.842,175.782,181.827,339.097,355.691,176.136,177.987,253.039,219.201,251.938,178.80450000000002,574.6745,177.0615
150,268.792,235.236,291.838,297.956,559.429,589.865,532.409,572.842,176.475,181.827,338.364,355.691,176.214,177.972,253.185,219.076,252.01399999999998,179.151,574.6469999999999,177.09300000000002
151,268.792,235.236,292.039,298.146,559.429,589.865,532.196,572.842,176.475,181.747,338.216,355.815,175.872,177.948,253.514,219.076,252.01399999999998,179.111,574.6469999999999,176.91000000000003
