frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
33,281.2895,170.425,345.136,300.942,327.31,311.172,564.3779999999999,165.428,509.284,285.303,498.912,277.491,296.02,266.559,550.434,578.322,175.642,165.208,171.969,158.887
34,280.895,170.38049999999998,345.136,300.999,327.248,311.437,564.2760000000001,165.5025,509.339,285.024,498.942,277.491,295.29,266.5,550.434,578.118,175.553,165.208,172.118,158.887
35,281.2455,170.38049999999998,345.325,301.159,327.222,311.566,564.2539999999999,165.55849999999998,509.928,284.993,499.181,276.731,296.046,266.445,550.434,578.074,175.553,165.208,172.23,158.887
36,281.2075,170.32299999999998,347.178,301.347,327.31,312.157,564.3765,165.502,510.076,284.914,500.843,276.256,296.046,266.369,550.463,578.29,175.48,165.166,172.352,158.652
37,281.0265,170.1225,347.178,301.473,327.31,312.283,564.4175,165.4315,512.435,284.714,501.391,276.084,295.81,266.243,550.545,578.29,175.089,165.156,172.352,158.511
38,280.9575,169.7865,347.178,301.552,327.7,312.283,564.4175,165.5745,514.008,284.599,502.295,275.97,295.686,266.229,550.545,578.29,175.089,164.484,172.638,158.511
39,281.0195,169.8635,344.288,301.882,327.718,312.285,564.4404999999999,165.3835,514.165,284.599,502.367,275.79,295.81,266.229,550.545,578.336,175.243,164.484,172.352,158.415
40,280.92449999999997,169.55700000000002,344.239,301.95,327.952,312.285,564.622,165.377,515.819,284.031,504.126,275.599,295.686,266.163,550.843,578.401,174.739,164.375,172.339,158.415
41,280.36249999999995,169.46800000000002,344.229,301.95,328.083,312.285,565.1825,165.356,517.692,283.999,504.944,275.247,294.691,266.034,551.562,578.803,174.561,164.375,172.13,158.582
42,280.149,169.67849999999999,344.229,301.882,328.197,312.363,567.1075,164.7455,517.692,283.999,507.649,275.247,294.546,265.752,555.064,579.151,174.932,164.425,170.909,158.582
43,280.0095,169.88049999999998,344.039,301.585,328.289,312.586,567.256,164.10250000000002,517.692,284.031,507.656,275.247,294.546,265.473,555.064,579.448,174.932,164.829,170.096,158.109
44,280.0095,169.67849999999999,344.039,301.453,328.289,312.586,567.367,164.05200000000002,516.596,284.082,507.759,275.44,294.546,265.473,555.064,579.67,174.932,164.425,169.995,158.109
45,280.0095,169.8535,344.143,301.44,328.197,312.586,567.642,163.1205,516.596,284.129,507.785,275.549,294.546,265.473,554.811,580.473,175.086,164.621,168.132,158.109
46,280.10699999999997,170.1065,344.143,301.44,328.197,312.51,567.642,163.07600000000002,516.596,284.189,508.074,276.291,294.546,265.668,554.811,580.473,175.086,165.127,168.043,158.109
47,279.94100000000003,170.1065,344.787,301.437,328.072,312.441,567.9100000000001,163.267,516.596,284.509,508.361,276.291,294.1,265.782,554.811,581.009,175.086,165.127,167.873,158.661
48,279.8175,170.17950000000002,344.787,301.352,327.759,312.43,567.9735000000001,163.005,516.598,284.509,508.39,276.291,293.803,265.832,554.848,581.099,175.232,165.127,167.349,158.661
49,279.8175,170.59300000000002,344.787,301.352,327.516,312.43,568.2415000000001,162.98149999999998,516.746,284.509,508.582,276.176,293.803,265.832,555.384,581.099,175.232,165.954,167.302,158.661
50,279.78999999999996,170.6055,344.542,301.309,327.759,312.43,568.2535,162.44,516.746,284.735,508.632,276.131,293.748,265.832,555.408,581.099,175.257,165.954,166.402,158.478
51,279.903,170.6055,344.542,301.256,327.516,312.243,568.3135,162.393,516.746,284.735,508.632,275.849,293.748,266.058,555.528,581.099,175.257,165.954,166.369,158.417
52,279.815,170.6245,344.542,301.249,327.516,312.243,568.4485,161.27249999999998,516.746,284.709,508.652,276.131,293.572,266.058,555.762,581.135,175.26,165.989,164.641,157.904
53,279.53999999999996,170.589,344.541,301.256,327.834,312.243,569.7025000000001,160.7225,523.812,285.563,514.195,276.131,293.572,265.508,556.714,582.691,175.257,165.921,163.549,157.896
54,279.459,170.35500000000002,344.374,301.186,327.863,312.023,570.252,160.0505,523.867,285.891,514.195,277.321,293.572,265.346,556.936,583.568,175.078,165.632,162.205,157.896
55,279.5685,170.2715,344.295,301.186,328.428,312.021,572.0085,158.457,524.317,285.891,508.499,283.534,293.67,265.467,557.529,586.488,175.019,165.524,160.687,156.227
56,279.616,170.2385,344.295,301.262,328.428,312.023,572.9594999999999,158.31150000000002,525.357,290.441,506.838,284.682,293.765,265.467,558.578,587.341,174.866,165.611,160.687,155.936
57,279.7305,170.219,344.295,301.365,327.834,312.577,573.03,158.132,525.357,290.441,506.579,284.682,293.994,265.467,558.687,587.373,174.827,165.611,160.366,155.898
58,279.616,170.1755,344.373,301.365,327.766,311.99,574.9755,158.112,525.357,290.487,506.515,284.736,293.765,265.467,561.768,588.183,174.827,165.524,160.326,155.898
59,279.72249999999997,170.2385,344.404,301.398,327.528,312.314,575.3305,156.85899999999998,524.773,290.487,506.478,284.74,293.978,265.467,561.882,588.779,174.866,165.611,157.82,155.898
60,279.7815,170.699,344.694,301.943,327.157,312.314,578.814,157.22449999999998,523.479,290.487,506.053,284.749,293.978,265.585,564.746,592.882,175.317,166.081,157.534,156.915
61,279.962,170.815,344.694,301.974,326.692,311.559,579.8140000000001,157.107,523.224,289.958,505.413,284.749,294.339,265.585,566.058,593.57,175.317,166.313,157.283,156.931
62,279.755,170.877,344.62,301.974,326.692,311.538,580.069,157.14249999999998,522.515,290.499,502.36,285.228,293.978,265.532,566.072,594.066,175.353,166.401,157.22,157.065
63,279.82500000000005,170.8915,344.694,301.943,326.692,311.559,580.1175,157.115,522.089,290.432,502.267,285.228,293.978,265.672,566.161,594.074,175.353,166.43,157.165,157.065
64,279.704,170.9545,344.694,301.572,326.692,311.559,580.3895,157.0775,522.006,289.958,501.677,285.228,293.736,265.672,566.343,594.436,175.479,166.43,157.09,157.065
65,279.61800000000005,170.993,344.779,301.572,326.971,311.666,580.3895,157.0925,518.528,289.919,500.845,284.662,293.564,265.672,566.343,594.436,175.556,166.43,157.123,157.062
66,279.61800000000005,170.7825,344.929,301.572,327.448,311.926,580.3895,156.952,517.997,288.666,498.174,283.753,293.564,265.672,566.343,594.436,175.727,165.838,157.118,156.786
67,279.7865,170.7825,344.929,301.544,327.48,311.926,580.0885000000001,156.952,516.823,288.206,496.216,283.753,293.736,265.837,565.745,594.432,175.727,165.838,157.118,156.786
68,279.859,170.7825,344.929,301.544,327.76,311.679,579.9635000000001,157.0015,516.724,288.206,495.968,283.753,293.881,265.837,565.643,594.284,175.727,165.838,157.123,156.88
69,279.948,170.796,344.929,301.544,327.76,311.679,579.7405,157.07549999999998,516.297,288.182,495.438,283.967,293.95,265.946,565.296,594.185,175.727,165.865,157.135,157.016
70,279.948,170.7255,345.221,301.468,327.989,311.926,579.2639999999999,157.07549999999998,513.263,288.182,491.039,285.637,293.95,265.946,565.036,593.492,175.586,165.865,157.135,157.016
71,279.902,170.5485,345.379,301.468,327.989,311.778,578.7705,157.13299999999998,510.485,288.665,490.882,285.637,293.95,265.854,564.266,593.275,175.134,165.963,157.135,157.131
72,280.101,170.558,345.83,301.389,327.989,311.778,578.3969999999999,157.036,510.159,288.665,490.722,285.637,294.733,265.469,564.226,592.568,174.988,166.128,156.733,157.339
73,280.349,170.52749999999997,345.83,301.317,327.989,311.778,577.8865,157.036,510.06,288.182,490.561,285.412,294.989,265.709,563.372,592.401,174.927,166.128,156.733,157.339
74,280.221,170.558,345.925,301.068,327.989,311.727,576.814,156.99450000000002,509.786,288.762,489.996,285.343,294.733,265.709,561.93,591.698,174.988,166.128,156.65,157.339
75,280.27049999999997,170.558,346.098,301.068,327.878,311.679,576.602,157.0125,509.786,288.762,489.996,285.343,294.733,265.808,561.694,591.51,174.988,166.128,156.733,157.292
76,280.27049999999997,170.4365,346.174,301.066,327.878,311.292,575.322,156.809,509.721,288.291,489.996,285.343,294.733,265.808,561.448,589.196,174.988,165.885,156.733,156.885
77,280.4415,170.32150000000001,346.252,301.066,327.855,311.292,574.9825000000001,156.7505,509.656,288.291,489.996,285.343,294.871,266.012,561.07,588.895,175.159,165.484,156.65,156.851
78,280.51,170.253,346.333,301.388,327.855,311.32,574.9515,156.69400000000002,509.592,288.291,489.996,285.343,294.871,266.149,561.07,588.833,175.292,165.214,156.65,156.738
79,280.9125,170.24200000000002,346.333,301.388,327.654,311.32,574.9515,156.61149999999998,509.52,287.635,489.88,284.958,295.515,266.31,561.07,588.833,175.292,165.192,156.779,156.444
80,280.9125,170.159,346.333,301.43,327.764,311.32,574.9110000000001,156.53449999999998,509.496,287.635,489.876,284.958,295.515,266.31,560.953,588.869,175.292,165.026,156.658,156.411
81,280.9805,170.2455,345.9,301.481,327.328,311.509,574.9110000000001,156.48649999999998,509.52,287.635,489.876,284.902,295.515,266.446,560.953,588.869,175.465,165.026,156.658,156.315
82,280.8915,170.1705,345.73,301.481,327.328,311.855,574.9110000000001,156.50650000000002,509.52,287.827,489.88,284.824,295.337,266.446,560.953,588.869,175.465,164.876,156.698,156.315
83,280.8915,169.95600000000002,345.73,301.481,327.764,311.855,574.7905000000001,156.53449999999998,509.847,288.059,490.116,284.824,295.337,266.446,560.712,588.869,175.036,164.876,156.658,156.411
84,280.77,169.95600000000002,345.9,301.718,327.764,312.073,573.51,156.50549999999998,509.854,288.059,490.503,284.962,295.094,266.446,558.432,588.588,175.036,164.876,156.451,156.56
85,280.7935,170.208,345.934,301.661,327.32,312.102,573.29,156.6365,509.903,287.99,490.831,284.962,295.109,266.478,558.119,588.461,175.436,164.98,156.449,156.824
86,280.8135,170.2775,345.934,301.712,327.027,312.102,573.2835,156.6365,509.903,287.932,490.88,285.274,295.109,266.518,558.106,588.461,175.436,165.119,156.449,156.824
87,280.8135,170.5045,345.934,301.718,327.01,312.25,573.2574999999999,156.575,509.903,287.99,490.88,285.343,295.109,266.518,558.106,588.409,175.475,165.534,156.362,156.788
88,280.786,170.5045,345.568,301.712,327.01,312.399,573.2545,156.48950000000002,509.903,287.99,491.138,285.384,295.094,266.478,558.119,588.39,175.475,165.534,156.191,156.788
89,280.5105,170.65300000000002,345.568,301.661,327.027,312.25,573.3575000000001,156.475,509.903,289.911,491.19,286.169,295.103,265.918,558.326,588.389,175.59,165.716,156.178,156.772
90,280.1895,170.6635,345.481,301.712,327.01,312.573,573.447,156.3985,509.97,290.174,491.274,286.225,294.464,265.915,558.505,588.389,175.611,165.716,156.107,156.69
91,280.07550000000003,170.6645,345.364,302.033,326.885,312.573,573.4780000000001,156.343,509.97,290.462,491.427,286.225,294.464,265.687,558.567,588.389,175.613,165.716,156.069,156.617
92,280.1095,170.67849999999999,345.364,301.998,326.93,312.573,573.8395,156.362,512.359,290.719,491.451,286.171,294.567,265.652,558.974,588.705,175.613,165.744,156.107,156.617
93,280.246,170.732,345.152,301.998,326.93,312.614,573.957,156.362,512.506,290.719,491.546,286.171,294.84,265.652,559.209,588.705,175.72,165.744,156.107,156.617
94,280.1095,170.6215,345.108,301.998,326.93,312.614,573.9755,156.358,514.472,291.166,491.844,286.02,294.567,265.652,559.209,588.742,175.72,165.523,156.123,156.593
95,280.1095,170.6215,345.039,301.847,327.234,312.454,573.8395,156.38400000000001,514.526,290.719,491.973,285.035,294.567,265.652,558.974,588.705,175.72,165.523,156.151,156.617
96,279.7725,170.5585,344.842,301.702,327.36,312.628,574.023,156.74,515.072,290.719,494.271,283.562,293.9,265.645,559.306,588.74,175.65,165.467,156.683,156.797
97,279.736,170.462,344.842,301.633,327.504,312.628,573.966,156.852,515.072,291.097,494.271,283.562,293.801,265.671,559.306,588.626,175.565,165.359,156.876,156.828
98,279.5915,170.2525,344.842,301.597,327.504,312.33,574.6975,156.918,514.896,291.097,495.067,283.562,293.801,265.382,560.655,588.74,175.146,165.359,156.957,156.879
99,279.64099999999996,170.3065,344.929,301.597,327.526,312.33,574.7205,157.05200000000002,515.072,291.097,495.067,283.916,293.9,265.382,560.701,588.74,175.146,165.467,157.11,156.994
100,280.25,170.2525,344.963,301.633,327.504,312.271,574.7205,157.0875,515.182,291.097,495.077,283.667,294.829,265.671,560.701,588.74,175.146,165.359,157.11,157.065
101,280.358,170.267,344.963,301.633,327.581,312.271,574.639,157.0875,515.551,291.034,495.644,283.667,294.829,265.887,560.701,588.577,175.178,165.356,157.11,157.065
102,280.456,170.501,345.106,301.707,327.736,312.271,574.4585,157.011,515.551,289.872,495.687,283.493,294.957,265.955,560.484,588.433,175.205,165.797,156.957,157.065
103,280.65,170.5625,345.12,301.707,328.004,313.289,574.156,156.965,515.58,289.872,496.033,283.489,295.189,266.111,560.028,588.284,175.328,165.797,156.922,157.008
104,280.772,170.6805,345.12,301.707,328.502,313.289,573.8299999999999,156.897,515.58,289.811,496.208,283.4,295.26,266.284,559.9,587.76,175.564,165.797,156.922,156.872
105,280.931,170.6805,345.106,301.813,328.502,313.675,573.6525,156.911,515.551,289.708,496.208,283.288,295.578,266.284,559.642,587.663,175.564,165.797,156.964,156.858
106,281.12699999999995,170.6805,345.106,301.813,328.502,313.304,573.0305,156.8115,515.404,289.617,496.208,283.4,295.578,266.676,558.4,587.661,175.564,165.797,156.964,156.659
107,281.12699999999995,170.3055,345.12,301.729,328.502,313.289,572.7305,156.8425,514.805,289.213,496.047,283.489,295.578,266.676,558.263,587.198,175.131,165.48,157.062,156.623
108,280.95050000000003,170.2135,345.147,301.841,328.532,313.254,572.442,158.66750000000002,514.805,289.053,495.392,283.199,295.225,266.676,558.063,586.821,175.13,165.297,160.714,156.621
109,280.6535,170.20350000000002,345.147,301.865,328.532,313.106,572.038,158.791,514.805,288.997,495.392,283.175,294.675,266.632,557.887,586.189,175.11,165.297,160.961,156.621
110,280.6535,170.101,345.148,301.865,328.759,313.106,572.0355,158.8125,514.799,289.053,491.628,284.365,294.675,266.632,557.887,586.184,174.968,165.234,161.002,156.623
111,280.608,170.06900000000002,345.347,301.865,328.759,312.962,571.9725,158.8545,514.799,289.053,491.833,285.064,294.675,266.541,557.789,586.156,174.967,165.171,161.086,156.623
112,280.75800000000004,170.062,345.148,301.891,328.532,312.932,570.2725,159.262,513.624,290.708,491.833,285.22,294.884,266.632,557.286,583.259,174.893,165.231,161.445,157.079
113,280.95500000000004,170.062,345.347,301.891,328.759,312.925,569.5664999999999,159.8555,513.025,290.798,491.628,285.25,295.278,266.632,556.708,582.425,174.893,165.231,162.14,157.571
114,280.9705,170.077,345.19,301.814,328.776,312.867,567.8625,160.0785,512.79,291.006,491.594,285.26,295.278,266.663,554.94,580.785,174.923,165.231,162.277,157.88
115,280.9705,170.0845,345.19,301.814,328.776,312.867,566.9300000000001,160.77800000000002,512.783,292.561,491.537,285.345,295.278,266.663,554.314,579.546,174.923,165.246,163.315,158.241
116,280.9705,170.2265,345.19,301.875,328.86,312.88,564.9235000000001,162.51299999999998,512.374,292.561,491.226,285.653,295.278,266.663,550.859,578.988,175.134,165.319,164.021,161.005
117,280.91650000000004,170.465,345.385,301.875,328.86,312.867,564.7375,162.7845,512.342,292.561,491.226,285.653,295.278,266.555,550.806,578.669,175.138,165.792,164.24,161.329
118,280.86800000000005,170.465,345.19,301.875,328.86,312.806,564.3085000000001,163.3705,510.659,290.621,490.919,285.881,294.999,266.737,550.148,578.469,175.138,165.792,164.805,161.936
119,281.02049999999997,170.62650000000002,345.105,301.875,328.55,312.806,563.7315,164.2455,509.874,289.996,490.55,286.001,295.304,266.737,549.106,578.357,175.138,166.115,166.059,162.432
120,281.05600000000004,170.7455,345.385,301.841,328.096,312.783,563.239,167.799,509.874,288.993,490.413,286.001,295.375,266.737,548.334,578.144,175.138,166.353,172.365,163.233
121,281.2105,170.821,345.385,301.707,328.096,312.362,561.2294999999999,168.22500000000002,509.874,288.993,490.413,285.649,295.45,266.971,548.156,574.303,175.284,166.358,172.365,164.085
122,281.6675,170.897,345.013,301.668,328.096,312.362,560.6324999999999,168.22500000000002,509.966,289.134,490.311,286.18,296.009,267.326,547.012,574.253,175.308,166.486,172.365,164.085
123,281.6675,170.897,345.42,301.585,328.098,312.239,560.3544999999999,168.256,509.966,289.845,490.098,286.18,296.009,267.326,546.645,574.064,175.308,166.486,172.365,164.147
124,281.754,170.897,345.42,301.645,328.098,312.362,559.7155,168.256,510.16,289.134,490.098,286.423,296.009,267.499,545.949,573.482,175.308,166.486,172.365,164.147
125,281.6675,170.9235,345.005,301.645,328.098,312.362,558.9485,168.256,509.966,289.845,489.931,286.423,296.009,267.326,545.258,572.639,175.308,166.539,172.365,164.147
126,281.83299999999997,170.68099999999998,345.005,301.526,328.076,312.465,558.2665,168.153,509.966,289.931,489.931,286.64,296.167,267.499,544.24,572.293,175.287,166.075,171.874,164.432
127,281.808,170.637,345.342,301.52,327.878,312.324,556.9905,168.02949999999998,510.216,289.993,489.931,286.833,296.239,267.377,541.877,572.104,175.287,165.987,171.627,164.432
128,281.808,170.112,345.077,301.52,327.819,312.324,556.9525000000001,168.071,510.216,289.931,490.082,286.676,296.239,267.377,541.801,572.104,175.328,164.896,171.627,164.515
129,281.74,170.1105,345.077,301.499,327.819,312.099,556.6859999999999,168.071,510.147,289.993,490.106,286.71,296.239,267.241,541.414,571.958,175.389,164.832,171.627,164.515
130,280.7975,170.03750000000002,345.342,301.499,327.819,312.215,556.6675,168.1285,510.147,289.931,490.258,286.71,294.868,266.727,541.414,571.921,175.328,164.747,171.639,164.618
131,280.733,169.94400000000002,345.342,301.106,327.819,312.041,556.6335,168.3435,510.112,289.993,490.106,286.676,294.773,266.693,541.346,571.921,175.328,164.56,171.773,164.914
132,280.4415,169.986,345.976,301.106,327.819,312.017,556.1824999999999,168.506,510.025,289.958,490.082,286.521,294.555,266.328,541.233,571.132,175.412,164.56,172.098,164.914
133,279.9105,170.1395,345.976,301.289,328.34,311.058,556.0975000000001,168.4665,509.854,289.958,489.96,286.504,293.851,265.97,541.177,571.018,175.447,164.832,172.098,164.835
134,279.5125,169.90800000000002,346.499,301.289,328.34,310.705,556.0805,168.5205,509.243,289.807,489.695,286.325,293.519,265.506,541.143,571.018,175.034,164.782,172.206,164.835
135,279.19,170.1155,346.499,301.289,328.703,310.287,556.039,168.56,509.243,289.958,489.695,286.325,293.414,264.966,541.143,570.935,175.449,164.782,172.206,164.914
136,279.19,170.2175,346.186,301.289,328.832,310.204,556.039,168.55349999999999,509.243,289.807,489.687,286.504,293.414,264.966,541.143,570.935,175.449,164.986,172.272,164.835
137,279.476,170.2175,345.871,301.174,328.34,310.204,556.1365000000001,168.5015,509.243,289.665,489.687,286.447,293.519,265.433,541.245,571.028,175.449,164.986,172.206,164.797
138,279.7265,170.2885,345.768,301.174,327.744,310.204,556.1365000000001,168.5015,509.243,289.807,489.687,286.447,294.02,265.433,541.245,571.028,175.591,164.986,172.206,164.797
139,279.55100000000004,170.647,345.763,301.174,327.744,310.214,556.0905,168.482,509.237,290.127,489.304,286.554,294.139,264.963,541.245,570.936,175.591,165.703,172.193,164.771
140,279.4565,170.851,345.626,301.149,327.633,310.214,556.0905,168.4765,509.034,289.665,489.304,286.577,294.139,264.774,541.245,570.936,175.591,166.111,172.182,164.771
141,279.397,170.851,345.626,301.149,327.603,310.214,556.0905,168.4765,509.029,289.748,489.301,286.965,294.02,264.774,541.245,570.936,175.591,166.111,172.182,164.771
142,279.3135,170.841,345.626,301.312,327.633,310.214,556.1469999999999,168.454,509.029,289.748,489.301,286.965,293.853,264.774,541.358,570.936,175.533,166.149,172.137,164.771
143,278.774,170.824,345.612,301.312,327.633,310.214,556.1355,168.454,509.034,289.592,489.301,286.965,292.659,264.889,541.358,570.913,175.499,166.149,172.137,164.771
144,278.774,170.44850000000002,345.037,301.564,328.04,310.721,556.1514999999999,168.4755,509.085,289.463,489.301,286.865,292.659,264.889,541.358,570.945,174.722,166.175,172.193,164.758
145,278.812,170.44850000000002,344.962,301.605,328.273,310.76,556.1324999999999,168.565,509.406,289.327,489.231,286.367,292.735,264.889,541.292,570.973,174.722,166.175,172.461,164.669
146,278.77099999999996,170.44650000000001,344.958,301.605,328.379,311.959,556.1324999999999,168.431,509.406,288.942,489.093,286.239,292.659,264.883,541.292,570.973,174.673,166.22,172.193,164.669
147,278.77099999999996,170.50150000000002,344.958,301.639,328.478,312.108,556.1324999999999,168.4445,509.116,288.942,489.093,286.239,292.659,264.883,541.292,570.973,174.673,166.33,172.22,164.669
148,278.80899999999997,170.42000000000002,344.962,301.792,328.478,312.329,556.178,168.4445,509.226,288.942,489.231,286.239,292.735,264.883,541.331,571.025,174.51,166.33,172.22,164.669
149,278.8665,170.5065,344.911,301.951,328.478,312.375,556.3175,168.339,509.214,289.177,489.259,286.28,292.735,264.998,541.331,571.304,174.51,166.503,172.036,164.642
150,278.9045,170.349,344.878,302.001,328.478,312.458,556.3605,168.327,509.214,289.252,489.295,286.28,292.811,264.998,541.39,571.331,174.195,166.503,172.012,164.642
151,279.227,170.25900000000001,344.878,302.177,327.232,312.703,556.3605,168.2165,509.214,289.333,489.309,286.327,293.016,265.438,541.39,571.331,174.1,166.418,171.951,164.482
152,279.312,170.382,344.878,302.177,327.232,312.713,556.347,168.191,509.226,289.963,489.309,286.327,293.016,265.608,541.39,571.304,174.195,166.569,171.9,164.482
153,279.2095,170.3385,344.878,302.114,327.232,312.713,556.4005,168.1765,509.257,289.963,489.309,286.28,292.811,265.608,541.327,571.474,174.108,166.569,171.9,164.453
