frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,218.645,191.442,266.117,229.425,548.894,573.047,524.186,539.979,176.298,169,268.18,205.457,219.12,228.092,226.764,316.795,205.0435,172.649,560.9705,223.606
1,218.655,191.566,266.117,229.425,551.264,577.741,534.318,539.979,176.298,169.066,268.18,205.493,219.824,228.153,229.32,316.795,205.1105,172.68200000000002,564.5025,223.9885
2,218.655,191.566,266.117,229.479,551.334,578.78,539.823,539.979,176.461,169.068,268.18,205.654,219.891,228.429,236.177,316.795,205.1105,172.7645,565.057,224.16
3,218.655,191.442,266.117,229.425,551.334,578.849,539.827,539.968,176.461,169.068,268.18,205.654,219.891,228.429,236.29,316.789,205.0485,172.7645,565.0915,224.16
4,218.655,191.566,266.117,229.425,556.585,578.904,548.238,539.658,176.298,169.218,268.18,205.796,220.572,229.095,236.921,316.453,205.1105,172.75799999999998,567.7445,224.83350000000002
5,218.663,191.566,266.117,229.403,557.853,580.309,548.361,539.658,176.461,169.374,268.18,205.906,220.77,229.095,236.929,316.453,205.11450000000002,172.91750000000002,569.0809999999999,224.9325
6,218.614,191.684,266.117,229.479,557.853,581.34,548.424,539.658,176.461,169.374,268.18,205.906,220.77,229.095,243.084,316.453,205.149,172.91750000000002,569.5965,224.9325
7,218.614,191.785,266.117,229.81,557.853,581.496,555.839,539.92,176.479,169.226,268.18,205.852,220.648,228.578,243.251,316.662,205.1995,172.85250000000002,569.6745,224.613
8,218.614,191.869,266.117,229.81,557.755,581.496,556.288,540.015,176.451,169.218,268.18,206.003,220.648,228.049,243.671,316.672,205.2415,172.8345,569.6255,224.3485
9,218.501,192.022,266.117,229.49,557.688,581.496,556.353,540.015,176.451,169.218,268.18,205.852,220.782,228.025,243.671,316.672,205.2615,172.8345,569.592,224.4035
10,218.48,192.022,266.117,230.002,557.679,581.34,556.353,540.015,176.388,169.218,268.18,205.826,220.908,227.374,243.671,316.672,205.25099999999998,172.803,569.5095,224.141
11,218.48,191.869,266.117,229.926,557.675,580.704,556.423,539.845,176.307,169.218,268.18,205.852,220.985,227.042,243.671,316.662,205.1745,172.7625,569.1895,224.01350000000002
12,218.498,190.792,266.117,229.808,557.675,580.704,556.646,534.386,176.307,170.49,268.18,205.759,221.173,227.042,243.671,316.659,204.64499999999998,173.3985,569.1895,224.10750000000002
13,218.501,190.463,266.117,229.926,557.679,580.836,556.646,534.35,176.307,170.528,268.18,205.515,221.173,227.042,242.869,316.577,204.482,173.4175,569.2574999999999,224.10750000000002
14,218.51,190.463,266.117,229.926,557.619,580.836,556.646,534.386,176.309,170.531,268.18,205.515,221.173,227.063,243.02,316.347,204.48649999999998,173.42000000000002,569.2275,224.118
15,218.519,190.691,266.117,229.808,557.619,580.88,556.646,534.35,176.36,170.531,268.18,206.109,221.017,227.164,243.02,316.347,204.60500000000002,173.4455,569.2495,224.0905
16,218.519,190.453,266.117,229.743,557.785,580.88,549.526,534.35,176.402,170.528,268.18,206.078,220.924,228.383,242.869,316.347,204.486,173.46499999999997,569.3325,224.6535
17,218.588,190.453,266.117,229.568,557.619,580.88,548.74,534.334,176.647,170.506,268.18,206.108,220.838,228.427,242.869,316.359,204.5205,173.5765,569.2495,224.6325
18,218.608,190.453,266.117,229.372,557.153,578.738,547.121,533.984,176.647,170.478,268.18,206.108,220.227,228.427,241.095,316.359,204.53050000000002,173.5625,567.9455,224.327
19,218.694,190.44,266.117,229.2,555.564,578.008,540.6,533.965,176.638,170.478,268.18,206.079,220.06,228.427,237.008,316.359,204.567,173.558,566.7860000000001,224.24349999999998
20,218.694,190.397,266.117,228.957,555.243,577.796,540.202,533.812,176.638,170.478,268.18,206.079,220.06,228.569,236.765,316.359,204.5455,173.558,566.5195000000001,224.3145
21,218.694,190.397,266.117,228.9,552.2,577.702,539.853,533.149,176.53,170.478,268.18,206.108,220.227,228.569,236.44,316.364,204.5455,173.50400000000002,564.951,224.398
22,218.451,190.319,266.117,228.9,551.57,574.016,539.547,532.985,176.53,170.478,268.18,206.079,220.286,230.562,236.424,316.364,204.385,173.50400000000002,562.793,225.424
23,218.451,190.319,266.117,228.957,550.365,571.589,525.989,533.149,176.551,170.432,268.18,206.11,220.359,230.562,229.377,316.515,204.385,173.49149999999997,560.9770000000001,225.46050000000002
24,218.451,190.456,266.117,229.101,550.365,571.589,519.414,533.812,176.551,170.432,268.18,206.11,220.504,230.562,229.377,317.185,204.4535,173.49149999999997,560.9770000000001,225.53300000000002
25,218.706,190.677,266.117,229.187,550.365,571.581,519.414,540.663,176.609,170.499,268.18,206.024,220.814,230.164,229.377,317.238,204.6915,173.554,560.973,225.48899999999998
26,218.706,190.735,266.117,229.299,550.467,571.581,518.153,540.663,176.609,170.486,268.18,206.024,220.814,230.164,229.377,317.238,204.72050000000002,173.5475,561.024,225.48899999999998
27,218.807,190.852,266.117,229.301,550.467,571.581,517.985,540.724,176.667,170.486,268.18,206.024,220.504,230.164,228.839,317.238,204.8295,173.5765,561.024,225.334
28,218.896,190.896,266.117,229.346,550.467,571.581,518.803,540.724,176.667,170.486,268.18,206.019,220.278,231.114,228.839,317.267,204.896,173.5765,561.024,225.696
29,218.952,193.48,266.117,229.976,549.694,571.111,518.803,540.724,176.413,168.837,268.18,206.018,219.963,231.566,228.839,317.267,206.216,172.625,560.4024999999999,225.7645
30,219.099,193.633,266.117,230.338,549.321,570.587,518.803,540.724,175.634,168.837,268.18,206.018,219.963,231.566,228.839,317.336,206.36599999999999,172.2355,559.954,225.7645
31,219.381,194.009,266.117,230.349,549.122,570.587,525.37,540.809,175.598,168.837,268.18,206.018,219.741,231.114,230.183,317.65,206.695,172.2175,559.8544999999999,225.4275
32,220.622,196.274,266.117,231.926,549.122,570.587,525.49,540.813,175.038,169.501,268.18,206.398,219.141,228.252,236.113,317.65,208.448,172.2695,559.8544999999999,223.69650000000001
33,220.622,196.407,266.117,231.981,549.321,570.611,526.625,540.813,174.947,169.61,268.18,206.419,219.141,228.214,236.113,317.65,208.5145,172.2785,559.966,223.6775
34,220.713,196.577,266.117,234.596,549.526,572.335,540.494,540.809,173.238,170.082,268.18,206.419,219.141,228.214,236.113,317.54,208.64499999999998,171.66,560.9304999999999,223.6775
35,220.713,196.577,266.117,235.062,556.152,578.904,549.086,539.716,172.836,170.452,268.18,206.398,219.145,227.999,236.2,317.54,208.64499999999998,171.644,567.528,223.572
36,220.624,196.733,266.117,235.932,556.52,580.576,549.928,539.151,172.6,170.452,268.18,206.185,219.169,227.418,236.099,317.467,208.67849999999999,171.526,568.548,223.2935
37,220.624,196.874,266.117,235.939,556.671,580.718,550.833,534.162,172.6,170.258,268.18,206.185,219.169,227.264,235.849,317.446,208.749,171.429,568.6945000000001,223.2165
38,220.624,196.874,266.117,235.939,556.754,580.797,550.833,534.162,172.836,170.452,268.18,206.185,219.169,227.418,235.708,317.446,208.749,171.644,568.7755,223.2935
39,220.588,196.821,266.117,235.939,556.839,580.797,550.833,533.873,173.166,170.405,268.18,206.271,219.169,227.418,235.537,317.446,208.7045,171.7855,568.818,223.2935
40,220.588,196.821,266.117,235.241,556.955,580.797,550.833,534.075,173.184,170.387,268.18,206.271,219.504,228.186,235.485,317.313,208.7045,171.7855,568.876,223.845
41,220.588,196.821,266.117,235.034,556.955,580.412,550.445,534.162,173.688,170.387,268.18,206.271,219.751,234.394,235.338,317.287,208.7045,172.0375,568.6835000000001,227.0725
42,220.588,196.821,266.117,234.854,557.4,579.894,550.389,534.075,173.728,170.387,268.18,206.045,220.113,234.437,235.271,317.313,208.7045,172.0575,568.6469999999999,227.275
43,220.98,197.224,266.117,234.578,557.548,579.845,550.389,534.075,174.181,170.315,268.18,205.829,220.142,234.976,235.004,317.284,209.10199999999998,172.248,568.6965,227.559
