frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,262.9355,196.7755,292.696,235.632,268.114,240.538,553.7760000000001,183.058,501.995,345.245,453.167,259.67,276.954,248.917,538.687,568.865,204.875,188.676,184.618,181.498
1,263.7205,197.1275,293.306,235.85,268.396,241.046,553.8615,183.922,502.053,345.265,453.21,259.964,278.105,249.336,538.698,569.025,205.498,188.757,184.771,183.073
2,263.7205,197.378,293.306,235.85,268.396,241.046,553.8615,184.405,502.053,345.265,453.21,259.964,278.105,249.336,538.698,569.025,205.999,188.757,185.288,183.522
3,263.83050000000003,197.4325,293.405,236.026,268.443,241.046,553.856,184.405,501.995,345.245,453.167,259.718,278.641,249.02,538.687,569.025,205.999,188.866,185.288,183.522
4,265.406,197.4325,293.421,236.026,268.447,240.64,553.655,184.405,501.824,345.197,452.886,259.718,278.675,252.137,538.42,568.89,205.999,188.866,185.288,183.522
5,265.406,197.3745,293.421,236.026,268.447,240.64,553.5575,184.2995,500.03,345.131,452.744,259.45,278.675,252.137,538.42,568.695,205.913,188.836,185.176,183.423
6,265.406,197.3635,293.528,236.026,268.447,240.55,553.5345,183.96699999999998,500.005,345.065,452.744,259.445,278.675,252.137,538.374,568.695,205.913,188.814,184.769,183.165
7,265.9255,197.3635,293.536,236.123,268.447,240.55,553.6025,183.817,499.999,345.065,452.886,259.445,279.069,252.782,538.374,568.831,205.913,188.814,184.507,183.127
8,266.2435,197.4075,293.792,236.132,268.682,240.55,553.6065000000001,183.836,500.005,345.065,452.744,259.336,279.486,253.001,538.374,568.839,206.001,188.814,184.507,183.165
9,266.697,197.363,293.571,236.145,268.708,240.56,553.6435,183.8135,500.005,345.065,452.736,259.336,280.281,253.113,538.448,568.839,206.011,188.715,184.5,183.127
10,266.697,197.363,293.536,236.145,268.685,240.56,553.9225,183.8135,499.999,345.169,452.134,259.336,280.281,253.113,538.727,569.118,206.011,188.715,184.5,183.127
11,266.6495,197.405,293.571,236.229,268.708,240.614,553.9455,183.353,499.393,345.641,443.385,261.169,280.281,253.018,538.773,569.118,206.085,188.725,184.027,182.679
12,266.5475,197.405,293.807,236.229,268.709,240.73,554.0805,183.2875,498.213,345.641,443.385,267.985,280.094,253.001,539.043,569.118,206.085,188.725,183.964,182.611
13,266.2655,197.226,294.131,236.139,268.709,240.959,553.9165,181.9315,497.516,345.169,443.385,268.051,280.269,252.262,539.15,568.683,205.976,188.476,182.834,181.029
14,266.2305,197.226,294.572,236.005,268.709,241.023,553.733,181.685,497.175,345.169,451.438,268.051,280.269,252.192,539.15,568.316,205.976,188.476,182.591,180.779
15,266.2305,197.28050000000002,294.572,236.139,268.898,241.345,553.751,181.381,496.599,344.855,451.953,267.985,280.269,252.192,539.186,568.316,206.085,188.476,182.591,180.171
16,266.14300000000003,197.2005,294.572,236.139,268.898,241.492,553.7795,181.3475,496.562,344.787,451.953,261.394,280.094,252.192,539.302,568.257,205.976,188.425,182.834,179.861
17,266.3695,197.285,294.435,236.528,268.657,241.824,553.8109999999999,181.29649999999998,496.562,344.684,451.438,261.067,280.158,252.581,539.365,568.257,206.094,188.476,182.887,179.706
18,266.268,197.4995,294.319,236.528,268.573,241.824,553.8405,180.731,496.562,344.489,464.0734,248.2224,279.955,252.581,539.365,568.316,206.233,188.766,183.356,178.106
19,266.1025,197.5745,294.276,236.528,268.517,241.824,553.8,180.45,496.9,344.37,476.7088,235.3778,279.624,252.581,539.372,568.228,206.233,188.916,183.481,177.419
20,266.268,197.4535,293.741,236.575,268.033,241.824,553.8955000000001,180.45,497.607,344.489,489.3442,222.5332,279.955,252.581,539.599,568.192,206.141,188.766,183.481,177.419
21,264.6395,197.55149999999998,293.476,236.339,267.904,241.731,553.741,181.015,497.668,344.684,501.9796,209.6886,279.401,249.878,539.365,568.117,206.141,188.962,184.718,177.312
22,264.46950000000004,197.363,293.094,236.339,267.904,241.731,553.309,181.00900000000001,497.983,344.701,514.615,196.844,279.401,249.538,539.171,567.447,205.682,189.044,184.718,177.3
23,264.31,197.299,292.849,236.339,267.526,241.973,553.523,180.9675,497.983,344.701,514.615,194.99,279.401,249.219,539.599,567.447,205.554,189.044,184.764,177.171
24,264.1115,197.553,292.763,236.575,267.526,242.479,553.358,180.39600000000002,498.512,344.701,514.615,194.187,279.715,248.508,539.599,567.117,205.458,189.648,184.764,176.028
25,263.9825,197.5285,292.763,236.857,267.657,242.479,553.2455,179.24099999999999,499.808,344.504,515.98,193.902,279.457,248.508,540.059,566.432,205.409,189.648,184.45,174.032
26,263.9825,197.5285,292.763,236.857,267.975,242.479,553.3025,179.125,499.822,344.504,516.008,193.887,279.457,248.508,540.059,566.546,205.409,189.648,184.218,174.032
27,264.003,197.4795,292.763,236.783,268.093,242.462,553.359,179.24099999999999,500.114,344.504,516.008,193.887,279.457,248.549,540.172,566.546,205.458,189.501,184.45,174.032
28,264.132,197.535,292.821,236.783,268.367,242.108,553.359,179.86599999999999,499.822,344.388,516.008,193.887,279.715,248.549,540.172,566.546,205.569,189.501,184.45,175.282
29,264.4665,197.5935,292.94,236.783,269.053,242.108,553.359,180.2475,499.925,344.505,516.008,193.887,280.158,248.775,540.172,566.546,205.715,189.472,185.213,175.282
30,264.4665,197.6845,293.054,236.668,269.053,242.108,553.621,180.266,499.97,344.583,516.309,194.029,280.158,248.775,540.189,567.053,205.868,189.501,185.213,175.319
31,263.975,199.5005,293.119,236.668,269.053,242.108,553.7115,180.266,499.97,344.832,524.69,194.157,280.221,247.729,540.329,567.094,205.94,193.061,185.213,175.319
32,263.975,199.5005,293.524,236.668,268.969,242.395,556.1555,180.2175,499.97,344.876,524.69,195.194,280.221,247.729,544.021,568.29,205.94,193.061,185.116,175.319
33,263.9545,199.5005,293.229,236.668,268.969,242.395,556.1555,180.2415,500.164,344.907,524.691,195.194,280.221,247.688,544.021,568.29,205.94,193.061,185.116,175.367
34,263.8215,199.5975,293.229,236.559,268.66,242.395,556.1555,180.4405,500.261,344.907,524.691,195.23,280.139,247.504,544.021,568.29,205.808,193.387,185.116,175.765
35,263.606,199.8715,293.524,236.536,268.729,242.395,554.9095,180.775,501.332,344.894,525.987,195.862,280.299,246.913,544.021,565.798,205.808,193.935,185.711,175.839
36,263.5105,199.9155,294.402,236.45,268.925,242.846,553.0755,180.86200000000002,501.462,344.894,525.987,195.863,280.139,246.882,540.94,565.211,205.808,194.023,185.711,176.013
37,263.502,200.1975,294.402,236.385,268.729,242.846,552.78,180.9885,502.026,344.478,525.987,196.058,280.139,246.865,540.922,564.638,205.899,194.496,185.711,176.266
38,263.35,200.1975,294.402,236.325,268.729,242.846,552.5730000000001,181.112,502.221,344.478,523.905,196.083,279.818,246.882,540.508,564.638,205.899,194.496,185.958,176.266
39,263.3655,200.1975,294.402,236.316,268.925,242.744,552.657,181.112,502.026,344.478,523.859,196.058,279.818,246.913,540.493,564.821,205.899,194.496,185.958,176.266
40,263.5575,200.142,294.344,236.316,268.998,242.371,552.5605,181.112,502.026,344.736,523.859,196.058,279.818,247.297,540.483,564.638,206.156,194.128,185.958,176.266
41,265.5625,197.50799999999998,294.244,236.325,268.998,242.227,552.5025,181.112,501.562,344.925,523.859,195.931,279.818,251.307,540.367,564.638,205.819,189.197,185.958,176.266
42,265.6545,197.40449999999998,293.856,236.38,268.998,242.227,552.5174999999999,181.00150000000002,501.456,344.925,524.231,195.789,279.961,251.348,540.347,564.688,205.819,188.99,185.967,176.036
43,265.97450000000003,197.482,293.717,236.442,268.937,242.371,552.4590000000001,181.048,501.456,344.925,524.772,188.152,279.961,251.988,540.347,564.571,205.974,188.99,186.06,176.036
44,265.733,197.428,293.717,236.442,268.937,242.227,552.4725000000001,181.265,501.18,344.925,524.817,188.152,279.915,251.551,540.374,564.571,205.974,188.882,186.071,176.459
45,265.733,197.428,294.148,236.442,268.937,242.227,552.322,181.273,500.745,344.925,524.817,188.152,279.915,251.551,540.347,564.297,205.974,188.882,186.071,176.475
46,265.801,197.4175,294.148,236.63,268.904,242.823,552.531,181.05349999999999,501.18,344.787,524.817,188.152,280.051,251.551,540.374,564.688,205.974,188.861,186.071,176.036
47,265.87,197.37,294.518,236.608,268.904,242.882,552.5409999999999,180.70999999999998,501.524,344.787,524.772,188.152,280.189,251.551,540.62,564.462,205.858,188.882,186.034,175.386
48,266.128,197.392,294.518,236.242,268.904,242.09,552.5409999999999,180.2115,501.524,344.635,524.316,195.733,280.705,251.551,540.62,564.462,205.664,189.12,185.037,175.386
49,266.287,197.316,294.518,236.205,268.904,242.09,552.2,178.6295,501.924,344.611,524.109,195.733,280.912,251.662,539.938,564.462,205.447,189.185,183.696,173.563
50,266.3325,197.316,294.649,236.384,268.904,242.952,552.2375,178.24,501.924,344.465,523.935,195.733,281.003,251.662,539.934,564.541,205.447,189.185,182.917,173.563
51,266.38149999999996,197.35,294.518,236.384,268.828,242.924,552.2375,178.24,501.806,344.514,523.775,195.733,281.003,251.76,539.934,564.541,205.515,189.185,182.917,173.563
52,266.3325,197.35,294.649,236.384,268.828,242.589,552.2435,178.29399999999998,501.924,344.611,523.652,195.733,281.003,251.662,539.934,564.553,205.515,189.185,182.917,173.671
53,264.1385,199.77050000000003,294.787,236.588,268.73,242.589,552.4495,178.5515,501.806,344.514,523.578,195.735,280.611,247.666,539.963,564.936,205.55,193.991,183.404,173.699
54,263.6885,199.8075,294.787,236.588,268.73,242.924,552.7615000000001,178.5515,501.806,344.513,516.657,196.022,279.711,247.666,539.971,565.552,205.624,193.991,183.404,173.699
55,264.9205,197.328,294.449,236.588,268.73,242.924,553.0350000000001,178.5885,501.806,344.514,516.657,204.065,279.212,250.629,540.332,565.738,205.877,188.779,183.404,173.773
56,264.9205,197.47899999999998,294.449,236.487,268.73,242.589,553.2265,178.55450000000002,501.88,344.562,516.657,204.194,279.212,250.629,540.486,565.967,205.885,189.073,183.107,174.002
57,265.162,197.36849999999998,294.428,236.415,268.62,242.642,553.557,178.40300000000002,501.88,344.513,516.714,204.194,279.212,251.112,540.486,566.628,205.958,188.779,183.107,173.699
58,265.162,197.32049999999998,294.428,236.342,268.477,242.642,553.6495,178.8,502.264,344.513,516.714,204.194,279.212,251.112,540.486,566.813,205.885,188.756,183.05,174.55
59,265.563,197.328,294.449,236.415,268.434,242.578,553.7585,178.8,501.88,344.198,516.714,195.914,280.014,251.112,540.369,567.148,205.877,188.779,183.05,174.55
60,265.6,197.362,294.679,236.391,268.36,242.371,553.7585,178.6725,501.88,344.198,516.22,195.914,280.088,251.112,540.369,567.148,205.968,188.756,183.05,174.295
61,265.697,197.36599999999999,294.684,236.415,268.36,242.371,554.2975,178.61200000000002,501.365,344.168,516.22,195.811,280.282,251.112,540.369,568.226,206.007,188.725,183.05,174.174
62,265.70349999999996,197.36599999999999,294.684,236.425,268.434,242.371,554.2975,178.6725,501.071,344.198,516.089,195.75,280.282,251.125,540.369,568.226,206.007,188.725,183.05,174.295
63,265.5695,197.36450000000002,294.684,236.556,268.36,242.479,557.0245,178.708,500.852,344.252,516.089,195.75,280.014,251.125,545.823,568.226,206.007,188.722,183.242,174.174
64,265.21000000000004,197.36450000000002,294.684,236.593,268.522,242.271,556.832,178.708,500.852,344.452,523.929,195.75,279.295,251.125,545.823,567.841,206.007,188.722,183.242,174.174
65,265.01,197.37400000000002,294.684,236.593,268.522,242.479,553.8875,179.1725,500.852,344.553,523.929,195.75,279.036,250.984,540.42,567.355,206.026,188.722,183.379,174.966
66,265.01,197.41,294.697,236.593,268.522,242.829,553.5925,179.59449999999998,501.8,344.553,523.929,195.266,279.036,250.984,540.144,567.041,206.146,188.674,184.183,175.006
67,265.01,197.476,294.73,236.593,268.492,243.026,553.3575000000001,180.0275,502.012,344.452,523.929,188.102,279.036,250.984,539.791,566.924,206.278,188.674,184.183,175.872
68,265.188,197.4685,294.697,236.406,268.664,243.026,553.3575000000001,180.0455,502.207,344.349,524.014,188.06,279.036,251.34,539.791,566.924,206.304,188.633,184.183,175.908
