frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,480.401,506.589,477.322,444.798,251.194,225.737,249,200.489,204.609,208.189,369.346,359.257,224.208,216.386,363,407.642,493.495,206.399,238.4655,220.297
1,480.416,506.761,477.322,444.816,251.325,226.22,249,200.489,204.609,208.189,369.524,359.257,224.208,217.127,363,407.642,493.5885,206.399,238.7725,220.6675
2,480.513,506.797,477.738,445.083,251.873,226.37,249,201.019,204.655,208.189,369.524,359.403,224.208,217.161,363,408.437,493.655,206.422,239.1215,220.6845
3,481.42,506.802,477.322,445.114,251.884,226.462,249,200.489,204.609,208.14,369.716,359.257,224.188,217.208,363,407.642,494.111,206.3745,239.173,220.698
4,481.645,507.116,477.322,445.115,252.212,226.495,249,200.489,204.608,208.047,369.722,359.257,224.187,217.208,363,407.642,494.3805,206.3275,239.3535,220.6975
5,482.339,507.116,477.48,445.551,252.332,226.462,249,202.107,204.318,207.998,369.716,359.224,224.161,217.208,363,410.563,494.7275,206.158,239.397,220.6845
6,482.512,507.507,477.48,445.551,252.332,226.37,249,202.107,204.268,207.832,369.63,359.321,224.161,217.362,363,410.841,495.0095,206.05,239.351,220.7615
7,482.578,507.603,477.184,445.551,252.332,226.446,249,202.013,204.264,207.832,369.641,359.136,224.187,217.362,363,410.998,495.0905,206.048,239.389,220.7745
8,482.74,507.9,477.48,445.404,252.2,226.446,249,202.013,204.264,207.845,369.63,359.321,224.298,217.427,363,411.256,495.32,206.0545,239.323,220.8625
9,482.737,508.005,477.488,445.404,252.2,226.367,249,201.904,204.264,207.845,369.63,359.136,224.424,217.475,363,411.256,495.371,206.0545,239.2835,220.9495
10,482.737,508.502,477.121,445.404,252.2,226.446,249,201.876,204.616,207.894,369.63,359.321,224.424,217.475,363,411.256,495.6195,206.255,239.323,220.9495
11,482.74,508.607,477.386,445.404,252.2,226.812,249,201.876,204.616,207.894,369.641,359.648,224.298,217.427,363,411.063,495.6735,206.255,239.506,220.8625
12,484.544,508.831,477.447,445.435,252.148,226.812,249,201.904,204.616,207.981,369.557,359.746,224.316,217.427,363,411.003,496.6875,206.2985,239.48,220.8715
13,484.76,509.163,477.389,445.435,252.106,226.525,249,202.081,204.57,208.021,369.553,360.401,224.291,217.294,363,410.98,496.9615,206.2955,239.3155,220.7925
14,485.225,509.201,477.386,445.35,252.106,226.903,249,202.081,204.57,208.021,369.553,360.401,224.291,217.17,363,410.98,497.213,206.2955,239.5045,220.7305
15,485.234,509.24,477.386,445.35,252.106,226.525,249,202.127,204.514,208.021,370.079,360.401,224.316,216.943,363,410.98,497.237,206.2675,239.3155,220.6295
16,485.64,509.494,477.198,445.435,252.238,226.525,249,202.127,204.51,208.021,369.413,360.099,224.991,217.17,363,410.98,497.567,206.2655,239.3815,221.0805
17,485.709,509.566,477.198,445.578,252.238,226.554,249,201.875,204.51,208.064,369.413,360.099,224.991,217.17,363,410.71,497.6375,206.287,239.396,221.0805
18,486.083,510.272,477.015,445.578,252.238,226.554,249,201.875,204.434,207.787,369.285,359.828,225.072,217.748,363,410.71,498.1775,206.1105,239.396,221.41
19,486.204,510.314,477.052,445.578,252.224,226.187,249,201.156,204.434,207.61,369.164,359.405,225.011,217.748,363,407.762,498.259,206.022,239.2055,221.3795
20,486.504,510.368,477.052,445.752,252.164,226.45,249,200.761,204.413,207.57,369.125,359.405,224.991,217.748,363,407.762,498.436,205.9915,239.307,221.3695
21,486.617,510.774,477.019,445.379,251.739,226.187,249,201.156,204.413,207.601,369.094,359.215,224.647,217.562,363,407.824,498.6955,206.007,238.963,221.1045
22,486.752,510.368,476.971,445.379,251.739,226.187,249,201.914,204.434,207.57,368.805,358.781,224.739,217.008,363,407.824,498.56,206.002,238.963,220.8735
23,486.909,510.368,476.656,445.397,251.796,226.19,249,200.923,204.413,207.378,368.769,358.768,224.647,217.008,363,407.824,498.6385,205.8955,238.993,220.8275
24,487.191,509.557,476.656,445.434,252.039,226.19,249,201.962,204.337,205.377,368.624,358.59,224.508,216.962,363,408.016,498.374,204.857,239.1145,220.735
25,487.231,509.557,476.656,445.434,252.039,226.19,249,202.023,204.221,205.356,368.644,357.946,224.416,216.962,363,410.799,498.394,204.7885,239.1145,220.689
26,487.267,509.557,476.981,445.47,252.751,226.19,249,202.131,204.168,205.33,368.644,357.946,224.416,216.306,363,408.016,498.412,204.749,239.4705,220.361
27,487.559,510.126,476.981,445.47,252.751,226.186,249,202.131,203.991,204.977,368.644,357.946,224.387,216.26,363,408.138,498.8425,204.484,239.4685,220.3235
28,488.646,510.599,476.981,445.47,252.751,226.087,249,202.131,203.709,204.694,368.563,357.946,224.387,216.221,363,408.367,499.6225,204.2015,239.419,220.304
29,488.834,510.599,476.978,444.907,252.751,225.633,249,201.94,203.709,204.497,368.437,357.946,224.345,216.221,363,408.138,499.7165,204.103,239.192,220.283
30,490.279,510.947,476.811,444.486,252.634,225.597,249,201.927,203.709,204.224,368.391,357.146,224.387,215.798,363,407.443,500.613,203.9665,239.1155,220.0925
31,490.66,510.947,476.723,443.707,252.57,225.522,249,201.927,203.897,204.188,368.269,353.225,225.053,215.798,363,407.093,500.8035,204.0425,239.046,220.4255
32,490.694,511.717,476.576,442.736,252.264,225.388,249,201.94,203.924,204.176,368.269,349.024,225.094,215.787,363,406.994,501.2055,204.05,238.826,220.4405
33,490.978,512.332,476.576,438.96,251.695,225.388,249,202.122,203.924,204.176,368.339,348.694,225.094,215.787,363,406.892,501.655,204.05,238.5415,220.4405
34,491.238,512.368,476.523,434.077,251.542,225.343,249,202.127,203.973,204.176,368.391,347.753,225.183,215.787,363,406.559,501.803,204.0745,238.4425,220.485
35,491.398,512.659,476.505,431.314,251.481,225.283,249,202.127,203.954,204.188,368.539,338.568,225.358,215.987,363,406.518,502.0285,204.071,238.382,220.6725
36,492.294,516.498,476.471,422.776,251.414,225.146,249,202.308,203.954,204.517,368.802,332.217,225.361,216.082,363,406.228,504.396,204.2355,238.28,220.7215
37,492.294,516.593,476.387,417.774,251.214,225.095,249,202.308,204.03,204.517,369.35,326.742,225.642,216.113,363,406.073,504.4435,204.2735,238.1545,220.8775
38,492.394,516.691,476.273,406.672,251.057,225.146,249,202.388,204.081,204.517,369.847,316.671,225.83,216.113,363,405.991,504.5425,204.299,238.1015,220.9715
39,492.394,516.701,476.22,406.431,251.057,225.283,249,202.388,204.081,204.517,369.95,316.511,226.056,216.082,363,405.991,504.5475,204.299,238.17,221.069
40,492.548,517.681,475.895,401.455,251.057,225.738,249,202.388,204.081,204.517,371.571,309.871,226.168,216.082,363,405.874,505.1145,204.299,238.3975,221.125
41,492.967,518.827,475.895,398.248,251.531,225.738,249,202.388,203.795,204.863,371.571,299.328,226.207,215.978,363,405.874,505.897,204.329,238.6345,221.0925
42,493.222,518.868,475.83,398.248,251.531,225.738,249,202.373,203.795,204.863,372.075,298.938,226.207,215.978,363,405.874,506.045,204.329,238.6345,221.0925
43,493.29,519.131,475.83,398.248,251.531,225.318,249,202.373,203.789,204.863,372.075,297.519,226.55,215.978,363,405.822,506.2105,204.326,238.4245,221.264
44,493.3,519.265,475.756,402.607,251.119,224.893,249,202.373,203.706,204.713,372.33,295.789,226.55,216.213,363,405.822,506.2825,204.2095,238.006,221.3815
45,493.359,519.265,475.756,402.848,251.117,224.858,249,202.459,203.706,204.557,372.33,295.496,226.55,216.213,363,405.437,506.312,204.1315,237.9875,221.3815
46,493.715,519.372,475.756,404.963,251.117,224.858,249,202.492,203.706,204.557,372.33,294.461,226.55,216.213,363,404.211,506.5435,204.1315,237.9875,221.3815
47,493.841,519.887,475.816,414.477,251.117,224.858,249,202.492,203.706,204.557,371.26,290.422,226.087,215.998,363,404.144,506.864,204.1315,237.9875,221.0425
48,493.942,519.887,475.956,414.477,251.499,225.433,249,202.492,203.844,204.557,371.26,285.077,223.628,215.962,363,404.144,506.9145,204.2005,238.466,219.795
49,493.882,519.8,476.06,414.477,251.499,225.55,249,200.733,203.844,204.617,370.989,284.387,223.595,215.89,363,404.211,506.841,204.2305,238.5245,219.7425
50,493.882,519.887,476.06,413.762,251.499,225.553,249,200.733,203.865,204.788,370.989,283.751,223.568,215.765,363,405.802,506.8845,204.3265,238.526,219.6665
51,493.942,520.268,476.071,413.428,251.499,225.553,249,200.733,203.844,204.76,370.989,283.594,223.568,215.765,363,405.802,507.105,204.302,238.526,219.6665
52,494.05,520.292,476.06,405.568,251.445,225.702,249,200.794,203.747,204.684,370.989,283.385,223.568,215.765,363,405.802,507.171,204.2155,238.5735,219.6665
53,494.05,520.292,475.815,398.502,251.445,225.708,253.3987,200.893,203.747,204.76,370.989,283.385,223.568,215.768,361.2757,405.672,507.171,204.2535,238.5765,219.668
54,494.209,520.825,475.815,398.502,251.445,225.708,257.7973,201.193,203.747,205.19,371.391,283.279,223.706,216.006,359.5513,405.672,507.517,204.4685,238.5765,219.856
55,494.245,521.032,475.879,398.502,251.445,225.702,262.196,202.583,203.675,205.051,371.422,282.861,224.069,216.078,357.827,405.672,507.6385,204.363,238.5735,220.0735
56,494.245,520.839,475.879,399.519,251.342,225.28,266.5947,202.583,203.609,205.051,371.422,282.861,224.383,216.078,356.1027,405.286,507.542,204.33,238.311,220.2305
57,494.245,521.009,475.951,399.715,251.342,225.145,270.9933,202.63,203.609,205.051,371.422,283.279,224.383,216.078,354.3783,405.286,507.627,204.33,238.2435,220.2305
58,494.138,521.009,476.264,407.636,251.342,225.139,275.392,202.583,203.609,204.964,371.411,283.302,224.383,216.078,352.654,403.021,507.5735,204.2865,238.2405,220.2305
59,494.133,520.839,476.264,412.551,251.342,224.589,275.779,202.689,203.58,204.812,371.411,283.302,224.383,216.078,354.66,402.504,507.486,204.196,237.9655,220.2305
60,493.585,519.679,476.264,414.145,251.394,224.347,284.396,202.72,203.58,204.812,371.411,283.302,223.882,215.924,355.35,402.427,506.632,204.196,237.8705,219.903
61,493.475,519.404,476.188,414.17,251.835,224.589,293.393,202.72,203.741,204.812,372.325,283.275,223.362,216.01,355.35,402.1,506.4395,204.2765,238.212,219.686
62,493.475,519.34,476.188,414.17,251.706,224.589,300.717,202.606,203.767,204.984,372.325,282.901,223.314,215.933,355.197,402.1,506.4075,204.3755,238.1475,219.6235
63,493.475,519.327,476.186,414.145,251.706,224.677,300.849,202.606,203.85,204.984,372.325,282.877,223.314,216.01,355.197,402.427,506.401,204.417,238.1915,219.662
64,493.475,519.327,476.185,405.249,251.744,225.279,301.427,202.184,203.894,205.047,372.434,281.876,223.293,216.01,355.197,402.98,506.401,204.4705,238.5115,219.6515
65,493.475,519.327,476.186,402.979,251.744,225.547,301.479,201.666,203.971,204.984,372.057,281.019,223.192,216.01,355.197,404.166,506.401,204.4775,238.6455,219.601
66,493.232,519.318,476.204,402.979,251.744,225.63,301.479,201.576,203.971,204.903,372.057,281.019,222.857,215.933,355.018,404.192,506.275,204.437,238.687,219.395
67,493.172,518.71,476.204,402.979,251.766,225.66,301.427,201.556,203.971,204.788,372.057,281.876,222.33,215.528,355.708,404.192,505.941,204.3795,238.713,218.929
68,493.068,518.643,476.495,406.794,251.766,225.66,299.93,201.556,203.923,204.762,371.973,283.756,222.33,215.528,355.708,404.192,505.8555,204.3425,238.713,218.929
69,492.994,518.639,476.495,406.812,251.766,225.63,295.242,201.372,203.721,204.735,371.88,283.813,222.122,215.456,354.882,404.439,505.8165,204.228,238.698,218.789
70,492.986,518.491,476.495,412.923,251.766,225.63,295.242,201.485,203.721,204.703,371.973,288.571,222.122,215.456,354.882,404.192,505.7385,204.212,238.698,218.789
71,492.796,517.906,475.762,414.685,251.766,225.973,293.7789,201.372,203.923,204.603,371.963,296.108,222.441,215.456,357.0417,404.603,505.351,204.263,238.8695,218.9485
72,492.432,517.19,475.762,415.391,252.242,226.072,292.3157,201.267,204.126,204.294,371.364,299.637,222.954,215.588,359.2014,404.648,504.811,204.21,239.157,219.271
73,492.432,516.887,475.762,417.024,252.258,226.072,290.8526,201.267,204.15,204.015,371.364,308.37,223.812,216.156,361.3611,404.913,504.6595,204.0825,239.165,219.984
74,492.432,516.773,475.909,420.92,252.258,226.072,289.3894,201.267,204.15,203.975,371.087,315.434,223.882,216.457,363.5209,404.913,504.6025,204.0625,239.165,220.1695
75,492.432,516.773,475.945,421.801,252.242,225.819,287.9263,201.267,204.15,203.903,371.066,315.79,224.002,216.475,365.6806,404.913,504.6025,204.0265,239.0305,220.2385
76,492.432,516.588,476.419,421.897,251.842,225.738,286.4631,201.276,204.049,203.893,371.066,326.743,224.168,216.541,367.8403,403.246,504.51,203.971,238.79,220.3545
77,492.187,515.065,476.419,429.959,251.794,225.626,285,201.843,203.974,203.484,371.087,331.702,224.347,216.481,370,403.146,503.626,203.729,238.71,220.414
78,492.148,514.171,476.433,430.958,251.771,225.626,285,202.213,203.946,203.328,371.715,341.307,224.485,216.61,370,402.837,503.1595,203.637,238.6985,220.5475
79,492.115,513.735,476.546,433.896,251.771,225.076,285,202.282,203.94,203.321,372.444,348.544,224.912,216.876,370,402.301,502.925,203.6305,238.4235,220.894
80,491.244,513.342,476.433,436.512,251.771,225.076,285,202.213,203.94,203.321,372.444,348.894,224.987,216.61,370,402.105,502.293,203.6305,238.4235,220.7985
81,491.125,513.324,476.433,436.512,251.739,225.019,285,202.213,203.936,202.875,372.444,348.894,225.6,216.892,370,402.105,502.2245,203.4055,238.379,221.246
82,489.462,512.66,476.433,436.512,251.471,225.019,285,202.282,202.58,202.812,372.331,348.894,225.851,216.908,370,402.105,501.061,202.696,238.245,221.3795
83,489.262,511.42,476.285,436.488,251.471,225.019,285,202.348,202.58,202.812,372.331,348.851,225.6,216.908,370,402.105,500.341,202.696,238.245,221.254
84,489.068,511.201,476.285,435.802,251.617,225.102,285,202.42,202.58,202.758,372.225,348.458,225.094,216.376,370,402.452,500.1345,202.669,238.3595,220.735
85,489,511.105,476.602,435.124,251.617,225.129,285,203.302,202.716,202.758,372.201,348.127,225.094,216.388,370,402.452,500.0525,202.737,238.373,220.741
