frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
62,256.577,229.679,287.416,263.133,493.691,522.056,507.614,492.085,174.758,170.418,310.064,314.279,187.403,192.999,276.568,282.861,243.128,172.588,507.8735,190.201
63,256.565,229.589,287.416,263.133,493.576,522.017,507.557,492.048,172.012,170.426,310.064,314.776,187.403,193.558,276.708,282.878,243.077,171.219,507.7965,190.4805
64,256.436,229.519,287.416,263.588,493.137,522.014,507.614,491.983,172.091,170.426,314.151,316.772,187.421,193.657,276.801,283.152,242.9775,171.2585,507.5755,190.539
65,256.518,229.311,287.416,263.588,493.091,521.854,507.614,491.983,172.091,170.428,314.151,317.146,191.707,193.677,277.156,283.304,242.9145,171.2595,507.4725,192.692
66,256.518,228.713,288.063,263.588,492.992,521.815,507.859,491.84,172.082,170.428,314.336,317.642,192.272,193.935,283.435,283.304,242.6155,171.255,507.4035,193.1035
67,256.436,227.455,287.153,259.455,492.884,521.784,507.987,491.899,172.082,170.627,315.003,322.832,192.437,193.935,283.544,283.304,241.9455,171.3545,507.334,193.186
68,255.011,226.198,286.683,258.664,492.992,521.784,508.053,491.84,172.082,170.627,314.151,322.841,192.437,194.07,283.544,283.301,240.6045,171.3545,507.388,193.2535
69,254.544,226.096,286.683,258.664,492.992,521.784,508.053,491.899,171.996,170.627,315.136,322.841,192.437,193.935,283.518,283.298,240.32,171.3115,507.388,193.186
70,253.96,222.19,288.063,258.447,492.992,521.784,508.053,491.899,171.956,169,315.136,322.882,192.437,193.684,283.518,283.281,238.075,170.478,507.388,193.0605
71,252.658,221.953,288.164,258.447,493.092,521.784,508.01,491.912,171.956,167.425,315.136,322.832,192.437,193.684,283.483,283.228,237.3055,169.6905,507.438,193.0605
72,251.936,221.47,288.734,258.824,493.183,521.933,507.617,491.912,171.745,166.53,314.963,322.752,192.848,193.933,283.167,283.201,236.703,169.1375,507.558,193.3905
73,249.693,220.175,288.802,259.98,493.183,521.933,507.524,491.912,171.745,165.788,314.963,322.323,192.923,193.933,276.733,282.95,234.934,168.7665,507.558,193.428
74,245.869,218.735,288.853,260.212,493.279,521.956,507.524,491.834,171.238,164.503,314.947,322.323,193.13,194.245,276.478,282.95,232.302,167.8705,507.6175,193.6875
75,245.66,218.692,288.853,260.212,493.281,522.167,507.632,491.834,171.183,164.45,314.947,322.173,193.13,194.245,276.349,282.95,232.176,167.8165,507.724,193.6875
76,245.53,215.966,288.853,260.015,493.397,522.167,507.595,491.828,168.138,164.45,314.757,321.746,193.13,194.305,276.349,283.077,230.748,166.294,507.782,193.7175
77,244.489,213.598,287.221,259.98,493.281,521.956,507.632,491.801,167.609,164.45,314.619,322.173,192.776,194.245,276.478,283.087,229.0435,166.0295,507.6185,193.5105
78,241.824,211.51,287.15,260.015,493.279,521.735,507.787,491.801,164.732,164.053,314.312,321.805,192.494,193.993,276.663,283.122,226.667,164.3925,507.507,193.2435
79,238.991,210.493,287.067,260.015,493.076,521.692,507.817,491.863,164.724,163.735,313.882,321.746,192.458,193.829,283.311,283.182,224.742,164.2295,507.384,193.1435
80,238.991,209.469,287.067,260.286,493.076,521.692,507.849,491.801,162.345,163.445,313.74,321.746,192.425,193.829,283.311,283.182,224.23,162.895,507.384,193.127
81,238.687,208.678,286.911,260.453,493.076,521.735,507.89,491.782,162.198,163.435,313.666,321.386,192.425,193.829,283.548,283.182,223.6825,162.8165,507.4055,193.127
82,238.556,208.678,286.911,261.368,492.983,521.692,507.935,491.863,162.189,163.102,313.666,321.352,192.458,193.933,283.548,283.181,223.617,162.6455,507.3375,193.1955
83,237.675,209.152,287.106,262.079,492.974,521.692,507.935,491.734,161.259,162.052,313.74,321.352,192.763,193.933,283.228,283.045,223.4135,161.6555,507.333,193.348
84,237.45,209.152,287.559,262.227,493.216,521.808,507.935,491.532,160.932,162.052,313.858,321.386,192.768,194.011,277.303,283.045,223.301,161.492,507.512,193.3895
85,237.45,208.439,288.041,262.445,493.216,521.47,507.184,491.522,160.222,162.495,314.224,321.136,192.773,194.011,276.924,283.181,222.9445,161.3585,507.343,193.392
86,237.45,208.789,288.041,262.819,493.329,521.47,502.132,491.301,157.636,162.495,314.469,321.706,193.052,194.355,276.749,283.331,223.1195,160.0655,507.3995,193.7035
87,237.45,208.789,288.122,262.819,493.408,520.794,502.132,491.301,157.503,155.807,314.48,321.766,193.06,194.011,276.924,283.331,223.1195,156.655,507.101,193.5355
88,237.45,208.789,288.041,263.837,494.049,520.794,502.132,491.235,157.217,155.807,314.723,321.822,193.201,194.011,276.924,283.346,223.1195,156.512,507.4215,193.606
89,237.479,209.269,287.638,262.819,494.049,520.383,507.163,491.235,157.116,155.744,314.723,321.822,193.259,194.011,276.954,283.346,223.374,156.43,507.216,193.635
90,237.777,209.789,287.638,261.755,494.049,520.233,507.6,491.235,157.051,155.715,314.723,321.822,193.611,194.434,277.126,283.575,223.783,156.383,507.141,194.0225
91,238.219,209.945,287.719,261.755,494.033,520.102,507.731,491.382,156.954,155.617,314.458,321.766,193.611,194.434,283.337,283.575,224.082,156.2855,507.0675,194.0225
92,238.219,210.1,287.719,261.92,494.033,519.208,507.731,491.203,156.946,155.617,314.305,321.547,193.712,194.722,283.337,283.575,224.1595,156.2815,506.6205,194.217
93,238.296,209.945,287.922,261.755,493.793,519.173,507.731,491.245,156.769,155.617,314.305,321.547,193.809,194.722,283.34,283.557,224.1205,156.193,506.483,194.2655
94,238.296,209.945,287.922,261.755,493.793,519.173,507.481,491.382,156.769,155.617,314.458,321.547,194.235,194.722,283.34,283.557,224.1205,156.193,506.483,194.4785
95,238.296,210.1,287.891,260.557,493.688,519.173,501.603,491.407,156.713,155.536,314.762,322.378,194.339,194.496,284.503,283.557,224.198,156.1245,506.4305,194.4175
96,237.88,210.694,288.227,260.488,493.473,519.173,501.452,491.439,156.769,155.704,314.823,322.748,195.211,194.496,284.553,283.688,224.287,156.2365,506.323,194.8535
97,237.467,210.699,288.227,260.147,493.338,519.173,501.452,491.439,156.899,155.734,315.044,322.748,195.211,194.496,284.757,283.723,224.083,156.3165,506.2555,194.8535
98,237.291,210.701,288.215,260.146,493.321,519.166,501.452,491.44,156.899,155.734,315.044,322.805,195.361,194.496,284.553,283.723,223.996,156.3165,506.2435,194.9285
99,237.467,211.17,288.215,260.146,493.329,518.904,501.59,491.502,156.746,155.816,314.836,322.805,195.211,194.378,284.553,283.712,224.3185,156.281,506.1165,194.7945
100,237.467,211.334,288.215,260.043,493.329,518.904,507.682,491.502,156.746,155.845,314.836,324.208,195.107,194.378,283.959,283.712,224.4005,156.2955,506.1165,194.7425
101,237.291,211.334,287.993,259.645,493.329,518.904,507.682,491.502,156.746,155.816,314.506,324.208,195.011,193.96,283.689,283.712,224.3125,156.281,506.1165,194.4855
102,237.02,211.489,287.36,259.645,493.821,519.658,507.682,491.539,156.746,155.816,314.506,324.208,193.979,193.463,283.652,283.616,224.2545,156.281,506.7395,193.721
103,237.02,211.489,287.103,260.043,494.007,520.589,507.606,491.539,157.11,155.851,314.506,323.721,187.189,191.918,283.34,283.357,224.2545,156.4805,507.298,189.5535
104,237.02,211.803,287.103,260.104,494.082,520.691,507.606,491.539,157.11,155.851,315.061,323.665,187.163,188.385,277.041,283.236,224.4115,156.4805,507.3865,187.774
