frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,265.491,231.989,291.386,290.942,536.545,567.698,501.197,493.729,174.654,177.936,340.838,347.783,186.399,185.362,318.825,299.874,248.74,176.29500000000002,552.1215,185.88049999999998
1,265.502,232.01,292.339,290.942,536.545,567.719,501.737,493.873,175.881,178.082,340.838,347.783,186.503,185.403,318.825,300.141,248.756,176.98149999999998,552.1320000000001,185.95299999999997
2,266.054,232.01,292.339,290.942,537.02,567.719,501.958,493.873,175.881,178.082,340.932,347.783,186.503,185.403,318.825,300.171,249.03199999999998,176.98149999999998,552.3695,185.95299999999997
3,266.054,232.01,292.282,290.942,537.02,567.698,502.134,493.873,176.188,178.19,340.932,347.783,186.399,185.362,318.825,300.171,249.03199999999998,177.189,552.3589999999999,185.88049999999998
4,265.502,231.975,292.282,290.942,536.686,567.269,502.134,493.885,176.217,178.531,340.932,347.783,186.409,185.192,318.825,300.141,248.7385,177.37400000000002,551.9775,185.8005
5,265.502,231.604,291.743,290.942,537.311,567.269,501.978,493.885,176.516,178.459,341.154,347.783,185.539,185.192,318.976,300.141,248.553,177.4875,552.29,185.3655
6,265.267,231.142,291.743,290.942,537.311,567.269,501.978,494.744,176.516,178.459,341.587,347.783,185.539,185.192,318.976,299.722,248.2045,177.4875,552.29,185.3655
7,265.117,230.975,291.743,290.942,537.311,567.612,502.21,495.046,176.516,178.531,342.432,347.783,186.409,185.192,318.976,299.342,248.046,177.5235,552.4615,185.8005
8,264.515,230.785,293.3,290.942,537.293,567.77,502.21,494.935,176.285,178.68,341.779,347.783,186.409,185.436,318.976,299.342,247.64999999999998,177.48250000000002,552.5315,185.9225
9,264.281,230.785,293.3,290.942,537.293,567.77,502.307,495.046,176.285,178.68,342.069,347.783,185.539,185.472,318.976,299.621,247.53300000000002,177.48250000000002,552.5315,185.50549999999998
10,264.247,230.785,293.369,288.14490440464493,535.636,567.77,502.307,495.046,176.285,178.907,342.432,347.7667559608904,185.238,185.472,318.859,299.579,247.51600000000002,177.596,551.703,185.35500000000002
11,262.946,230.772,293.369,285.523,535.636,567.44,502.307,494.935,178.938,179.261,342.069,347.7667559608904,185.238,185.438,318.874,299.621,246.859,179.09949999999998,551.538,185.338
12,262.797,230.599,293.732,285.0132999419453,535.636,567.228,502.307,494.851,179.017,179.461,341.779,347.7667559608904,185.238,185.479,319.018,300.198,246.698,179.239,551.432,185.3585
13,262.73,230.599,293.732,285.0132999419453,536.231,567.228,502.346,493.98,179.017,179.696,341.099,347.77135330923977,187.031,185.479,319.018,300.219,246.6645,179.35649999999998,551.7294999999999,186.255
14,262.711,230.452,294.401,285.0132999419453,536.231,567.228,502.066,493.98,178.938,179.696,341.099,347.85691985847063,187.071,185.764,319.051,300.219,246.5815,179.317,551.7294999999999,186.41750000000002
15,262.595,230.377,294.16,286.5493660892122,536.851,567.228,502.346,493.98,179.017,179.461,341.099,347.98517088359694,187.071,185.875,319.051,300.219,246.48600000000002,179.239,552.0395,186.473
16,262.469,230.377,294.16,286.5493660892122,536.894,567.254,502.346,494.758,178.75,179.187,342.595,347.98517088359694,187.031,185.95,319.051,300.158,246.423,178.9685,552.0740000000001,186.4905
