frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
20,273.3905,171.476,331.917,302.561,281.344,204.107,572.1505,158.1595,539.19,255.94775,604.148,289.482,284.21,262.571,558.507,585.794,176.516,166.436,160.158,156.161
21,273.15,171.476,331.836,302.407,281.344,204.312,572.073,158.074,539.19,255.94775,604.148,289.482,284.177,262.123,558.359,585.787,176.516,166.436,159.986,156.162
22,272.9965,171.78,332.33,302.448,281.778,204.346,570.8925,158.16,539.19,255.94775,604.148,289.123,284.177,261.816,557.649,584.136,176.691,166.869,159.181,157.139
23,273.292,172.6195,332.355,302.407,282.02,204.557,570.6035,158.0655,539.19,255.94775,604.469,287.776,284.849,261.735,557.071,584.136,178.221,167.018,158.992,157.139
24,273.034,173.104,332.356,302.448,282.206,205.313,570.57,157.8975,539.19,255.94775,604.646,287.752,284.849,261.219,557.004,584.136,179.012,167.196,158.656,157.139
25,272.7425,173.313,332.542,302.448,282.02,205.382,570.83,156.943,539.19,255.94775,604.652,286.642,284.44,261.045,557.004,584.656,179.38,167.246,157.117,156.769
26,272.6015,173.4095,332.64,302.869,281.985,205.382,571.3365,156.895,539.19,255.94775,604.858,286.642,284.44,260.763,557.071,585.602,179.38,167.439,157.117,156.673
27,272.6915,173.493,332.756,303.118,281.985,205.382,571.4615,156.876,539.19,255.94775,604.858,286.642,284.338,261.045,557.22,585.703,179.38,167.606,157.117,156.635
28,272.624,173.493,332.596,303.118,281.985,205.306,571.5465,156.886,539.19,255.94775,604.858,286.642,284.237,261.011,557.346,585.747,179.38,167.606,157.137,156.635
29,272.3925,173.5465,332.622,303.118,281.985,205.306,571.888,156.93,539.19,255.94775,604.772,286.813,284.15,260.635,557.445,586.331,179.487,167.606,157.275,156.585
30,272.501,173.6085,332.803,302.73,282.145,205.306,572.024,156.9525,539.19,255.94775,604.647,286.813,284.237,260.765,557.568,586.48,179.778,167.439,157.275,156.63
31,272.6545,173.3605,332.944,302.665,282.236,205.304,572.3495,156.9105,539.19,255.94775,604.495,286.547,284.298,261.011,558.057,586.642,179.778,166.943,157.191,156.63
32,272.604,173.3545,332.734,302.101,282.284,205.304,572.361,156.9755,539.19,255.94775,604.495,286.547,284.298,260.91,558.058,586.664,179.778,166.931,157.275,156.676
33,272.7785,173.185,333.692,302.101,282.338,205.171,572.392,157.056,539.19,255.94775,604.547,286.547,284.647,260.91,558.058,586.726,179.572,166.798,157.436,156.676
34,272.9405,173.072,333.759,302.101,282.709,204.648,572.403,156.981,539.19,255.94775,604.495,286.547,284.669,261.212,558.062,586.744,179.572,166.572,157.191,156.771
35,273.3785,172.9225,333.692,302.241,282.993,204.648,572.4615,157.0625,539.19,255.94775,604.176,286.754,285.296,261.461,558.087,586.836,179.48,166.365,157.191,156.934
36,274.58,172.487,333.556,302.467,282.993,204.648,572.86,158.7385,539.19,255.94775,602.175,286.84,285.978,263.182,558.27,587.45,179.354,165.62,157.332,160.145
37,275.813,172.4115,333.556,302.467,282.974,204.699,572.877,158.7385,539.19,255.94775,602.045,286.84,287.527,264.099,558.304,587.45,179.355,165.468,157.332,160.145
38,276.1565,172.3255,333.539,302.241,282.974,204.699,572.6995,156.9485,539.19,255.94775,602.045,286.84,288.185,264.128,558.309,587.09,179.344,165.307,157.126,156.771
39,276.1565,171.835,333.079,302.223,282.795,204.699,573.452,158.623,539.19,255.94775,602.175,286.84,288.185,264.128,558.304,588.6,178.202,165.468,157.126,160.12
40,277.2025,172.021,333.079,301.791,281.944,204.358,573.435,158.5085,539.19,255.94775,602.204,286.763,288.211,266.194,558.27,588.6,178.574,165.468,156.897,160.12
41,277.9575,172.297,332.92,301.791,281.45,204.358,572.6755,156.815,539.19,255.94775,602.217,286.743,289.525,266.39,558.261,587.09,178.574,166.02,156.897,156.733
42,277.9575,172.492,332.92,301.791,281.1,204.358,572.777,156.7485,539.19,255.94775,602.416,286.743,289.525,266.39,558.261,587.293,178.574,166.41,156.897,156.6
43,277.652,172.539,333.079,301.813,281.058,204.423,573.338,158.3935,539.19,255.94775,602.336,286.749,289.11,266.194,558.261,588.415,178.574,166.504,156.981,159.806
44,277.6905,172.71,333.205,301.813,281.058,204.423,573.267,158.4315,539.19,255.94775,602.416,286.749,289.525,265.856,558.336,588.198,178.635,166.785,157.057,159.806
45,277.9,173.201,333.244,301.884,281.058,204.428,573.2945,158.4425,539.19,255.94775,602.432,286.754,289.944,265.856,558.391,588.198,179.384,167.018,157.079,159.806
46,278.2025,173.201,333.244,301.884,281.326,204.423,573.453,158.9905,539.19,255.94775,602.432,286.754,290.549,265.856,558.592,588.314,179.384,167.018,157.616,160.365
47,279.198,173.596,333.205,301.929,281.798,204.299,574.038,159.201,539.19,255.94775,602.432,286.749,291.767,266.629,559.762,588.314,179.412,167.78,158.037,160.365
48,279.9085,173.596,333.111,301.94,281.924,204.238,574.042,159.2185,539.19,255.94775,602.432,286.465,293.169,266.648,559.804,588.28,179.412,167.78,158.072,160.365
49,280.7855,173.596,333.1,302.651,282.045,204.238,574.042,159.3095,539.19,255.94775,602.097,286.465,294.235,267.336,559.804,588.28,179.412,167.78,158.273,160.346
50,281.315,173.66,332.857,302.666,282.189,203.974,573.958,159.1995,539.19,255.94775,602.097,286.465,295.185,267.445,559.804,588.112,179.412,167.908,158.273,160.126
51,281.327,173.66,332.839,302.749,282.189,203.974,573.898,159.062,539.19,255.94775,602.097,286.602,295.185,267.469,559.728,588.068,179.412,167.908,158.072,160.052
52,281.631,174.062,332.839,302.749,282.422,198.085,573.879,158.9985,539.19,255.94775,602.626,286.602,295.451,267.811,559.722,588.036,180.062,168.062,157.945,160.052
53,281.631,174.1685,332.857,302.749,282.422,197.989,573.4225,158.9595,539.19,255.94775,602.642,286.602,295.451,267.811,558.809,588.036,180.275,168.062,157.856,160.063
54,281.5645,174.2525,333.022,303.076,282.205,203.974,573.261,158.8705,539.19,255.94775,604.501,286.588,295.185,267.944,558.486,588.036,180.443,168.062,157.678,160.063
55,281.503,174.813,333.062,303.076,282.284,204.434,573.028,158.9885,539.19,255.94775,604.501,286.588,295.03,267.976,557.861,588.195,181.884,167.742,157.64,160.337
56,281.6045,174.493,333.083,302.423,282.422,197.989,573.028,158.8815,539.19,255.94775,604.501,286.588,295.03,268.179,557.861,588.195,181.258,167.728,157.426,160.337
57,281.5495,174.493,333.083,303.076,282.284,204.434,573.028,158.853,539.19,255.94775,604.501,286.588,294.92,268.179,557.861,588.195,181.258,167.728,157.369,160.337
58,281.5495,174.493,333.062,303.111,282.284,204.434,572.3705,157.011,539.19,255.94775,604.451,286.588,294.92,268.179,557.844,586.897,181.258,167.728,157.369,156.653
59,281.5295,173.554,333.062,303.128,282.669,198.203,572.3335,157.0395,539.19,255.94775,604.434,286.591,294.943,268.116,557.844,586.823,179.38,167.728,157.426,156.653
60,281.357,172.447,332.905,303.144,283.066,198.203,572.3295,157.074,539.19,255.94775,604.157,286.509,294.943,267.771,557.836,586.823,177.517,167.377,157.495,156.653
61,281.6035,172.1275,332.712,303.144,283.555,198.208,572.349,157.152,539.19,255.94775,602.405,286.478,295.776,267.431,557.801,586.897,176.981,167.274,157.542,156.762
62,282.2815,172.113,332.712,303.128,283.555,198.208,573.019,158.746,539.19,255.94775,602.34,286.509,297.132,267.431,557.801,588.237,176.981,167.245,157.549,159.943
63,282.3285,172.114,332.712,302.995,283.555,198.208,573.02,158.8275,539.19,255.94775,602.151,286.628,297.132,267.525,557.801,588.239,176.983,167.245,157.549,160.106
64,282.564,172.114,333.015,302.995,283.457,198.243,573.02,158.8275,539.19,255.94775,602.151,286.509,297.603,267.525,557.801,588.239,176.983,167.245,157.549,160.106
65,282.4445,172.157,333.259,302.57,283.378,198.881,573.02,158.749,539.19,255.94775,602.226,286.478,297.343,267.546,557.801,588.239,177.307,167.007,157.341,160.157
66,282.403,172.071,333.407,302.519,282.125,204.195,573.145,158.7555,539.19,255.94775,602.151,286.628,297.254,267.552,557.996,588.294,177.37,166.772,157.341,160.17
67,282.403,171.9885,333.407,302.519,281.945,204.195,573.076,158.7555,539.19,255.94775,602.226,286.628,297.254,267.552,558.24,587.912,177.37,166.607,157.341,160.17
68,282.475,171.9885,333.259,302.519,281.71,204.195,573.076,158.7555,539.19,255.94775,602.249,286.464,297.254,267.696,558.24,587.912,177.37,166.607,157.341,160.17
69,282.475,171.9885,333.345,302.519,281.71,204.195,573.076,158.847,539.19,255.94775,602.398,286.722,297.254,267.696,558.24,587.912,177.37,166.607,157.385,160.309
70,282.5415,171.985,333.413,302.519,281.71,203.862,573.01,158.7835,539.19,255.94775,602.398,286.722,297.254,267.829,558.162,587.858,177.363,166.607,157.397,160.17
71,282.5925,171.7375,333.345,302.595,283.791,199.644,572.9365,158.858,539.19,255.94775,602.522,286.464,297.318,267.867,558.065,587.808,176.868,166.607,157.597,160.119
72,284.3585,171.415,333.31,302.616,283.791,199.644,572.8905,158.953,539.19,255.94775,604.089,286.303,298.543,270.174,557.923,587.858,176.57,166.26,157.597,160.309
73,284.655,171.4,333.31,302.647,283.791,199.644,572.8585,158.858,539.19,255.94775,603.932,286.282,298.643,270.667,557.909,587.808,176.549,166.251,157.597,160.119
74,284.655,171.3225,333.31,302.647,284.018,199.279,572.4265,157.2285,539.19,255.94775,603.932,286.282,298.643,270.667,557.909,586.944,176.385,166.26,157.512,156.945
75,284.506,171.318,333.218,302.647,283.531,199.279,572.5045,157.213,539.19,255.94775,603.932,286.303,298.543,270.469,558.065,586.944,176.385,166.251,157.481,156.945
76,284.2925,171.4045,333.218,302.345,283.531,199.026,573.111,158.8125,539.19,255.94775,602.758,286.651,298.103,270.482,558.061,588.161,176.549,166.26,157.481,160.144
77,284.286,171.3515,333.053,302.334,283.531,199.026,573.134,158.8125,539.19,255.94775,602.758,286.682,298.103,270.469,558.107,588.161,176.689,166.014,157.481,160.144
78,282.655,171.2955,332.692,302.285,283.531,199.026,573.223,158.8925,539.19,255.94775,602.758,286.716,298.098,267.212,558.285,588.161,176.702,165.889,157.534,160.251
79,282.439,171.2625,332.692,302.334,282.652,199.092,573.223,159.019,539.19,255.94775,603.934,286.716,297.973,266.905,558.285,588.161,176.702,165.823,157.743,160.295
80,282.655,171.3665,332.692,302.292,282.652,199.092,573.3755,159.019,539.19,255.94775,603.934,286.768,298.098,267.212,558.685,588.066,176.844,165.889,157.743,160.295
81,282.4925,171.3675,332.709,302.292,282.611,199.313,573.4415,159.497,539.19,255.94775,603.941,286.768,297.973,267.012,558.835,588.048,176.846,165.889,158.265,160.729
82,282.4925,171.6605,332.709,302.292,282.652,199.186,573.248,159.497,539.19,255.94775,603.934,286.783,297.973,267.012,558.835,587.661,176.846,166.475,158.265,160.729
83,283.017,171.8615,333,302.292,283.144,199.165,573.251,157.538,539.19,255.94775,602.272,286.783,297.973,268.061,559.066,587.436,177.248,166.475,158.265,156.811
84,284.1365,171.8615,333.305,302.186,283.184,199.165,573.304,157.569,539.19,255.94775,602.232,286.821,297.958,270.315,559.172,587.436,177.248,166.475,158.327,156.811
85,284.047,171.799,333.22,302.045,283.657,199.165,573.3725,157.77,539.19,255.94775,602.272,287.011,297.779,270.315,559.309,587.436,177.248,166.35,158.753,156.787
86,283.961,171.5625,333,302.186,283.657,198.879,573.4295,158.015,539.19,255.94775,602.272,287.011,297.607,270.315,559.423,587.436,177.081,166.044,159.243,156.787
87,283.035,171.5245,333.201,302.045,283.744,198.879,573.5005,158.053,539.19,255.94775,602.295,287.011,297.545,268.525,559.629,587.372,177.081,165.968,159.243,156.863
88,282.957,171.5175,333.201,302.045,283.797,198.879,573.8125,159.9545,539.19,255.94775,602.389,286.822,297.389,268.525,559.629,587.996,177.081,165.954,159.248,160.661
89,282.593,171.497,332.48,301.964,283.744,198.879,573.5,158.056,539.19,255.94775,602.654,286.808,296.99,268.196,559.629,587.371,177.09,165.904,159.243,156.869
90,282.5195,171.0885,332.48,302.506,283.578,198.479,573.8285,159.832,539.19,255.94775,602.654,286.808,296.99,268.049,559.661,587.996,177.09,165.087,159.209,160.455
91,282.3075,171.0885,333.201,302.878,283.578,198.362,573.8695,159.599,539.19,255.94775,602.295,286.822,296.978,267.637,559.743,587.996,177.09,165.087,158.797,160.401
92,282.297,170.858,332.48,302.878,283.578,198.362,573.8285,159.599,539.19,255.94775,602.25,286.808,296.99,267.604,559.661,587.996,176.629,165.087,158.797,160.401
93,282.2935,170.798,333.302,302.278,283.578,198.262,573.2565,157.7405,539.19,255.94775,602.25,286.871,297.044,267.543,559.187,587.326,176.509,165.087,158.535,156.946
94,282.2935,169.2635,333.302,303.102,283.585,198.362,573.2565,157.7405,539.19,255.94775,602.25,286.871,297.044,267.543,559.187,587.326,173.42,165.107,158.535,156.946
95,282.3755,169.459,333.026,303.102,283.659,198.689,573.1415,157.271,539.19,255.94775,602.332,286.773,297.208,267.543,558.957,587.326,173.328,165.59,157.596,156.946
96,282.3755,169.415,333.026,302.472,284.135,199.307,573.1415,157.271,539.19,255.94775,602.332,286.773,297.208,267.543,558.957,587.326,173.114,165.716,157.596,156.946
97,282.353,169.403,333.214,302.472,284.315,199.307,573.278,159.273,539.19,255.94775,602.332,286.871,297.209,267.497,558.957,587.599,173.09,165.716,157.596,160.95
98,282.445,168.998,333.026,302.472,284.315,199.474,573.217,159.1045,539.19,255.94775,602.332,287.281,297.393,267.497,558.702,587.732,172.27,165.726,157.259,160.95
99,282.445,168.9655,332.876,302.472,284.514,199.474,573.181,159.06,539.19,255.94775,602.341,287.281,297.393,267.497,558.285,588.077,172.154,165.777,157.17,160.95
100,282.4395,168.9655,333.214,302.472,284.514,199.985,573.821,159.2875,539.19,255.94775,602.341,287.281,297.264,267.615,559.554,588.088,172.154,165.777,157.745,160.83
101,282.642,169.005,333.341,302.611,282.141,203.616,573.2425,159.0005,539.19,255.94775,602.622,287.188,297.393,267.891,558.285,588.2,172.154,165.856,157.171,160.83
102,282.5775,169.005,332.922,302.633,282.141,203.616,573.175,158.9435,539.19,255.94775,602.684,286.812,297.264,267.891,558.094,588.256,172.154,165.856,157.125,160.762
103,282.4135,169.047,332.958,302.93,282.556,203.141,573.315,158.9165,539.19,255.94775,602.684,286.812,297.212,267.615,558.094,588.536,172.238,165.856,157.071,160.762
104,282.4135,169.323,332.958,302.93,282.556,203.141,573.3605,158.9855,539.19,255.94775,602.694,286.812,297.212,267.615,558.153,588.568,172.869,165.777,157.171,160.8
105,282.209,169.1745,332.958,302.987,282.61,202.989,573.3665,158.9855,539.19,255.94775,602.694,286.812,297.295,267.123,558.153,588.58,172.869,165.48,157.171,160.8
106,282.0805,169.0825,332.958,302.987,283.723,199.478,573.3825,158.9805,539.19,255.94775,602.684,286.907,297.044,267.117,558.159,588.606,173.075,165.09,157.199,160.762
107,281.8215,169.0825,333.549,302.876,283.723,199.32,573.407,158.9395,539.19,255.94775,602.817,286.907,296.577,267.066,558.208,588.606,173.075,165.09,157.214,160.665
108,281.5405,168.985,333.549,302.703,283.723,199.32,573.978,159.35,539.19,255.94775,604.245,286.487,296.231,266.85,559.388,588.568,173.139,164.831,157.9,160.8
109,281.291,169.0835,333.549,302.703,283.647,199.32,574.243,159.2915,539.19,255.94775,604.266,286.454,296.054,266.528,560.167,588.319,173.36,164.807,157.918,160.665
110,281.291,169.1265,333.549,302.609,283.647,199.32,574.2235,159.2915,539.19,255.94775,604.245,286.487,296.054,266.528,560.167,588.28,173.422,164.831,157.918,160.665
111,281.3795,169.1965,333.288,302.519,283.647,199.32,574.2235,159.3335,539.19,255.94775,604.245,286.487,296.231,266.528,560.167,588.28,173.494,164.899,157.938,160.729
112,281.9655,169.1965,333.246,302.519,283.794,199.007,574.207,159.4375,539.19,255.94775,602.691,286.533,297.124,266.807,560.167,588.247,173.494,164.899,158.024,160.851
113,281.9655,170.2115,332.785,302.519,283.794,198.64,574.207,159.5235,539.19,255.94775,602.691,286.533,297.124,266.807,560.167,588.247,175.465,164.958,158.12,160.927
114,282.0265,170.307,332.785,301.867,283.794,198.64,574.6015,159.579,539.19,255.94775,602.59,286.854,297.124,266.929,560.923,588.28,175.465,165.149,158.231,160.927
115,281.856,169.8505,332.785,301.792,283.517,198.64,574.4985,159.7215,539.19,255.94775,602.511,286.854,296.753,266.959,560.604,588.393,174.252,165.449,158.516,160.927
116,281.6915,169.8505,332.896,301.867,283.459,198.757,574.481,159.7965,539.19,255.94775,602.59,286.533,296.454,266.929,560.604,588.358,174.252,165.449,158.666,160.927
117,281.6485,169.8505,332.976,301.867,283.459,198.757,574.6405,159.932,539.19,255.94775,604.062,286.22,296.454,266.843,560.923,588.358,174.252,165.449,158.705,161.159
118,281.7065,169.469,333.026,302.04,283.517,198.857,574.6505,159.8935,539.19,255.94775,602.778,286.781,296.454,266.959,560.943,588.358,174.07,164.868,158.705,161.082
119,281.977,169.1585,333.026,302.901,283.967,198.757,574.8585,159.8935,539.19,255.94775,602.917,286.749,296.995,266.959,561.376,588.341,173.464,164.853,158.705,161.082
120,282.228,168.875,333.026,302.901,283.967,198.679,574.812,159.894,539.19,255.94775,602.917,286.533,297.252,267.204,561.376,588.248,173.072,164.678,158.706,161.082
121,282.2405,168.06,333.027,302.901,283.967,198.627,574.803,159.936,539.19,255.94775,602.917,286.749,297.252,267.229,561.446,588.16,172.28,163.84,158.824,161.048
122,282.2405,167.9145,333.027,302.191,284.018,198.679,574.847,159.875,539.19,255.94775,602.917,286.764,297.252,267.229,561.446,588.248,172.268,163.561,158.824,160.926
123,282.228,167.829,333.027,302.191,284.018,198.679,574.8935,159.873,539.19,255.94775,602.917,286.749,297.252,267.204,561.446,588.341,172.268,163.39,158.824,160.922
124,282.185,167.8215,333.564,302.191,283.919,199.571,574.8805,159.838,539.19,255.94775,602.741,286.576,297.252,267.118,561.456,588.305,172.268,163.375,158.824,160.852
125,282.122,167.4505,333.564,302.191,283.919,199.594,574.947,159.9255,539.19,255.94775,604.44,286.672,297.126,267.118,561.589,588.305,171.947,162.954,158.999,160.852
126,281.7835,166.5685,334.052,302.823,283.554,199.842,575.02,159.8795,539.19,255.94775,603.967,286.672,296.862,266.705,561.589,588.451,171.872,161.265,158.999,160.76
127,281.99,166.3785,334.3,302.823,283.514,199.842,575.0275,159.825,539.19,255.94775,603.924,286.672,296.862,267.118,561.604,588.451,171.872,160.885,158.839,160.811
128,281.985,165.785,334.3,302.751,283.271,199.794,575.0225,159.9255,539.19,255.94775,603.967,287.279,296.79,267.18,561.604,588.441,171.36,160.21,158.999,160.852
129,281.992,165.705,333.694,302.751,283.271,199.794,575.0225,160.071,539.19,255.94775,604.457,287.393,296.79,267.194,561.604,588.441,171.36,160.05,159.202,160.94
130,282.0185,163.9465,333.694,302.751,283.271,199.794,574.833,160.0955,539.19,255.94775,604.527,287.432,296.777,267.26,561.225,588.441,170.493,157.4,159.202,160.989
131,281.6935,163.837,333.694,302.751,283.635,199.623,574.755,160.3255,539.19,255.94775,604.828,287.393,296.127,267.26,561.1,588.41,170.416,157.258,159.616,161.035
132,281.6175,163.25,333.479,302.53,283.635,199.515,574.7495,160.827,539.19,255.94775,604.828,287.344,295.615,267.62,561.1,588.399,169.961,156.539,159.978,161.676
133,280.8495,162.974,333.289,301.606,283.635,199.623,574.492,161.227,539.19,255.94775,604.941,287.344,294.079,267.62,560.595,588.389,169.836,156.112,160.765,161.689
134,280.6685,162.974,333.479,301.606,283.618,199.815,574.4565,161.344,539.19,255.94775,604.941,287.344,294.077,267.26,560.514,588.399,169.836,156.112,160.999,161.689
135,280.3475,162.8525,333.289,301.496,283.541,199.815,574.3605,161.2205,539.19,255.94775,604.992,287.344,293.607,267.088,560.332,588.389,169.593,156.112,160.765,161.676
136,280.433,162.893,333.289,301.496,283.358,199.815,574.3605,161.0805,539.19,255.94775,604.941,287.633,293.493,267.373,560.332,588.389,169.557,156.229,160.765,161.396
137,280.1445,162.893,333.668,302.037,283.336,199.88,574.342,161.171,539.19,255.94775,604.814,287.633,293.174,267.115,560.332,588.352,169.557,156.229,160.992,161.35
138,280,162.995,333.668,302.107,283.302,199.88,574.342,161.165,539.19,255.94775,604.814,287.633,292.912,267.088,560.332,588.352,169.557,156.433,160.992,161.338
139,279.674,162.995,333.109,302.445,283.005,199.929,574.5295,160.916,539.19,255.94775,604.968,287.888,292.26,267.088,560.707,588.352,169.557,156.433,160.533,161.299
140,279.4785,162.8965,333.09,302.445,283.005,199.88,574.9195,160.255,539.19,255.94775,604.747,287.677,292.227,266.73,561.487,588.352,169.37,156.423,159.45,161.06
141,279.287,162.8495,333.044,302.445,283.17,199.88,575.0145,160.255,539.19,255.94775,604.747,287.503,291.978,266.596,561.487,588.542,169.481,156.218,159.45,161.06
142,279.085,162.9065,333.044,302.389,283.17,198.978,575.068,160.2365,539.19,255.94775,604.887,287.503,291.773,266.397,561.487,588.649,169.481,156.332,159.447,161.026
143,278.5815,162.824,333.09,302.077,283.277,198.814,574.959,160.255,539.19,255.94775,604.887,287.589,291.38,265.783,561.269,588.649,169.316,156.332,159.45,161.06
144,278.0485,162.6525,334.209,301.938,283.277,197.205,574.8685,160.437,539.19,255.94775,604.758,287.589,290.875,265.222,561.269,588.468,169.087,156.218,159.814,161.06
145,277.674,162.7095,334.235,302.077,283.17,197.111,574.8685,160.429,539.19,255.94775,604.781,287.578,290.809,264.539,561.269,588.468,169.087,156.332,159.82,161.038
146,276.0475,162.7,334.235,302.326,282.932,197.109,574.955,160.412,539.19,255.94775,604.781,287.589,287.666,264.429,561.614,588.296,169.068,156.332,159.814,161.01
147,275.7595,162.7025,334.209,302.077,282.786,196.931,574.955,160.412,539.19,255.94775,604.758,287.615,287.594,263.925,561.614,588.296,169.068,156.337,159.814,161.01
148,275.7595,162.7025,333.519,302.101,282.549,196.957,574.942,160.126,539.19,255.94775,604.622,287.615,287.594,263.925,561.614,588.27,169.068,156.337,159.382,160.87
149,275.27,163.4115,333.519,302.326,282.146,196.957,574.955,160.126,539.19,255.94775,604.494,287.578,287.454,263.086,561.614,588.296,168.883,157.94,159.382,160.87
150,275.252,163.182,333.472,302.326,282.038,196.088,574.9935,160.196,539.19,255.94775,604.285,287.294,287.454,263.05,561.613,588.374,168.037,158.327,159.382,161.01
151,275.0975,163.282,333.472,302.399,281.874,196.088,574.8215,160.27,539.19,255.94775,604.166,286.924,288.423,261.772,561.156,588.487,168.011,158.553,159.409,161.131
152,275.041,163.1595,333.472,302.399,281.874,196.133,574.765,160.27,539.19,255.94775,604.166,286.924,288.423,261.659,561.156,588.374,167.992,158.327,159.409,161.131
153,274.462,162.9825,333.29,302.514,281.654,196.088,574.964,160.27,539.19,255.94775,604.166,286.78,287.299,261.625,561.554,588.374,167.992,157.973,159.409,161.131
154,274.462,162.9825,333.29,302.514,281.654,195.705,574.964,160.2105,539.19,255.94775,604.231,286.78,287.299,261.625,561.554,588.374,167.992,157.973,159.327,161.094
155,273.577,162.21,333.482,302.251,281.484,195.169,575.0255,160.082,539.19,255.94775,604.62,286.968,286.997,260.157,561.554,588.497,167.497,156.923,159.07,161.094
156,273.0465,161.8725,333.482,301.747,280.533,194.025,574.8935,160.0775,539.19,255.94775,604.783,287.086,286.567,259.526,561.581,588.206,167.184,156.561,159.063,161.092
157,272.4805,161.5345,333.29,301.805,280.091,193.667,574.8815,160.0775,539.19,255.94775,604.783,287.596,286.567,258.394,561.632,588.131,166.737,156.332,159.063,161.092
158,272.3255,161.5345,333.482,301.805,280.045,193.299,574.916,160.0795,539.19,255.94775,604.828,287.596,286.339,258.312,561.632,588.2,166.737,156.332,159.063,161.096
