frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
0,227.058,202.396,263.141,238.882,546.584,568.071,534.074,540.671,183.956,170.707,278.371,286.329,204.87,211.623,227.579,316.714,214.72699999999998,177.3315,557.3275,208.2465
1,227.146,202.396,263.141,239.23,546.584,568.116,534.103,540.671,183.974,170.913,278.371,286.363,204.899,211.661,227.605,316.714,214.771,177.4435,557.3499999999999,208.28
2,227.641,202.397,263.481,239.23,546.769,568.116,534.233,540.671,183.974,170.913,278.375,286.363,205.172,211.997,227.605,316.714,215.019,177.4435,557.4425,208.5845
3,227.641,202.397,263.141,239.175,546.584,568.169,534.233,540.671,183.974,170.915,278.375,286.363,205.172,211.997,227.579,316.714,215.019,177.4445,557.3765,208.5845
4,227.641,202.714,263.141,239.23,546.584,568.116,534.532,540.671,183.956,170.933,278.375,286.019,205.402,212.198,227.579,316.714,215.1775,177.4445,557.3499999999999,208.8
5,227.739,202.864,263.371,239.237,546.584,568.103,534.532,540.671,183.944,171.01,278.375,285.889,205.482,212.198,227.605,316.714,215.3015,177.47699999999998,557.3435,208.84
6,228.076,202.864,263.48,240.044,546.464,567.985,534.532,540.671,183.807,171.01,278.547,283.633,205.485,212.198,227.658,316.714,215.47,177.4085,557.2245,208.8415
7,228.076,202.714,263.48,240.136,546.435,567.939,534.211,540.671,183.823,171.01,278.547,283.565,205.671,211.74,227.659,316.714,215.39499999999998,177.41649999999998,557.1869999999999,208.7055
8,228.338,202.705,263.48,240.136,546.417,567.845,534.211,540.671,183.823,170.839,278.423,283.462,205.671,211.74,227.659,316.714,215.5215,177.33100000000002,557.1310000000001,208.7055
9,228.338,202.705,263.507,240.044,546.417,567.832,534.211,540.671,183.807,170.826,278.374,283.565,205.675,211.74,227.729,316.714,215.5215,177.3165,557.1245,208.7075
10,229.424,202.705,263.507,240.136,546.417,567.832,534.816,540.671,183.807,170.712,278.423,283.633,205.675,211.646,227.658,316.714,216.0645,177.2595,557.1245,208.6605
11,230.253,203.678,263.364,239.934,546.417,567.845,534.816,540.671,182.825,170.559,278.423,283.645,205.174,211.81,227.729,316.714,216.9655,176.692,557.1310000000001,208.49200000000002
12,231.227,204.367,263.168,239.934,546.684,567.912,535.013,540.671,182.152,170.549,278.441,283.645,205.174,212.163,227.574,316.714,217.797,176.3505,557.298,208.6685
13,231.227,204.367,263.256,239.934,546.695,568.108,535.116,540.671,182.011,170.549,278.575,283.735,205.563,214.466,227.879,316.714,217.797,176.28,557.4014999999999,210.0145
14,231.227,204.367,263.256,238.905,546.695,568.108,534.995,540.671,181.955,170.515,278.87,285.79,205.341,214.466,227.846,316.714,217.797,176.235,557.4014999999999,209.9035
15,231.126,204.348,263.256,238.721,546.657,568.187,535.067,540.671,182.011,170.515,279.053,286.205,205.563,214.823,227.879,316.714,217.73700000000002,176.26299999999998,557.422,210.19299999999998
16,230.842,204.306,263.403,238.905,546.695,568.108,535.067,540.671,181.955,170.549,279.209,286.205,205.563,214.823,227.846,316.714,217.574,176.252,557.4014999999999,210.19299999999998
17,230.842,204.221,263.403,238.76,546.657,567.658,535.067,540.671,181.786,170.477,279.3,286.301,205.529,212.022,227.846,316.714,217.5315,176.13150000000002,557.1575,208.7755
18,230.842,204.221,263.403,238.905,546.604,567.577,534.995,540.671,181.612,170.477,279.32,286.301,205.464,212.022,227.638,316.714,217.5315,176.0445,557.0905,208.743
19,231.805,204.306,263.348,239.935,546.531,567.577,534.834,540.671,181.008,170.542,279.32,283.424,205.464,214.422,227.607,316.714,218.0555,175.775,557.054,209.94299999999998
20,231.805,204.227,263.19,239.935,546.004,567.577,534.828,540.671,181.008,170.542,279.32,283.374,205.334,214.422,227.607,316.714,218.01600000000002,175.775,556.7905000000001,209.878
21,231.805,204.227,263.163,239.797,546.004,567.779,534.828,540.671,181.008,170.542,279.32,283.374,205.247,214.422,227.638,316.714,218.01600000000002,175.775,556.8915,209.8345
22,231.695,204.463,262.832,239.797,546.004,567.965,534.828,540.671,181.051,170.542,278.603,283.374,205.247,214.422,227.792,316.714,218.079,175.79649999999998,556.9845,209.8345
23,231.695,204.466,262.541,239.759,546.557,567.965,534.362,540.671,181.171,170.509,278.506,283.89,205.247,212.18,227.913,316.714,218.0805,175.83999999999997,557.261,208.7135
24,231.695,204.523,262.541,239.759,546.591,567.965,534.362,540.671,181.479,170.49,278.506,283.89,205.507,212.18,227.949,316.714,218.10899999999998,175.98450000000003,557.278,208.8435
25,231.695,204.523,262.541,239.759,546.591,567.862,534.381,540.671,181.479,170.502,278.506,283.89,205.597,212.18,227.949,316.714,218.10899999999998,175.9905,557.2265,208.88850000000002
26,231.695,204.523,262.64,239.759,546.591,567.862,534.575,540.671,181.697,170.49,278.506,283.89,205.597,212.18,227.97,316.714,218.10899999999998,176.0935,557.2265,208.88850000000002
27,231.634,204.41,263.085,239.759,546.505,567.795,534.381,540.671,181.479,170.46,279.613,283.89,205.597,212.18,227.97,316.714,218.022,175.9695,557.15,208.88850000000002
28,231.292,204.031,263.085,239.582,546.374,567.795,534.575,540.671,181.203,170.289,279.613,283.837,205.597,212.322,227.745,316.714,217.6615,175.74599999999998,557.0844999999999,208.9595
29,230.023,203.74,262.64,239.582,546.374,567.661,534.575,540.671,180.706,170.186,278.271,283.837,205.584,212.328,227.578,316.714,216.88150000000002,175.446,557.0174999999999,208.95600000000002
30,229.952,203.255,262.64,239.582,546.374,567.661,534.691,540.671,180.261,170.043,278.169,283.837,205.55,212.477,227.678,316.714,216.6035,175.152,557.0174999999999,209.01350000000002
31,229.86,203.206,262.328,239.6,546.688,567.661,534.835,540.671,179.713,169.94,277.681,283.643,205.584,212.517,227.678,316.714,216.53300000000002,174.8265,557.1745,209.0505
32,228.925,202.574,262.091,239.6,546.816,567.704,534.835,540.671,178.517,169.94,277.572,283.643,205.55,212.734,227.745,316.714,215.7495,174.2285,557.26,209.142
33,228.841,202.343,261.935,239.709,546.848,567.75,534.585,540.671,178.183,169.89,277.572,283.643,205.55,213.855,228.08,316.714,215.59199999999998,174.0365,557.299,209.7025
34,228.481,202.334,261.935,240.127,548.146,568.598,534.585,540.671,178.183,169.89,277.572,283.655,205.55,213.956,228.382,316.714,215.4075,174.0365,558.372,209.753
35,228.433,202.233,261.935,239.76,548.569,568.781,534.276,540.671,178.517,170.007,278.36,283.655,205.685,214.252,228.933,316.714,215.333,174.262,558.675,209.9685
36,228.433,200.734,261.799,239.709,549.256,569.224,534.031,540.671,178.697,176.347,278.36,283.655,205.685,215.182,230.207,316.714,214.58350000000002,177.522,559.24,210.43349999999998
37,228.481,200.501,261.662,239.709,550.025,569.242,533.589,540.671,178.907,176.876,278.36,283.693,206.035,215.279,230.426,316.714,214.49099999999999,177.8915,559.6334999999999,210.65699999999998
38,228.433,200.444,260.966,232.29,550.025,570.174,532.982,540.671,179.15,177.63,277.826,283.59,206.035,215.279,230.457,316.714,214.43849999999998,178.39,560.0995,210.65699999999998
39,227.99,200.217,260.795,232.087,550.025,570.174,532.982,540.671,179.15,177.727,277.611,283.522,206.131,215.182,230.457,316.714,214.1035,178.4385,560.0995,210.6565
40,226.779,200.141,260.795,232.087,550.149,570.386,532.982,540.671,179.356,177.727,277.166,278.222,206.131,215.279,230.426,316.714,213.45999999999998,178.54149999999998,560.2674999999999,210.70499999999998
41,226.779,200.141,259.202,228.752,550.025,570.174,533.966,540.671,179.356,177.727,276.634,275.951,206.227,215.295,229.454,316.714,213.45999999999998,178.54149999999998,560.0995,210.761
42,226.779,200.141,259.111,228.118,550.235,570.386,534.057,540.671,179.915,177.419,274.405,275.847,206.313,215.295,228.972,316.714,213.45999999999998,178.667,560.3105,210.80399999999997
43,227.244,200.294,256.562,228.522,550.413,570.436,534.627,540.671,179.915,176.999,266.423,273.6395,206.356,215.371,228.65,316.714,213.769,178.457,560.4245000000001,210.8635
44,227.244,200.757,254.013,228.522,550.413,570.436,534.627,540.671,180.157,176.999,258.441,271.432,206.356,215.371,228.348,316.714,214.0005,178.578,560.4245000000001,210.8635
45,227.482,200.814,253.646,227.522,549.656,570.143,534.519,540.671,180.157,177.275,258.441,271.038,206.37,215.295,228.268,316.714,214.148,178.716,559.8995,210.83249999999998
46,227.487,200.814,253.615,221.746,549.389,569.209,534.519,540.671,181.564,177.399,258.441,269.01,206.432,215.306,227.648,316.714,214.1505,179.48149999999998,559.299,210.869
47,227.487,200.814,253.615,214.541,548.99,569.16,533.701,540.671,182.037,177.399,259.469,269.01,206.432,214.841,227.648,316.714,214.1505,179.71800000000002,559.075,210.6365
48,227.654,200.814,251.646,214.078,548.718,568.954,533.701,540.671,182.128,177.4,267.006,269.01,206.379,214.783,227.648,316.714,214.23399999999998,179.764,558.836,210.581
49,227.877,200.938,250.401,213.607,548.718,568.904,533.701,540.671,182.131,177.4,267.078,274.255,206.385,214.783,228.251,316.714,214.4075,179.7655,558.8109999999999,210.584
50,228.924,201.697,253.615,212.342,548.669,568.904,533.799,540.671,182.131,177.41,267.154,283.747,206.432,214.783,228.251,316.714,215.3105,179.7705,558.7864999999999,210.6075
51,228.986,201.85,242.282,212.292,548.669,568.499,533.884,540.671,182.196,177.459,274.329,283.852,206.483,214.685,228.403,316.714,215.418,179.8275,558.5840000000001,210.584
52,229.034,202.104,242.282,212.291,548.669,568.499,534.056,540.671,182.196,177.465,274.329,283.982,206.385,214.165,228.251,316.714,215.56900000000002,179.8305,558.5840000000001,210.27499999999998
53,229.331,202.308,252.028,212.292,548.449,568.443,534.286,540.671,182.452,177.777,275.949,284.274,206.385,214.115,227.903,316.714,215.8195,180.1145,558.4459999999999,210.25
54,229.331,202.308,252.711,212.314,548.044,568.245,534.286,540.671,182.452,177.869,275.949,284.348,206.178,213.86,227.808,316.714,215.8195,180.1605,558.1445,210.019
55,229.331,202.104,252.711,212.314,547.995,568.235,534.286,540.671,182.452,178.182,275.377,284.673,206.084,213.775,227.808,316.714,215.7175,180.317,558.115,209.92950000000002
56,228.496,201.843,253.554,212.314,547.719,568.235,534.286,540.671,182.452,178.305,275.377,284.673,206.084,213.759,227.763,316.714,215.1695,180.3785,557.9770000000001,209.92149999999998
57,228.311,201.692,258.229,212.314,547.401,568.245,534.493,540.671,182.452,178.305,275.377,284.615,206.178,213.759,227.763,316.714,215.00150000000002,180.3785,557.823,209.9685
58,228.311,201.692,258.229,212.421,547.401,568.428,534.107,540.671,182.463,178.182,275.377,284.348,206.341,213.775,227.763,316.714,215.00150000000002,180.3225,557.9145,210.058
59,228.496,201.843,253.554,212.421,547.442,568.428,534.107,540.671,182.797,178.305,275.424,284.282,206.524,213.891,228.779,316.714,215.1695,180.551,557.935,210.20749999999998
60,229.103,202.165,258.229,212.568,547.448,568.458,534.107,540.671,182.825,178.034,275.731,283.87,206.527,214.055,228.779,316.714,215.63400000000001,180.4295,557.953,210.291
61,229.601,202.535,258.229,213.049,547.448,568.559,533.455,540.671,183.077,177.954,275.731,283.82,206.527,214.378,228.779,316.714,216.06799999999998,180.5155,558.0035,210.4525
62,229.601,202.535,258.805,213.336,547.492,568.428,533.455,540.671,183.133,177.901,275.754,283.82,206.527,214.381,228.244,316.714,216.06799999999998,180.517,557.96,210.454
63,229.601,202.535,258.805,213.259,547.538,568.503,533.455,540.671,183.133,177.954,275.906,283.981,206.801,214.381,228.244,316.714,216.06799999999998,180.5435,558.0205000000001,210.591
64,229.164,202.442,258.805,213.336,547.838,568.503,533.569,540.671,183.077,177.901,275.906,283.82,206.801,214.381,228.244,316.714,215.803,180.489,558.1705,210.591
65,228.617,202.208,258.805,221.977,547.838,568.177,534.602,540.671,182.945,177.954,275.906,283.872,206.801,213.823,228.891,316.714,215.4125,180.4495,558.0074999999999,210.312
66,228.05,201.567,258.665,213.336,547.838,568.078,534.602,540.671,182.451,177.883,275.943,283.981,206.849,213.789,229.399,316.714,214.8085,180.167,557.958,210.319
67,227.917,201.245,258.298,221.977,547.398,567.931,534.602,540.671,181.67,177.866,275.943,283.981,206.914,213.789,229.819,316.714,214.58100000000002,179.768,557.6645000000001,210.3515
68,227.668,201.02,258.256,222.167,546.442,567.521,533.599,540.671,180.423,177.195,275.921,283.872,207.811,213.823,229.979,316.714,214.344,178.809,556.9815,210.817
69,227.668,201.02,258.298,222.687,546.442,567.521,533.599,540.671,180.307,176.965,275.921,283.872,208.279,214.203,229.979,316.714,214.344,178.636,556.9815,211.24099999999999
70,227.569,201.02,258.256,222.831,546.442,567.521,533.599,540.671,179.887,176.36,275.921,277.243,208.279,214.205,229.979,316.714,214.2945,178.1235,556.9815,211.24200000000002
71,227.668,201.298,258.298,223.036,546.716,567.521,533.717,540.671,179.825,176.348,275.921,276.65,208.316,214.205,228.964,316.714,214.483,178.0865,557.1185,211.2605
72,227.907,201.298,258.574,223.036,546.716,567.521,533.973,540.671,179.463,175.873,275.99,275.596,208.443,214.205,228.964,316.714,214.60250000000002,177.668,557.1185,211.324
73,228.036,201.298,258.919,222.871,546.716,567.501,534.028,540.671,179.429,175.784,276.295,273.677,208.458,214.205,228.823,316.714,214.667,177.60649999999998,557.1085,211.3315
74,228.036,201.738,259.479,222.871,546.582,567.501,534.028,540.671,179.258,170.602,275.99,269.984,208.523,214.205,228.823,316.714,214.887,174.93,557.0415,211.364
75,228.134,201.738,259.633,222.807,546.582,567.501,533.973,540.671,179.258,170.602,275.99,269.984,208.523,213.937,228.723,316.714,214.93599999999998,174.93,557.0415,211.23000000000002
76,228.112,200.954,259.633,222.807,546.582,567.589,533.644,540.671,179.429,175.784,275.836,269.984,208.523,213.937,227.955,316.714,214.53300000000002,177.60649999999998,557.0855,211.23000000000002
77,228.112,200.968,259.479,222.871,546.629,567.764,533.624,540.671,179.253,175.784,266.812,270.021,206.357,213.937,227.865,316.714,214.54,177.5185,557.1965,210.147
78,228.112,201.123,259.233,223.177,546.629,568.063,533.536,540.671,179.253,176.152,266.812,270.052,206.087,213.921,227.396,316.714,214.6175,177.7025,557.346,210.004
79,228.194,201.12,258.824,223.417,546.629,568.376,533.392,540.671,179.376,176.329,266.812,270.322,205.822,213.913,227.396,316.714,214.65699999999998,177.85250000000002,557.5025,209.8675
80,228.464,201.12,254.015,223.541,546.629,568.612,533.392,540.671,179.572,176.339,267.205,270.867,205.822,213.913,227.121,316.714,214.792,177.9555,557.6205,209.8675
81,228.516,201.123,253.779,223.569,546.664,568.612,533.326,540.671,179.376,176.495,267.205,272.254,205.822,213.957,227.121,316.714,214.8195,177.9355,557.6379999999999,209.8895
82,228.794,201.297,253.455,223.608,546.664,568.876,533.326,540.671,179.475,176.627,267.205,272.254,205.947,213.913,227.396,316.714,215.0455,178.051,557.77,209.93
