frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
0,210.9515,199.822,280.261,341.426,265.08,351.35,517.192,182.461,442.669,357.178,451.273,375.05,222.744,199.159,498.309,536.075,200.547,199.097,180.385,184.537
1,211.103,200.2655,280.771,343.354,266.669,351.53,517.9635000000001,183.00900000000001,442.699,357.466,451.617,375.081,222.759,199.447,498.822,537.105,201.434,199.097,180.408,185.61
2,211.103,200.2655,280.793,343.564,266.7,351.666,519.4685000000001,183.6465,443.037,357.507,451.662,375.63,222.759,199.447,499.016,539.921,201.434,199.097,181.023,186.27
3,211.09550000000002,200.255,280.793,343.6,266.856,351.666,519.4745,183.3995,442.808,357.507,451.662,375.888,222.744,199.447,499.028,539.921,201.434,199.076,180.529,186.27
4,210.856,200.2185,281.269,343.694,266.856,351.666,519.7015,183.3995,442.808,357.708,451.683,375.197,222.505,199.207,499.482,539.921,201.392,199.045,180.529,186.27
5,210.79000000000002,200.2185,281.334,343.83,267.542,351.428,519.6555,183.6465,442.808,357.708,451.683,375.197,222.455,199.125,499.482,539.829,201.392,199.045,181.023,186.27
6,210.79000000000002,200.2185,281.334,344.261,267.542,351.201,519.682,183.6255,442.808,357.708,451.658,375.197,222.455,199.125,499.535,539.829,201.392,199.045,181.037,186.214
7,210.856,200.3075,281.334,344.261,267.542,351,519.682,183.817,442.808,357.708,451.63,374.974,222.505,199.207,499.535,539.829,201.503,199.112,181.42,186.214
8,211.1495,200.3075,281.127,344.365,266.934,351,519.9014999999999,183.912,442.781,357.792,451.63,374.835,222.965,199.334,499.724,540.079,201.503,199.112,181.61,186.214
9,211.22750000000002,200.3075,280.89,344.365,266.934,351,519.9014999999999,183.998,442.633,357.797,451.63,374.735,222.965,199.49,499.724,540.079,201.503,199.112,181.782,186.214
10,211.22750000000002,200.09699999999998,280.89,344.365,266.934,351,519.9725,183.79399999999998,442.76,357.817,452.067,374.584,222.965,199.49,499.866,540.079,201.438,198.756,181.42,186.168
11,211.26850000000002,199.99599999999998,280.89,344.373,266.934,351,519.9435,183.961,442.76,358.051,452.54,374.584,223.047,199.49,499.866,540.021,201.438,198.554,181.782,186.14
12,210.9725,199.99599999999998,280.89,344.373,268.29,350.307,519.8755,184.0755,442.76,358.281,452.54,374.584,222.739,199.206,499.866,539.885,201.438,198.554,182.11,186.041
13,210.89249999999998,200.0115,280.89,344.265,268.29,351.614,519.903,184.2015,443.108,358.673,452.54,374.612,222.602,199.183,499.928,539.878,201.469,198.554,182.369,186.034
14,210.1235,200.0165,280.967,343.877,268.29,351.614,519.8575000000001,184.1825,443.13,359.279,452.54,374.873,221.788,198.459,499.928,539.787,201.479,198.554,182.369,185.996
15,210.0985,200.0165,280.842,343.877,266.79,351.614,519.8575000000001,184.1825,443.538,359.279,452.577,374.925,221.788,198.409,499.928,539.787,201.479,198.554,182.369,185.996
16,210.0815,200.00799999999998,280.842,343.877,266.79,351.802,519.8575000000001,184.39749999999998,443.302,359.279,452.204,375.035,221.773,198.39,499.928,539.787,201.469,198.547,182.761,186.034
17,209.95999999999998,199.889,281.093,344.19,266.79,351.802,519.8575000000001,184.267,443.565,359.11,452.577,375.035,221.595,198.325,499.928,539.787,201.27,198.508,182.484,186.05
18,209.88600000000002,199.74,281.093,344.19,268.737,351.008,519.6865,184.267,443.565,359.049,452.707,375.035,221.497,198.275,499.576,539.797,201.258,198.222,182.484,186.05
19,208.963,199.686,281.093,344.19,268.737,350.531,519.6755,184.50150000000002,443.357,358.417,452.697,374.516,220.42,197.506,499.554,539.797,201.15,198.222,182.953,186.05
20,208.8315,199.60950000000003,281.43,344.19,268.951,350.531,519.441,184.4105,443.357,358.417,452.697,374.516,220.42,197.243,499.112,539.77,201.062,198.157,182.953,185.868
21,208.8315,199.4335,281.62,344.19,269.281,350.531,518.2295,183.776,443.357,358.474,452.697,374.516,220.42,197.243,499.112,537.347,200.888,197.979,182.484,185.068
22,208.88299999999998,199.4335,281.62,344.357,269.215,350.531,518.4615,183.51100000000002,443.357,358.474,452.631,374.79,220.523,197.243,499.576,537.347,200.888,197.979,181.954,185.068
23,208.8635,199.3225,281.62,344.372,269.281,350.75,518.517,183.4645,443.39,358.474,452.493,374.903,220.588,197.139,499.687,537.347,200.792,197.853,181.861,185.068
24,209.4525,199.297,281.62,344.372,269.598,351.058,519.812,183.196,443.39,358.474,452.465,374.903,221.518,197.387,500.315,539.309,200.792,197.802,181.084,185.308
25,209.614,199.159,281.406,344.357,269.396,351.058,520.6695,183.04399999999998,443.131,356.627,452.465,374.79,221.518,197.71,501.231,540.108,200.641,197.677,180.501,185.587
26,209.3585,198.96699999999998,281.406,344.462,269.396,351.067,521.5074999999999,182.7665,442.5,354.887,452.465,373.32,221.33,197.387,502.889,540.126,200.641,197.293,179.946,185.587
27,208.81349999999998,199.0365,281.075,344.331,269.598,351.175,521.6705,182.68,442.444,354.754,452.465,372.962,220.588,197.039,503.215,540.126,200.71,197.363,179.946,185.414
28,209.41250000000002,199.0365,281.075,344.318,269.598,351.067,522.068,182.68,442.276,354.715,452.465,372.822,221.115,197.71,503.533,540.603,200.71,197.363,179.946,185.414
29,209.129,198.96699999999998,281.123,343.999,269.601,351.262,522.8265,183.638,442.444,353.497,452.5,371.151,220.968,197.29,505.01,540.643,200.641,197.293,182.144,185.132
30,209.129,198.8135,281.123,343.966,269.962,351.262,523.0355,183.417,442.5,352.05,452.563,368.545,220.968,197.29,505.428,540.643,200.377,197.25,182.144,184.69
31,209.5435,198.8135,281.123,343.682,269.962,351.262,524.006,181.89350000000002,443.557,349.826,452.952,367.606,221.115,197.972,507.378,540.634,200.377,197.25,182.144,181.643
32,210.35700000000003,198.617,281.358,343.682,270.088,351.262,524.087,181.82999999999998,443.717,348.624,455.691,365.653,222.11,198.604,507.445,540.729,200.069,197.165,182.017,181.643
33,210.3635,198.6385,281.123,343.632,270.088,351.465,524.5065,181.686,443.72,348.454,455.851,365.366,222.123,198.604,507.457,541.556,200.027,197.25,181.729,181.643
34,210.772,198.719,281.064,343.632,269.417,351.787,525.864,181.2905,443.841,348.402,456.624,364.794,222.94,198.604,509.424,542.304,200.027,197.411,181.312,181.269
35,210.737,198.7995,281.358,343.585,269.164,352.534,526.1605,181.097,443.929,346.094,456.702,363.311,222.94,198.534,509.886,542.435,200.027,197.572,180.925,181.269
36,210.5735,198.8355,281.229,342.867,269.341,352.778,527.715,180.4995,443.967,342.691,456.889,357.335,222.695,198.452,509.961,545.469,199.917,197.754,179.73,181.269
37,210.5625,198.8935,281.229,340.612,269.341,352.928,530.547,180.14800000000002,453.076,338.683,461.991,353.763,222.695,198.43,513.284,547.81,200.027,197.76,179.699,180.597
38,210.5625,198.882,281.229,340.612,269.164,353.689,533.491,179.99099999999999,453.946,334.624,462.183,350.949,222.695,198.43,515.27,551.712,199.917,197.847,179.73,180.252
39,210.5625,198.8615,281.229,340.612,269.341,354.144,533.693,179.862,454.445,334.596,462.623,350.457,222.695,198.43,515.497,551.889,199.917,197.806,179.73,179.994
40,210.6565,198.7975,280.081,342.848,269.341,354.144,535.774,179.939,457.168,333.132,462.771,346.306,222.883,198.43,518.118,553.43,199.835,197.76,180.124,179.754
41,210.6485,198.6145,279.798,342.848,269.019,353.689,538.5699999999999,180.192,459.22,325.712,464.193,343.739,222.883,198.414,522.466,554.674,199.469,197.76,181.283,179.101
42,210.6485,198.591,279.327,342.99,268.937,352.56,541.0074999999999,180.397,459.79,320.296,464.268,341.284,222.883,198.414,525.071,556.944,199.376,197.806,181.693,179.101
43,210.628,198.53050000000002,279.086,343.21,268.503,352.467,543.8905,180.397,460.954,319.22,464.671,337.103,222.842,198.414,527.033,560.748,199.255,197.806,181.693,179.101
44,210.72500000000002,201.53500000000003,278.901,342.848,268.503,352.467,545.5035,180.397,470.775,316.974,478.243,332.45,222.805,198.645,527.881,563.126,199.044,204.026,181.693,179.101
45,210.72500000000002,201.53500000000003,278.901,342.671,268.503,352.467,545.7745,180.37900000000002,471.167,316.349,478.54,332.449,222.805,198.645,528.001,563.548,199.044,204.026,181.657,179.101
46,210.75650000000002,201.51850000000002,279.086,343.742,268.503,352.467,546.0554999999999,180.3115,476.147,316.349,479.132,331.933,222.842,198.671,528.112,563.999,199.011,204.026,181.613,179.01
47,210.862,200.9035,281.363,343.742,268.948,352.118,548.0654999999999,179.442,483.813,308.354,492.716,292.482,223.053,198.671,530.824,565.307,198.828,202.979,181.613,177.271
48,210.988,200.9035,281.921,343.742,268.948,351.821,549.0735,179.464,483.813,308.17,500.572,276.934,223.305,198.671,531.865,566.282,198.828,202.979,181.657,177.271
49,211.11399999999998,200.767,281.941,343.95,268.461,351.228,549.8295,180.062,483.813,300.349,508.924,270.626,223.552,198.676,532.58,567.079,198.555,202.979,182.853,177.271
50,211.1145,200.7855,281.941,344.909,268.461,351.22,551.025,180.59050000000002,478.825,300.349,517.58,270.356,223.552,198.677,533.473,568.577,198.484,203.087,182.853,178.328
51,210.99099999999999,200.8125,282.573,344.92,268.461,351.116,551.1445,180.945,475.601,295.88,517.798,269.791,223.305,198.677,533.568,568.721,198.484,203.141,182.883,179.007
52,211.1515,200.7165,282.039,345.17,268.461,351.023,551.7705,181.23950000000002,475.601,293,524.591,263.844,223.503,198.8,534.79,568.751,198.292,203.141,182.893,179.586
53,211.037,200.6895,282.31,345.17,268.408,351.023,554.1510000000001,181.69650000000001,475.601,290.083,524.591,263.844,222.982,199.092,538.254,570.048,198.292,203.087,183.807,179.586
54,211.037,197.8115,282.31,345.17,268.405,350.805,554.203,181.889,475.993,284.037,524.591,263.844,222.982,199.092,538.358,570.048,198.292,197.331,184.043,179.735
